代號,名稱,股數,權重
3037,欣興,2600000,5.01
2454,聯發科,380000,3.59
3017,奇鋐,440000,2.84
2303,聯電,8500000,2.52
2383,台光電,250000,2.31
2330,台積電,400000,1.87
4979,華星光,1510000,1.76
3081,聯亞,150000,0.81
6515,穎崴,60000,0.66
