代號,名稱,股數,權重
2327,國巨*,2200000,3.4
3037,欣興,2200000,3.15
2454,聯發科,445000,3.06
2383,台光電,330000,2.94
2330,台積電,450000,1.87
2303,聯電,6000000,1.59
6223,旺矽,115000,1.24
3711,日月光投控,1100000,1.22
6274,台燿,375000,1.01
3017,奇鋐,215000,0.9
2308,台達電,175000,0.56
