代號,名稱,股數,權重
3037,欣興,2400000,3.46
2327,國巨*,2400000,3.08
2383,台光電,330000,2.71
2454,聯發科,445000,2.69
2330,台積電,620000,2.48
6223,旺矽,145000,1.52
2303,聯電,6000000,1.5
3711,日月光投控,1400000,1.48
6274,台燿,375000,0.86
3017,奇鋐,215000,0.75
2308,台達電,175000,0.54
