代號,名稱,股數,權重
3037,欣興,2600000,4.41
2383,台光電,445000,4.12
2330,台積電,750000,3.1
2454,聯發科,445000,3.04
6223,旺矽,230000,2.53
3665,貿聯-KY,520000,2.15
3711,日月光投控,1800000,1.87
2327,國巨*,1550000,1.54
3017,奇鋐,215000,1.1
2308,台達電,320000,0.94
2303,聯電,2500000,0.53
