代號,名稱,股數,權重
3037,欣興,2600000,5.23
2383,台光電,445000,4.57
2330,台積電,650000,2.87
6223,旺矽,242000,2.49
2308,台達電,720000,2.26
2327,國巨*,1550000,1.55
3017,奇鋐,275000,1.49
2454,聯發科,200000,1.37
4979,華星光,735000,0.81
