代號,名稱,股數,權重
3037,欣興,2600000,4.33
2383,台光電,445000,4.07
2330,台積電,750000,3.1
2454,聯發科,445000,3.03
6223,旺矽,230000,2.45
3711,日月光投控,1800000,1.84
3665,貿聯-KY,390000,1.5
2327,國巨*,1550000,1.46
3017,奇鋐,215000,1.05
2308,台達電,320000,0.92
2303,聯電,2500000,0.51
