代號,名稱,股數,權重
3037,欣興,2600000,4.87
2383,台光電,420000,4.32
2330,台積電,650000,2.93
2308,台達電,720000,2.49
3017,奇鋐,365000,2.35
6223,旺矽,242000,2.33
2454,聯發科,200000,1.47
4979,華星光,1235000,1.41
6274,台燿,130000,0.35
