代號,名稱,股數,權重
3037,欣興,2600000,5.35
2383,台光電,445000,4.76
2330,台積電,650000,2.78
6223,旺矽,242000,2.31
2308,台達電,720000,2.31
2454,聯發科,300000,2.1
2327,國巨*,1550000,1.62
3017,奇鋐,275000,1.55
3711,日月光投控,1000000,1.07
4979,華星光,450000,0.43
