代號,名稱,股數,權重
2327,國巨*,2400000,3.44
3037,欣興,2200000,3.07
2454,聯發科,445000,2.78
2383,台光電,330000,2.78
2330,台積電,620000,2.39
6223,旺矽,145000,1.64
3711,日月光投控,1400000,1.51
2303,聯電,6000000,1.49
6274,台燿,375000,0.94
3017,奇鋐,215000,0.81
2308,台達電,175000,0.52
