代號,名稱,股數,權重
3037,欣興,2600000,4.91
2383,台光電,300000,3.0
2454,聯發科,330000,2.94
3017,奇鋐,440000,2.75
2303,聯電,7000000,1.95
2330,台積電,400000,1.87
4979,華星光,1510000,1.62
6515,穎崴,100000,1.22
3081,聯亞,150000,0.83
