代號,名稱,股數,權重
3037,欣興,2600000,4.68
2383,台光電,420000,4.33
2330,台積電,550000,2.56
2308,台達電,720000,2.47
3017,奇鋐,365000,2.35
2454,聯發科,200000,1.69
4979,華星光,1235000,1.38
6515,穎崴,62000,0.85
6274,台燿,130000,0.34
