代號,名稱,股數,權重
3037,欣興,2600000,4.92
2454,聯發科,330000,3.0
3017,奇鋐,440000,2.91
2303,聯電,8500000,2.56
2383,台光電,250000,2.36
2330,台積電,400000,1.9
4979,華星光,1510000,1.78
6515,穎崴,100000,1.24
3081,聯亞,150000,0.83
