代號,名稱,股數,權重
3037,欣興,2200000,3.63
2454,聯發科,445000,3.26
2383,台光電,330000,3.14
2327,國巨*,1600000,2.84
2330,台積電,450000,1.87
2303,聯電,6000000,1.67
6223,旺矽,115000,1.4
3711,日月光投控,1100000,1.35
6274,台燿,375000,1.07
3017,奇鋐,215000,0.99
2308,台達電,175000,0.58
