代號,名稱,股數,權重
3037,欣興,2200000,3.53
2327,國巨*,2000000,3.46
2383,台光電,330000,3.32
2454,聯發科,445000,3.09
2330,台積電,450000,1.82
2303,聯電,6000000,1.69
6223,旺矽,115000,1.4
3711,日月光投控,1100000,1.24
6274,台燿,375000,1.11
3017,奇鋐,215000,0.98
2308,台達電,175000,0.6
