代號,名稱,股數,權重
3037,欣興,2600000,4.79
2454,聯發科,330000,2.91
3017,奇鋐,440000,2.75
2383,台光電,250000,2.3
2303,聯電,7000000,2.02
2330,台積電,400000,1.9
4979,華星光,1510000,1.64
6515,穎崴,100000,1.2
3081,聯亞,150000,0.8
