代號,名稱,股數,權重
3037,欣興,2600000,4.12
2383,台光電,445000,3.92
2330,台積電,750000,2.98
2454,聯發科,445000,2.95
6223,旺矽,230000,2.33
3665,貿聯-KY,520000,2.05
3711,日月光投控,1800000,1.8
2327,國巨*,1550000,1.5
2308,台達電,320000,0.89
3017,奇鋐,115000,0.51
2303,聯電,2500000,0.51
