代號,名稱,股數,權重
3037,欣興,2600000,4.67
2383,台光電,420000,4.37
3017,奇鋐,440000,2.85
2308,台達電,720000,2.52
2454,聯發科,250000,2.25
2330,台積電,450000,2.1
4979,華星光,1330000,1.49
6515,穎崴,100000,1.32
2303,聯電,3500000,0.95
6274,台燿,130000,0.34
