代號,名稱,股數,權重
2383,台光電,445000,3.92
3037,欣興,2600000,3.8
2330,台積電,750000,3.38
2454,聯發科,445000,2.94
3665,貿聯-KY,520000,2.03
6223,旺矽,190000,1.86
3711,日月光投控,1800000,1.86
2327,國巨*,1550000,1.45
2308,台達電,320000,0.97
2303,聯電,2500000,0.56
3017,奇鋐,115000,0.5
