代號,名稱,股數,權重
3037,欣興,2600000,4.92
2383,台光電,400000,4.16
3017,奇鋐,440000,2.87
2454,聯發科,300000,2.66
2303,聯電,7000000,1.9
2330,台積電,400000,1.87
4979,華星光,1510000,1.55
6515,穎崴,100000,1.33
