symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
C,Financials,Citigroup,2025-12-22,119.23,16.24,17.13,44.51,30.6,1.0,2,3,2,2.3,17.44,28.26,False,True,103.27,10.65,1.354,False,121.63,-1.97,6.73,17.48,17.0,3.0,14754929.0,10895200.0,5.667,10603700.0,16355090.0,15541246.0,0.682,100.0,2,1,1,1.4,1,
IVZ,Financials,Invesco,2025-12-22,26.54,10.27,19.71,74.94,44.97,1.0,15,2,1,8.3,37.73,-10.7,False,True,24.01,5.92,1.468,False,27.05,-1.89,1.81,9.91,12.0,8.0,6341641.0,4320400.0,1.5,2385600.0,4785550.0,5362746.0,0.445,100.0,1,1,12,3.2,2,
GS,Financials,Goldman Sachs,2025-12-22,898.33,10.35,13.59,32.66,22.31,1.0,13,8,5,9.9,10.49,13.39,False,True,809.23,5.22,1.021,False,910.28,-1.31,3.51,11.71,15.0,5.0,2085626.0,2043720.0,3.0,995300.0,2036090.0,2148573.0,0.463,100.0,4,1,9,3.8,3,
VTRS,Health Care,Viatris,2025-12-22,12.13,15.25,30.91,39.89,31.49,1.0,2,8,6,4.6,8.52,11.55,False,True,10.63,9.0,0.647,False,12.29,-1.36,3.18,15.79,16.0,4.0,7563643.0,11685050.0,4.0,4137900.0,9520620.0,9182946.0,0.451,100.0,3,1,7,3.0,1,
MRK,Health Care,Merck & Co.,2025-12-22,105.24,2.73,37.08,37.49,28.7,1.0,14,4,9,10.0,9.85,5.04,False,True,92.6,10.04,1.023,False,105.5,-0.25,6.05,2.93,13.0,7.0,14764746.0,14432071.0,1.857,6280700.0,16002330.0,15701740.0,0.4,99.94,5,4,12,6.0,2,
MRNA,Health Care,Moderna,2025-12-22,31.2,20.09,27.4,14.87,19.31,1.0,1,10,25,8.5,76.42,28.96,False,True,26.91,22.94,1.109,False,48.92,-36.22,0.81,24.75,14.0,6.0,10696685.0,9647450.0,2.333,6322800.0,11200820.0,11138700.0,0.568,100.0,13,1,2,6.0,2,剛爆發
HII,Industrials,Huntington Ingalls Industries,2025-12-22,348.53,11.96,26.51,48.51,33.87,1.0,5,3,5,4.4,8.31,12.53,False,True,310.54,12.31,1.18,False,357.53,-2.52,8.83,12.21,14.0,6.0,489264.0,414800.0,2.333,323000.0,544360.0,520826.0,0.62,100.0,5,1,1,2.6,1,
UAL,Industrials,United Airlines Holdings,2025-12-22,114.04,11.85,16.47,44.03,29.09,1.0,6,16,6,9.0,3.8,1.47,False,True,101.06,8.94,1.103,False,116.32,-1.96,1.05,12.26,13.0,7.0,5118192.0,4642100.0,1.857,2077400.0,4210630.0,4815686.0,0.431,100.0,8,1,5,4.6,2,剛爆發
JBHT,Industrials,J.B. Hunt,2025-12-22,197.52,13.98,47.85,37.21,34.06,1.0,4,1,8,3.9,20.66,0.52,False,True,176.58,4.33,1.346,False,203.64,-3.01,0.95,14.35,12.0,8.0,1377325.0,1023475.0,1.5,349700.0,973120.0,1099260.0,0.318,100.0,4,1,16,5.2,3,
SNDK,Information Technology,Sandisk,2025-12-22,250.05,11.99,157.46,430.33,257.53,1.0,14,1,1,7.5,36.89,771.13,False,True,213.93,27.34,0.989,False,284.76,-12.19,13.94,16.28,11.0,9.0,8617945.0,8709788.0,1.222,5553700.0,7923340.0,7760440.0,0.716,100.0,1,1,1,1.0,1,
MU,Information Technology,Micron Technology,2025-12-22,284.51,20.43,81.2,128.63,89.72,1.0,2,3,5,2.9,20.58,5.94,False,True,234.56,26.86,1.222,False,290.59,-2.09,14.58,23.68,10.0,10.0,28870980.0,23633630.0,1.0,17878500.0,33347370.0,28868326.0,0.619,100.0,5,1,3,3.0,2,
LITE,Information Technology,Lumentum,2025-12-22,390.77,20.18,143.09,312.42,197.03,1.0,3,2,2,2.5,7.04,8.86,False,True,271.1,25.93,0.862,False,401.6,-2.7,15.91,26.76,14.0,6.0,3698342.0,4288333.0,2.333,1585300.0,3689960.0,3795553.0,0.418,100.0,2,1,11,3.4,3,
FCX,Materials,Freeport-McMoRan,2025-12-22,52.66,23.41,48.9,21.74,28.94,1.0,1,2,7,2.5,22.84,21.81,False,True,43.05,14.45,1.13,False,53.39,-1.36,10.68,25.84,16.0,4.0,15539637.0,13753825.0,4.0,14848300.0,14894590.0,15586553.0,0.953,100.0,4,1,1,2.2,1,
ALB,Materials,Albemarle Corporation,2025-12-22,149.26,15.75,70.79,132.92,88.09,1.0,3,1,1,2.0,78.33,113.51,False,True,115.65,15.76,0.932,False,151.32,-1.36,6.78,18.56,12.0,8.0,2939208.0,3152475.0,1.5,1442200.0,2847730.0,2984266.0,0.483,100.0,1,1,11,3.0,2,
DD,Materials,DuPont,2025-12-22,122.8,3.75,30.11,44.66,30.79,1.0,12,3,3,7.5,11.16,5.54,False,True,113.86,4.03,0.844,False,124.55,-1.41,1.85,5.15,14.0,6.0,1538466.0,1822761.0,2.333,871533.0,1870436.0,1704044.0,0.511,100.0,3,1,7,3.0,2,
HST,Real Estate,Host Hotels & Resorts,2025-12-22,17.24,4.59,6.29,19.88,12.66,1.0,2,4,4,3.0,428.25,40.66,False,True,16.23,2.92,1.329,True,17.5,-1.5,-0.11,3.95,11.0,9.0,8292181.0,6238033.0,1.222,4171900.0,7165890.0,7723453.0,0.54,93.92,3,1,7,3.0,1,
SPG,Real Estate,Simon Property Group,2025-12-22,183.55,1.99,2.5,19.8,11.02,1.0,6,8,5,6.4,-4.66,-15.48,False,True,176.15,4.0,0.717,False,184.87,-0.71,1.43,2.4,13.0,7.0,1266000.0,1766571.0,1.857,492000.0,1442920.0,1528280.0,0.322,92.41,5,2,18,6.4,4,
PLD,Real Estate,Prologis,2025-12-22,126.76,0.92,13.59,23.91,15.58,1.0,10,2,3,6.2,8.84,-18.54,False,True,123.62,2.93,0.807,False,128.7,-1.51,0.82,1.21,11.0,8.0,2959318.0,3665175.0,1.375,1090300.0,3291620.0,3375153.0,0.323,85.81,2,9,17,7.8,5,吃老本
EIX,Utilities,Edison International,2025-12-22,57.27,1.05,9.84,20.44,12.95,1.0,2,1,2,1.7,7.28,10.12,False,True,55.67,4.67,0.851,False,73.65,-22.24,-1.1,0.68,12.0,8.0,2839300.0,3334475.0,1.5,1136100.0,3194090.0,3208486.0,0.354,87.37,2,1,13,3.8,1,
ETR,Utilities,Entergy,2025-12-22,91.74,-4.79,1.32,14.08,6.17,0.667,15,9,7,11.6,6.7,15.11,False,False,93.38,3.6,0.801,False,96.76,-5.18,0.69,-3.83,11.0,9.0,2527427.0,3154144.0,1.222,1288800.0,2710500.0,2757833.0,0.467,80.33,8,6,6,6.8,4,
PCG,Utilities,PG&E Corporation,2025-12-22,15.63,-2.17,5.52,13.11,7.39,0.667,7,6,8,6.9,17.33,-1.86,False,False,15.79,6.71,0.943,False,20.15,-22.43,-0.32,-1.5,9.0,11.0,19851622.0,21055936.0,0.818,8385700.0,20401510.0,20720100.0,0.405,77.75,7,10,8,8.4,6,
