symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
T,Communication Services,AT&T,2026-07-27,23.25,14.49,-9.8,-9.16,-3.41,0.333,1,16,11,7.5,10.49,3.42,False,True,22.64,16.17,1.216,False,28.75,-19.13,-3.65,14.49,13.0,6.0,83956030.0,69035150.0,2.167,58132900.0,91591550.0,84972906.0,0.684,100.0,11,1,19,8.6,7,剛爆發
VZ,Communication Services,Verizon,2026-07-27,46.81,11.86,-1.04,8.54,6.98,0.667,2,7,3,3.7,2.71,5.81,False,True,44.95,13.38,0.946,False,50.06,-6.49,0.93,11.86,11.0,9.0,28060781.0,29651400.0,1.222,28277600.0,28490130.0,27100173.0,1.043,92.38,3,3,11,4.6,2,
CHTR,Communication Services,Charter Communications,2026-07-27,144.98,5.67,-15.58,-29.66,-17.31,0.333,3,19,22,11.6,5.94,-9.07,False,True,136.25,26.35,0.821,False,285.82,-49.28,17.57,5.67,10.0,10.0,2784280.0,3392270.0,1.0,2826900.0,4103070.0,3389266.0,0.834,89.8,20,6,16,13.6,15,剛爆發
GRMN,Consumer Discretionary,Garmin,2026-07-27,293.78,22.4,21.72,46.9,34.48,1.0,1,4,1,1.9,22.52,13.14,False,True,242.63,26.37,1.04,False,304.0,-3.36,20.88,22.4,11.0,9.0,1047463.0,1007422.0,1.222,1168100.0,1259730.0,1171240.0,0.997,100.0,1,1,8,2.4,2,
ROST,Consumer Discretionary,Ross Stores,2026-07-27,251.07,17.64,9.93,33.63,23.71,1.0,2,13,3,5.5,16.67,5.13,False,True,229.22,10.35,1.006,False,255.3,-1.66,5.1,17.64,16.0,4.0,2325862.0,2311450.0,4.0,1610300.0,2221130.0,2174786.0,0.74,100.0,3,1,21,5.8,3,
HAS,Consumer Discretionary,Hasbro,2026-07-27,93.94,17.21,-0.59,6.78,7.54,0.667,3,29,16,13.4,12.8,29.52,False,True,84.65,17.66,1.418,False,105.38,-10.86,5.8,17.21,11.0,9.0,2924000.0,2061866.0,1.222,2808600.0,3220640.0,2710380.0,1.036,100.0,15,1,6,7.6,7,剛爆發
TGT,Consumer Staples,Target Corporation,2026-07-27,144.49,10.97,13.16,39.7,25.88,1.0,1,10,2,3.9,17.31,12.97,False,True,132.61,10.82,1.134,False,147.77,-2.22,5.64,10.97,9.0,11.0,4005088.0,3530745.0,0.818,3311000.0,3057530.0,3468986.0,0.954,90.96,1,5,12,4.8,1,
CASY,Consumer Staples,Casey's,2026-07-27,871.0,9.31,4.27,43.82,25.31,1.0,3,20,1,7.7,32.11,16.87,False,True,823.93,5.27,1.166,False,927.15,-6.06,1.16,9.31,11.0,9.0,382436.0,327877.0,1.222,218800.0,284680.0,311580.0,0.702,94.8,2,1,18,4.8,1,
DG,Consumer Staples,Dollar General,2026-07-27,127.05,8.06,11.59,-10.55,-0.36,0.667,4,13,28,11.5,6.22,17.85,False,True,114.87,11.93,1.155,False,156.68,-18.91,8.38,8.06,9.0,11.0,2576222.0,2231018.0,0.818,1392400.0,2011020.0,2416500.0,0.576,90.67,20,6,21,14.6,17,剛爆發
PSX,Energy,Phillips 66,2026-07-27,211.68,19.99,21.02,49.74,35.12,1.0,1,3,3,2.0,225.68,14.7,True,True,185.74,7.31,0.988,False,216.08,-2.04,2.37,19.99,14.0,6.0,2518021.0,2547616.0,2.333,2912600.0,2361180.0,2467953.0,1.18,100.0,3,1,5,2.6,2,
