symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
T,Communication Services,AT&T,2025-03-24,26.36,2.81,24.84,31.98,22.9,1.0,3,1,3,2.4,6.81,5.07,False,True,23.97,8.3,0.929,False,26.67,-1.16,4.29,2.81,12.0,8.0,45054683.0,48504225.0,1.5,35085300.0,41450000.0,45637873.0,0.769,92.16,1,3,11,3.8,1,
TMUS,Communication Services,T-Mobile US,2025-03-24,259.07,-1.77,19.19,30.02,19.37,0.667,9,2,6,6.3,8.88,7.64,False,True,245.79,6.87,0.877,False,270.38,-4.18,3.55,-1.77,10.0,10.0,3918910.0,4469430.0,1.0,3322700.0,4140100.0,4229086.0,0.786,80.71,3,11,10,7.6,3,吃老本
VZ,Communication Services,Verizon,2025-03-24,40.73,4.25,14.54,3.45,6.42,1.0,2,3,13,4.5,0.32,0.71,False,True,38.12,5.11,1.114,False,42.94,-5.13,2.14,4.25,10.0,10.0,30456800.0,27343750.0,1.0,19530600.0,23539680.0,29144506.0,0.67,87.89,11,6,16,10.0,11,
AZO,Consumer Discretionary,AutoZone,2025-03-24,3771.0,7.96,16.33,17.97,15.06,1.0,1,2,7,2.5,-2.35,-3.73,False,True,3478.31,7.93,1.04,False,3838.0,-1.75,4.57,7.96,10.0,10.0,170430.0,163930.0,1.0,166700.0,147360.0,153940.0,1.083,89.8,4,2,2,2.8,2,
YUM,Consumer Discretionary,Yum! Brands,2025-03-24,152.08,-0.39,15.73,12.39,10.03,0.667,7,3,10,6.4,0.88,-2.83,False,True,142.92,3.06,0.922,False,159.44,-4.62,-0.63,-0.39,10.0,10.0,1981520.0,2148440.0,1.0,1492600.0,1789030.0,1850100.0,0.807,80.65,7,9,14,9.2,6,
DRI,Consumer Discretionary,Darden Restaurants,2025-03-24,196.03,2.33,10.2,25.1,15.68,1.0,4,4,3,3.8,0.17,0.35,False,True,185.8,13.16,1.155,False,201.64,-2.78,2.6,2.33,13.0,7.0,1487284.0,1287442.0,1.857,798200.0,1567710.0,1504053.0,0.531,100.0,3,1,24,6.4,3,
PM,Consumer Staples,Philip Morris International,2025-03-24,148.62,0.8,28.88,31.21,23.03,1.0,16,1,1,8.5,3.42,4.9,False,True,138.06,3.92,0.694,False,151.45,-1.87,2.43,0.8,11.0,9.0,5085900.0,7326200.0,1.222,4333600.0,5803540.0,6176813.0,0.702,81.94,1,17,15,10.2,9,吃老本
DG,Consumer Staples,Dollar General,2025-03-24,83.42,16.07,14.34,0.08,7.64,1.0,1,2,13,3.7,11.63,-5.14,False,True,73.67,11.72,1.148,False,155.38,-46.31,2.92,16.07,12.0,8.0,4878375.0,4251237.0,1.5,3901900.0,4198820.0,4823380.0,0.809,100.0,6,1,11,5.0,2,
KO,Consumer Staples,Coca-Cola Company (The),2025-03-24,67.95,-0.45,13.51,-0.51,3.01,0.333,21,3,14,14.2,6.38,3.18,False,True,64.94,4.51,0.839,False,70.18,-3.18,2.48,-0.45,10.0,10.0,18190830.0,21693570.0,1.0,17412900.0,17549100.0,18512906.0,0.941,80.39,10,20,5,13.0,13,吃老本
EQT,Energy,EQT Corporation,2025-03-24,52.24,10.05,19.96,46.16,30.58,1.0,2,1,2,1.7,31.27,77.17,False,True,50.59,9.13,0.907,False,55.84,-6.44,0.25,10.05,14.0,6.0,7521542.0,8289666.0,2.333,4971100.0,6918630.0,6856053.0,0.725,100.0,1,1,6,2.0,1,
