symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
EQT,Energy,EQT Corporation,2025-03-24,52.24,10.05,19.96,46.16,30.58,1.0,2,1,2,1.7,31.27,77.17,False,True,50.59,9.13,0.907,False,55.84,-6.44,0.25,10.05,14.0,6.0,7521542.0,8289666.0,2.333,4971100.0,6918630.0,6856053.0,0.725,100.0,1,1,6,2.0,1,
XOM,Energy,ExxonMobil,2025-03-24,113.05,5.75,11.55,3.4,6.03,1.0,3,8,11,6.1,7.87,2.6,False,True,106.08,6.42,0.869,False,119.26,-5.21,1.93,5.75,10.0,10.0,16926910.0,19472370.0,1.0,10233400.0,17393040.0,17619573.0,0.581,84.43,9,9,14,10.0,9,
WRB,Financials,W. R. Berkley Corporation,2025-03-24,68.79,13.13,21.01,27.5,22.28,1.0,1,1,3,1.4,18.49,-5.45,False,True,59.51,20.65,1.063,False,73.73,-6.69,12.7,13.13,13.0,7.0,1951076.0,1835157.0,1.857,8170400.0,2380440.0,2120086.0,3.854,100.0,2,1,1,1.4,1,
L,Financials,Loews Corporation,2025-03-24,90.36,4.58,7.12,15.05,10.45,1.0,3,19,18,10.8,52.52,-67.52,False,True,85.55,6.86,0.728,False,91.84,-1.62,3.89,4.58,12.0,8.0,728641.0,1000650.0,1.5,567700.0,918670.0,875433.0,0.648,89.55,13,10,25,14.2,12,
ALL,Financials,Allstate,2025-03-24,201.4,4.18,7.06,10.64,8.13,1.0,4,21,27,13.7,14.96,128.05,False,True,190.4,4.87,0.888,False,207.71,-3.03,-0.01,4.18,12.0,8.0,2003775.0,2257225.0,1.5,2113400.0,1976490.0,2186553.0,0.967,90.54,22,7,9,13.4,9,剛爆發
HCA,Health Care,HCA Healthcare,2025-03-24,339.19,11.96,13.36,-14.78,-1.06,0.667,1,14,37,12.1,1.22,-1.64,False,True,320.97,8.57,0.708,False,411.72,-17.62,4.07,11.96,15.0,5.0,1384280.0,1954220.0,3.0,1114500.0,1482820.0,1539653.0,0.724,100.0,24,1,13,12.6,12,剛爆發
ELV,Health Care,Elevance Health,2025-03-24,421.25,9.31,16.91,-16.86,-1.88,0.667,2,7,41,11.3,-0.29,-13.28,False,True,393.02,4.32,0.829,False,546.95,-22.98,1.13,9.31,15.0,5.0,1552873.0,1874280.0,3.0,1134100.0,1507620.0,1714000.0,0.662,100.0,26,1,18,14.4,15,剛爆發
UNH,Health Care,UnitedHealth Group,2025-03-24,499.04,9.11,1.62,-10.59,-2.61,0.667,3,26,34,16.1,1.08,1.7,False,True,490.36,7.23,1.183,False,605.03,-17.52,-0.16,9.11,13.0,7.0,4646607.0,3926528.0,1.857,2379100.0,4260890.0,4152806.0,0.573,100.0,28,1,26,16.8,20,剛爆發
HII,Industrials,Huntington Ingalls Industries,2025-03-24,200.69,16.94,8.67,-20.81,-4.0,0.667,1,12,70,18.1,2.03,-31.67,False,True,184.12,7.14,1.158,False,281.23,-28.64,1.91,16.94,11.0,9.0,909154.0,784933.0,1.222,560200.0,693040.0,730766.0,0.767,99.53,34,3,19,18.6,21,剛爆發
NOC,Industrials,Northrop Grumman,2025-03-24,501.88,11.42,9.15,-1.92,4.18,0.667,2,11,30,10.3,0.71,15.36,False,True,468.09,6.96,1.036,False,539.68,-7.0,4.38,11.42,13.0,7.0,1104492.0,1066585.0,1.857,730500.0,908410.0,1071726.0,0.682,100.0,19,1,25,13.0,9,剛爆發
LUV,Industrials,Southwest Airlines,2025-03-24,32.78,8.79,-0.74,15.03,9.53,0.667,3,25,8,10.6,21.53,237.76,False,True,30.48,10.75,1.401,False,34.86,-5.96,-3.56,8.79,10.0,10.0,17815160.0,12719460.0,1.0,10683700.0,12823700.0,16053106.0,0.666,93.36,4,5,27,9.0,2,
AMD,Information Technology,Advanced Micro Devices,2025-03-24,103.22,3.36,-17.55,-37.2,-22.14,0.333,2,53,68,30.5,0.36,0.46,False,False,109.49,12.95,1.085,False,187.69,-45.01,-3.03,3.36,11.0,9.0,35779090.0,32982100.0,1.222,31069100.0,34685580.0,33813273.0,0.919,88.13,65,3,11,29.4,28,剛爆發
CDNS,Information Technology,Cadence Design Systems,2025-03-24,256.69,2.47,-15.85,-6.36,-6.53,0.333,3,48,34,22.7,3.16,13.73,False,False,274.61,9.0,1.3,False,328.99,-21.98,-2.18,2.47,11.0,9.0,2591327.0,1992877.0,1.222,1248900.0,2247700.0,2330360.0,0.536,91.7,29,2,28,18.0,19,剛爆發
PLTR,Information Technology,Palantir Technologies,2025-03-24,85.85,1.1,8.56,133.03,68.93,1.0,4,5,1,3.7,23.72,10.06,False,False,90.98,18.25,1.097,False,125.41,-31.54,-5.62,1.1,11.0,9.0,109245372.0,99586733.0,1.222,91091700.0,95020220.0,101855653.0,0.894,85.94,1,7,13,5.8,2,吃老本
MOS,Materials,Mosaic Company (The),2025-03-24,26.17,14.97,15.21,2.59,8.84,1.0,1,2,3,1.7,-21.07,-34.49,False,True,25.37,9.98,0.908,False,31.1,-15.86,-2.08,14.97,10.0,10.0,5858610.0,6451700.0,1.0,3660000.0,5997270.0,5686933.0,0.644,89.04,1,2,18,4.8,2,
NEM,Materials,Newmont,2025-03-24,47.35,12.9,27.82,-9.73,5.31,0.667,2,1,12,3.7,35.75,-5.32,False,True,43.85,6.65,0.885,False,57.15,-17.14,1.52,12.9,12.0,8.0,10274983.0,11612200.0,1.5,11259000.0,11527610.0,10898520.0,1.033,96.33,2,1,5,2.2,1,
FCX,Materials,Freeport-McMoRan,2025-03-24,37.72,4.09,-0.76,-24.65,-11.49,0.333,3,10,23,9.1,43.23,2.76,False,True,37.45,12.78,0.975,False,53.7,-29.76,-4.55,4.09,11.0,9.0,18784000.0,19260333.0,1.222,20227400.0,18918790.0,18589860.0,1.088,86.04,18,3,3,9.0,4,剛爆發
CCI,Real Estate,Crown Castle,2025-03-24,97.79,11.94,16.31,-8.22,2.95,0.667,1,4,20,5.7,74.06,24.91,False,True,87.85,9.41,0.894,False,110.49,-11.49,-2.62,11.94,12.0,8.0,4226041.0,4725575.0,1.5,2689700.0,5403060.0,5079393.0,0.53,94.26,7,2,21,7.8,6,
AMT,Real Estate,American Tower,2025-03-24,204.24,4.83,18.52,-4.89,3.39,0.667,2,2,15,4.6,32.02,-42.59,False,True,188.42,5.61,1.099,False,227.09,-10.06,-0.31,4.83,13.0,7.0,3051415.0,2776585.0,1.857,1907500.0,2900350.0,2990540.0,0.638,99.87,6,1,15,5.8,4,
CSGP,Real Estate,CoStar Group,2025-03-24,79.31,4.01,9.82,5.73,6.32,1.0,3,6,4,4.1,15.63,35.5,False,True,76.95,4.79,0.967,False,97.91,-19.0,1.08,4.01,10.0,10.0,3599590.0,3720690.0,1.0,2545000.0,2710770.0,3065486.0,0.83,84.77,3,6,6,4.8,1,
AWK,Utilities,American Water Works,2025-03-24,141.64,7.55,17.45,2.11,7.3,1.0,1,3,20,5.4,9.2,-2.07,False,True,128.7,7.28,1.011,False,147.28,-3.83,3.62,7.55,10.0,10.0,1728900.0,1709360.0,1.0,1596800.0,1546660.0,1679406.0,0.951,88.68,14,8,14,11.6,7,剛爆發
ED,Utilities,Consolidated Edison,2025-03-24,104.38,7.14,22.54,6.38,10.61,1.0,2,1,16,4.5,2.15,6.27,False,True,95.11,4.49,0.89,False,105.02,-0.61,0.9,7.14,12.0,8.0,2974133.0,3340350.0,1.5,2392300.0,2642950.0,2836206.0,0.843,92.73,7,4,17,7.8,5,
AES,Utilities,AES Corporation,2025-03-24,11.46,7.08,-1.12,-36.52,-16.77,0.333,3,24,31,14.9,56.45,11.06,False,True,10.49,7.58,1.113,False,19.78,-42.07,-4.9,7.08,9.0,11.0,15605822.0,14023900.0,0.818,11105600.0,12630530.0,13676066.0,0.812,84.03,30,17,19,22.6,24,剛爆發
