symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
SWKS,Information Technology,Skyworks Solutions,2026-09-10,84.03,20.46,14.23,54.64,35.99,1.0,5949325,5740515,4935183,0.68,39.0,53.26,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-2.26,41.97,-0.054,2,17,19,9.9,4.79,10.1,False,True,65.53,29.72,1.556,False,88.05,90.9,-4.56,17.25,20.59,11.0,9.0,7089336.0,4555977.0,1.222,11329600.0,7408670.0,6407880.0,1.768,100.0,80.3,收斂,頭頭低·底底高,空轉多預警 / 多頭確認,17,1,1,7.4,3,剛爆發,🔥 追高風險,True
FCX,Materials,Freeport-McMoRan,2026-09-10,71.21,6.55,11.1,20.52,14.67,1.0,14796090,14758789,15354506,5.81,-7.47,-19.46,P+V+,P+V-,P+V-,➡️ 中性,55.89,55.95,0.999,5,7,3,5.2,18.5,21.95,False,True,67.15,14.72,1.19,False,80.24,80.24,-11.25,-3.68,2.87,9.0,11.0,16217566.0,13633063.0,0.818,22181400.0,13967690.0,16093593.0,1.378,83.34,48.46,多頭,頭頭高·底底高,,3,6,3,4.2,2,,,False
CTVA,Materials,Corteva,2026-09-10,84.49,11.72,12.88,10.27,11.28,1.0,4574240,4545510,4157569,-4.57,20.58,-2.25,P+V-,P+V+,P+V-,⚠️ 量能背離,5.99,27.07,0.221,3,4,6,3.9,2.93,27.11,False,True,83.29,11.3,1.163,False,90.87,90.97,-7.02,-6.09,12.1,12.0,8.0,4846241.0,4166237.0,1.5,3589500.0,4941300.0,5018793.0,0.715,97.68,53.28,擴散,頭頭高·底底低,,5,1,17,5.8,3,,,False
NEM,Materials,Newmont,2026-09-10,126.14,10.69,28.28,8.95,14.22,1.0,8094800,8238972,8577886,3.87,-7.6,-18.6,P+V+,P+V-,P+V-,➡️ 中性,51.34,49.85,1.03,4,1,8,3.9,5.68,33.45,False,True,108.91,9.52,0.877,False,135.01,135.29,-6.57,0.99,7.27,11.0,9.0,7612263.0,8684566.0,1.222,6279500.0,8263410.0,8456053.0,0.743,88.43,56.88,多頭,頭頭高·底底高,,4,5,15,6.6,4,,,False
VTR,Real Estate,Ventas,2026-09-10,90.44,0.17,10.31,7.87,6.56,1.0,2963825,3574518,3793056,-15.22,-10.9,29.88,P+V-,P+V-,P+V+,⚠️ 頂部背離,31.83,20.79,1.531,3,2,10,4.1,51.73,-1.4,False,False,92.89,5.79,1.018,False,101.6,101.6,-10.98,-1.76,1.61,11.0,9.0,2987563.0,2934811.0,1.222,2826700.0,3029470.0,2824793.0,1.001,86.41,44.69,空頭,頭頭低·底底低,多轉空預警,5,3,12,5.6,2,,,False
DOC,Real Estate,Healthpeak Properties,2026-09-10,20.37,-1.63,0.81,21.66,10.62,0.667,4127355,5828953,7432170,-34.7,-35.49,-12.19,P-V-,P+V-,P+V-,➡️ 中性,22.44,31.04,0.723,6,5,2,4.9,198.62,364.73,False,False,21.38,6.45,1.139,False,22.84,22.95,-10.8,-3.14,-0.92,7.0,11.0,4429428.0,3889436.0,0.636,3859300.0,4096280.0,4270273.0,0.904,77.67,37.53,空頭,頭頭低·底底低,多轉空預警 / 空頭確認,2,10,15,7.8,4,吃老本,,False
HST,Real Estate,Host Hotels & Resorts,2026-09-10,22.14,-2.68,-6.05,20.82,8.23,0.333,7763365,9558895,9005729,-23.56,13.09,9.33,P-V-,P-V+,P+V+,➡️ 中性,40.29,24.87,1.62,10,14,3,9.8,4.39,116.0,False,False,23.35,4.67,1.12,False,25.71,25.71,-13.89,0.14,-2.89,8.0,12.0,8296925.0,7407658.0,0.667,6408100.0,6972590.0,7669880.0,0.835,77.92,39.73,空頭,頭頭低·底底低,多轉空預警,4,9,19,9.0,5,,,False
EVRG,Utilities,Evergy,2026-09-10,81.36,-1.74,-0.28,0.08,-0.47,0.333,2032275,2060456,1991413,5.08,7.18,-6.99,P-V+,P-V+,P+V-,➡️ 中性,19.41,14.09,1.378,10,7,5,8.1,9.85,13.81,False,False,83.39,3.42,0.973,False,87.89,88.62,-7.43,0.73,-1.54,11.0,9.0,2007627.0,2062400.0,1.222,3012900.0,2336710.0,2153900.0,1.399,84.74,45.38,空頭,頭頭低·底底低,,5,2,3,3.4,1,,,False
D,Utilities,Dominion Energy,2026-09-10,65.05,-4.13,-0.82,4.94,1.23,0.333,3993035,4887373,5450364,9.77,-18.72,-4.73,P-V+,P-V-,P+V-,➡️ 中性,18.21,19.59,0.929,24,9,2,15.1,17.2,4.37,False,False,67.9,4.21,1.14,False,72.26,72.99,-9.98,-0.52,-3.43,8.0,11.0,4325775.0,3795718.0,0.727,6076600.0,4821230.0,4450706.0,1.365,78.59,38.27,空頭,頭頭低·底底低,,3,11,4,6.4,4,吃老本,,False
AWK,Utilities,American Water Works,2026-09-10,139.84,2.48,12.14,3.12,5.21,1.0,2116645,2274952,2103032,-11.85,17.81,25.43,P+V-,P+V+,P+V+,⚠️ 頂部背離,0.07,17.83,0.004,2,2,3,2.2,3.97,-7.4,False,True,135.09,5.1,1.23,False,142.37,145.64,-1.78,0.25,3.65,7.0,13.0,2409642.0,1958876.0,0.538,2015600.0,2085640.0,2011193.0,1.002,81.89,58.12,收斂,頭頭低·底底高,多轉空預警,1,8,15,6.6,5,吃老本,,False
