ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
1590,亞德客-KY,Robotics / Automation,2026-09-04,32.54,-0.01,❄️ Weak,9.32,-0.67,4,0.66,
2308,台達電,Data Center Power / PSU,2026-09-04,29.21,-0.16,❄️ Weak,13.53,-0.78,4,0.62,
2330,台積電,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,13.5,-0.62,8,0.6,🎯 EARLY
2357,華碩,Thermal / Liquid Cooling,2026-09-04,55.1,0.99,🚀 Confirmed,66.26,0.4,4,0.59,
3017,奇鋐,Thermal / Liquid Cooling,2026-09-04,55.1,0.99,🚀 Confirmed,67.03,0.43,4,0.56,
3036,文曄,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,-5.75,-0.78,8,0.54,
2207,和泰車,EV / Auto Electronics,2026-09-04,13.1,-0.87,❄️ Weak,5.69,-1.39,4,0.52,
2412,中華電,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,2.25,-0.8,8,0.42,
2404,漢唐,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,0.58,-0.63,8,0.39,
2301,光寶科,AI Server / ODM,2026-09-04,46.78,0.62,⚠️ Price Leading,58.3,0.23,13,0.39,
2360,致茂,Data Center Power / PSU,2026-09-04,29.21,-0.16,❄️ Weak,18.33,-0.54,4,0.38,
2609,陽明,Shipping / Logistics,2026-09-04,16.95,-0.7,💰 Capital Leading,1.93,-1.05,4,0.35,🎯 EARLY
6669,緯穎,AI Server / ODM,2026-09-04,46.78,0.62,⚠️ Price Leading,61.56,0.29,13,0.33,
3653,健策,Thermal / Liquid Cooling,2026-09-04,55.1,0.99,🚀 Confirmed,73.57,0.66,4,0.33,
2317,鴻海,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,4.92,-0.7,8,0.32,
6515,穎崴,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,22.39,-0.33,8,0.31,🎯 EARLY
2357,華碩,AI Server / ODM,2026-09-04,46.78,0.62,⚠️ Price Leading,66.26,0.38,13,0.24,
4904,遠傳,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,9.78,-0.53,8,0.15,
3045,台灣大,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,10.0,-0.52,8,0.14,
3037,欣興,PCB / HDI / IC Substrate,2026-09-04,39.26,0.29,🚀 Confirmed,44.56,0.17,10,0.12,
2382,廣達,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,11.62,-0.46,8,0.08,
2347,聯強,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,16.56,-0.25,8,0.01,
3711,日月光投控,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,31.57,-0.02,8,0.0,🎯 EARLY
7769,鴻勁,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,17.58,-0.23,8,-0.01,
6139,亞翔,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,17.32,-0.23,8,-0.01,
2360,致茂,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,18.33,-0.21,8,-0.03,
6415,矽力*-KY,Data Center Power / PSU,2026-09-04,29.21,-0.16,❄️ Weak,26.7,-0.12,4,-0.04,
3702,大聯大,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,23.92,-0.08,8,-0.16,
6531,愛普*,AI / HPC Semiconductor,2026-09-04,40.81,0.36,🚀 Confirmed,56.06,0.56,9,-0.2,
2344,華邦電,Memory / HBM,2026-09-04,28.22,-0.2,💰 Capital Leading,28.82,0.02,5,-0.22,
2345,智邦,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,20.03,-0.15,8,-0.23,
2303,聯電,AI / HPC Semiconductor,2026-09-04,40.81,0.36,🚀 Confirmed,57.17,0.6,9,-0.24,
1519,華城,Smart Grid / Transformer,2026-09-04,4.18,-1.26,❄️ Weak,-5.31,-0.92,4,-0.34,
2603,長榮,Shipping / Logistics,2026-09-04,16.95,-0.7,💰 Capital Leading,12.31,-0.32,4,-0.38,🎯 EARLY
8046,南電,PCB / HDI / IC Substrate,2026-09-04,39.26,0.29,🚀 Confirmed,60.34,0.67,10,-0.38,
3037,欣興,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,44.56,0.4,8,-0.42,
7750,新代,Robotics / Automation,2026-09-04,32.54,-0.01,❄️ Weak,48.46,0.46,4,-0.47,
4958,臻鼎-KY,PCB / HDI / IC Substrate,2026-09-04,39.26,0.29,🚀 Confirmed,68.49,0.94,10,-0.65,
2383,台光電,PCB / HDI / IC Substrate,2026-09-04,39.26,0.29,🚀 Confirmed,70.78,1.01,10,-0.72,
2618,長榮航,Shipping / Logistics,2026-09-04,16.95,-0.7,💰 Capital Leading,17.49,0.04,4,-0.74,
1504,東元,Smart Grid / Transformer,2026-09-04,4.18,-1.26,❄️ Weak,-0.92,-0.5,4,-0.76,
2454,聯發科,AI / HPC Semiconductor,2026-09-04,40.81,0.36,🚀 Confirmed,76.05,1.29,9,-0.93,
8046,南電,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,60.34,0.92,8,-0.94,
2308,台達電,EV / Auto Electronics,2026-09-04,13.1,-0.87,❄️ Weak,13.53,0.08,4,-0.95,
3443,創意,AI / HPC Semiconductor,2026-09-04,40.81,0.36,🚀 Confirmed,82.35,1.52,9,-1.16,
2395,研華,Robotics / Automation,2026-09-04,32.54,-0.01,❄️ Weak,73.3,1.18,4,-1.19,
6531,愛普*,Memory / HBM,2026-09-04,28.22,-0.2,💰 Capital Leading,56.06,0.99,5,-1.19,
3665,貿聯-KY,EV / Auto Electronics,2026-09-04,13.1,-0.87,❄️ Weak,14.84,0.33,4,-1.2,
2408,南亞科,Memory / HBM,2026-09-04,28.22,-0.2,💰 Capital Leading,56.25,1.0,5,-1.2,
3189,景碩,PCB / HDI / IC Substrate,2026-09-04,39.26,0.29,🚀 Confirmed,86.05,1.5,10,-1.21,
1605,華新,Smart Grid / Transformer,2026-09-04,4.18,-1.26,❄️ Weak,4.61,0.04,4,-1.3,
2301,光寶科,Data Center Power / PSU,2026-09-04,29.21,-0.16,❄️ Weak,58.3,1.44,4,-1.6,
6669,緯穎,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,61.56,1.37,8,-1.75,
3189,景碩,Advanced Packaging,2026-09-04,32.27,-0.02,💰 Capital Leading,86.05,1.77,8,-1.79,
2360,致茂,EV / Auto Electronics,2026-09-04,13.1,-0.87,❄️ Weak,18.33,0.98,4,-1.85,
2615,萬海,Shipping / Logistics,2026-09-04,16.95,-0.7,💰 Capital Leading,36.08,1.34,4,-2.04,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-04,24.18,-0.38,❄️ Weak,73.3,1.79,8,-2.17,
2059,川湖,AI Server / ODM,2026-09-04,46.78,0.62,⚠️ Price Leading,203.11,3.08,13,-2.46,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-04,27.2,-0.24,❄️ Weak,129.02,2.4,8,-2.64,
2360,致茂,Smart Grid / Transformer,2026-09-04,4.18,-1.26,❄️ Weak,18.33,1.38,4,-2.64,
