stock_id,symbol,stock_name,sector,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vp_ratio_stock,vp_score_stock,rsi14,above_50ma,ma50,amp_10d_pct,vcp,high_52w,pct_from_high,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,trend_state,trend_pattern,trend_signal,explosive_verdict,vol_today,vol_10d_avg,trade_value_20d_est_NTD_M,inst_foreign_net_20d_shares,inst_trust_net_20d_shares,inst_dealer_net_20d_shares,inst_total_net_20d_shares,inst_total_net_20d_est_NTD_M,point_rank_in_sector,vp_score_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
2882,2882,國泰金,金融保險,2026-09-11,110.5,12.64,13.88,60.97,37.11,1.0,-3.91,8.87,8,9,27452621,20877060,0.889,1.315,90.1,60.47,True,100.99,10.29,False,117.0,-5.56,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,,15295095,25707230,48552.9,17365069.0,14866986.0,31304.0,32263359.0,3565.1,6.0,15.0,10.5,13.0,吃老本
3037,3037,欣興,電子零組件業,2026-09-11,977.0,-12.77,8.54,130.9,64.39,0.667,8.31,-4.22,11,9,23808362,28702954,1.222,0.829,83.65,48.03,True,946.88,13.7,False,1230.0,-20.57,P-V+,P+V+,P+V-,➡️ 中性,多頭,頭頭高·底底高,空轉多預警,🔥 追高風險,11021738,27620942,539452.2,42581587.0,-8805467.0,130052.0,33906172.0,33126.3,5.0,6.0,5.5,4.0,
2382,2382,廣達,電腦及週邊設備業,2026-09-11,336.5,0.9,-5.68,24.2,10.9,0.667,-2.46,2.75,12,8,14821246,14069555,1.5,1.053,91.6,52.54,True,330.08,7.53,False,420.07,-19.89,P+V-,P-V-,P+V+,⚠️ 頂部背離,空頭,頭頭低·底底低,多轉空預警,,10850704,16763917,97198.2,28783401.0,7994357.0,-460302.0,36317456.0,12220.8,9.0,2.0,5.5,5.0,剛爆發
3017,3017,奇鋐,電腦及週邊設備業,2026-09-11,3370.0,7.62,40.96,100.0,62.14,1.0,-5.6,4.79,9,11,3790759,2902200,0.818,1.306,85.76,58.43,True,2770.11,10.32,False,3595.0,-6.26,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,多頭確認,,2005532,3135924,214623.1,1213139.0,2032309.0,-249613.0,2995835.0,10096.0,1.0,3.0,2.0,1.0,
2891,2891,中信金,金融保險,2026-09-11,67.1,2.29,2.94,35.92,19.27,1.0,-1.9,1.98,12,8,30881808,30252730,1.5,1.021,90.79,55.04,True,65.31,8.95,False,70.97,-5.45,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,22570812,30536938,40276.5,-28971397.0,37345990.0,-1937180.0,6437413.0,432.0,15.0,14.0,14.5,15.0,
2059,2059,川湖,電子零組件業,2026-09-11,12080.0,-11.84,75.44,296.16,163.98,0.667,-12.84,-3.02,7,13,520420,543503,0.538,0.958,67.89,45.18,True,10845.05,20.98,False,15031.98,-19.64,P-V-,P+V-,P+V-,➡️ 中性,多頭,頭頭高·底底高,,🔥 追高風險,348577,508905,147023.9,192234.0,36436.0,61291.0,289961.0,3502.7,2.0,10.0,6.0,6.0,吃老本
7769,7769,鴻勁,半導體業,2026-09-11,6310.0,-6.52,-11.37,55.67,23.36,0.333,5.52,-4.25,10,10,715324,567036,1.0,1.262,86.73,49.54,True,6294.72,24.71,False,8358.69,-24.51,P-V-,P-V-,P+V-,⚠️ 主升段結束,收斂,頭頭低·底底高,空轉多預警,,444133,893217,81294.7,1220037.0,-863143.0,-636.0,356258.0,2248.0,1.0,1.0,1.0,1.0,
2327,2327,國巨*,電子零組件業,2026-09-11,544.0,-10.53,-36.37,111.95,44.25,0.333,-3.2,-12.54,6,13,54119733,34106591,0.462,1.587,75.89,44.36,False,631.35,16.9,False,1220.0,-55.41,P-V-,P-V+,P+V+,➡️ 中性,空頭,頭頭低·底底低,,🔥 追高風險,33780557,43351663,464470.8,-20902043.0,-26421269.0,-521092.0,-47844404.0,-26027.4,8.0,8.0,8.0,9.0,
2412,2412,中華電,電子工業,2026-09-11,140.5,3.31,0.65,8.1,5.04,1.0,2.18,4.07,10,4,11263170,6906140,2.5,1.631,100.0,69.96,True,137.05,3.98,False,142.5,-1.4,P+V-,P+V+,P+V+,⚠️ 頂部背離,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,,14459033,10460070,25056.5,40297762.0,5268875.0,-356120.0,45210517.0,6352.1,31.0,1.0,16.0,16.0,剛爆發
2887,2887,台新新光金,金融保險,2026-09-11,42.65,14.8,46.86,82.51,56.67,1.0,2.77,12.98,11,9,67298622,54121848,1.222,1.243,98.99,72.79,True,36.55,13.76,False,43.05,-0.93,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,多頭確認,,41291960,73772403,48243.3,-45081384.0,146090589.0,-2064724.0,98944481.0,4220.0,2.0,9.0,5.5,5.0,吃老本
2345,2345,智邦,電子工業,2026-09-11,1885.0,-17.69,-18.63,32.4,7.12,0.333,-10.24,-18.04,7,12,2771057,3175005,0.583,0.873,59.1,37.22,False,2186.93,17.81,False,2802.81,-32.75,P-V+,P-V-,P+V-,➡️ 中性,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 空頭確認,,3345431,3313063,123270.7,-1175019.0,-7074341.0,278430.0,-7970930.0,-15025.2,29.0,34.0,31.5,31.0,
2885,2885,元大金,金融保險,2026-09-11,70.0,6.59,17.28,70.91,41.42,1.0,0.29,4.45,11,6,22341217,29832775,1.833,0.749,93.39,67.2,True,64.48,10.91,False,70.9,-1.27,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,,17765440,23103614,30709.4,8424071.0,-4937845.0,-2460858.0,1025368.0,71.8,4.0,13.0,8.5,11.0,吃老本
2360,2360,致茂,電子工業,2026-09-11,2160.0,-8.47,-5.09,60.17,26.69,0.333,6.4,-6.09,11,9,2206317,2016008,1.222,1.094,86.39,53.0,True,2041.0,27.62,False,2771.56,-22.07,P-V-,P-V-,P+V-,⚠️ 主升段結束,多頭,頭頭高·底底高,,,2196224,2352963,90638.9,2173381.0,-1131502.0,140190.0,1182069.0,2553.3,17.0,14.0,15.5,14.0,
3008,3008,大立光,電子工業,2026-09-11,6660.0,31.36,67.18,198.57,123.92,1.0,-10.0,44.47,12,8,2679899,2102654,1.5,1.275,100.0,57.55,True,5063.58,23.17,False,7995.0,-16.7,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,擴散,頭頭高·底底低,,🔥 追高風險,1858248,1998425,314129.0,-1358574.0,654233.0,396210.0,-308131.0,-2052.2,2.0,1.0,1.5,2.0,
3653,3653,健策,電子零組件業,2026-09-11,5765.0,7.96,57.2,65.97,49.28,1.0,-1.87,18.74,10,10,1338788,1361414,1.0,0.983,92.71,61.45,True,4430.79,10.67,False,6095.0,-5.41,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,空轉多預警,,671341,956507,149728.7,2051842.0,912596.0,-195983.0,2768455.0,15960.1,7.0,2.0,4.5,2.0,
2884,2884,玉山金,金融保險,2026-09-11,46.3,22.65,40.5,44.49,38.03,1.0,6.31,22.97,14,5,49201765,49602554,2.8,0.992,100.0,79.87,True,38.07,18.08,False,46.3,0.0,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,多頭,頭頭高·底底高,多頭確認,🚀 暴漲中,47548401,60126239,40774.3,-61623976.0,107132913.0,-1418858.0,44090079.0,2041.4,5.0,1.0,3.0,2.0,
3443,3443,創意,電子工業,2026-09-11,6120.0,4.62,39.73,173.85,98.01,1.0,5.34,11.99,10,10,1979608,1940206,1.0,1.02,92.18,62.65,True,4911.6,13.55,False,6490.0,-5.7,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,,🔥 追高風險,1425347,1580252,227883.6,1197177.0,1082495.0,-84254.0,2195418.0,13436.0,4.0,9.0,6.5,5.0,
6505,6505,台塑化,油電燃氣業,2026-09-11,83.6,17.58,61.93,39.25,39.5,1.0,7.04,17.91,12,8,25024043,27592049,1.5,0.907,100.0,62.51,True,73.3,24.37,False,97.9,-14.61,P+V-,P+V+,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,,54751242,30741791,40309.4,-18846503.0,3324629.0,918862.0,-14603012.0,-1220.8,1.0,1.0,1.0,1.0,
2344,2344,華邦電,電子工業,2026-09-11,171.5,-5.51,-0.29,63.41,30.26,0.333,-1.44,-6.54,10,10,143288392,123610056,1.0,1.159,80.79,47.24,True,169.25,14.87,False,233.5,-26.55,P-V-,P-V-,P+V-,⚠️ 主升段結束,收斂,頭頭低·底底高,,,72385734,142548040,478462.3,-5173895.0,-48702690.0,-10059601.0,-63936186.0,-10965.1,15.0,24.0,19.5,21.0,吃老本
2886,2886,兆豐金,金融保險,2026-09-11,51.7,10.94,23.56,37.33,27.29,1.0,4.34,9.19,11,9,33119202,27545631,1.222,1.202,96.62,67.18,True,47.56,8.32,False,51.9,-0.39,P+V-,P+V+,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,35647775,28261647,29574.9,251934125.0,22100972.0,-3348621.0,270686476.0,13994.5,11.0,10.0,10.5,13.0,
8046,8046,南電,電子零組件業,2026-09-11,1080.0,-16.6,32.14,152.87,80.32,0.667,2.37,-17.24,6,13,9495563,13459408,0.462,0.705,59.87,45.62,False,1143.2,29.21,False,1415.0,-23.67,P-V-,P+V-,P+V-,➡️ 中性,空頭,頭頭低·底底低,,🔥 追高風險,6190632,12193974,279661.3,-2411743.0,-4693727.0,-673532.0,-7779002.0,-8401.3,3.0,13.0,8.0,9.0,吃老本
2357,2357,華碩,電腦及週邊設備業,2026-09-11,924.0,-1.49,25.22,85.12,48.49,0.667,-9.85,-7.23,10,9,3065526,3835462,1.111,0.799,72.37,48.98,True,844.18,11.95,False,1030.0,-10.29,P-V-,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,空轉多預警,,5619509,4125696,66455.5,1485777.0,6603401.0,-1062576.0,7026602.0,6492.6,5.0,7.0,6.0,6.0,
2890,2890,永豐金,金融保險,2026-09-11,43.7,10.35,34.25,46.48,34.39,1.0,1.98,7.77,11,8,25988231,23259371,1.375,1.117,95.63,72.36,True,39.77,10.56,False,44.1,-0.91,P+V-,P+V+,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,,31845994,28873956,20697.8,22671817.0,45954197.0,-3634644.0,64991370.0,2840.1,7.0,12.0,9.5,12.0,
2880,2880,華南金,金融保險,2026-09-11,45.85,16.96,32.83,39.61,32.25,1.0,4.2,17.72,14,6,23128267,13389180,2.333,1.727,100.0,74.0,True,40.38,13.01,False,45.9,-0.11,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,多頭確認,,18452954,18908949,16672.4,100804204.0,-4810267.0,-6348297.0,89645640.0,4110.3,9.0,1.0,5.0,4.0,剛爆發
2883,2883,凱基金,金融保險,2026-09-11,37.85,20.54,42.7,96.84,64.23,1.0,3.13,19.59,13,6,49610689,44331358,2.167,1.119,100.0,78.76,True,31.77,14.6,False,37.85,0.0,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,多頭確認,,44202708,52738691,31864.7,125124853.0,47660440.0,-1345439.0,171439854.0,6489.0,1.0,1.0,1.0,1.0,
2301,2301,光寶科,電腦及週邊設備業,2026-09-11,277.0,6.09,28.83,83.6,50.53,1.0,-10.06,4.7,9,11,41897492,23831245,0.818,1.758,91.83,48.89,True,250.17,18.8,False,328.0,-15.55,P+V+,P+V-,P+V+,➡️ 中性,擴散,頭頭高·底底低,,,20732683,24988360,187415.7,-9998157.0,13870742.0,-1203389.0,2669196.0,739.4,4.0,1.0,2.5,2.0,
3231,3231,緯創,電子工業,2026-09-11,185.5,-0.8,23.27,49.07,30.15,0.667,-6.31,-4.13,9,9,55856077,54732385,1.0,1.021,77.85,52.44,True,174.12,14.13,False,206.0,-9.95,P-V-,P+V+,P+V+,➡️ 中性,多頭,頭頭高·底底高,,,42671332,71096838,195690.6,-114097650.0,32267003.0,272787.0,-81557860.0,-15129.0,16.0,26.0,21.0,23.0,吃老本
2395,2395,研華,電腦及週邊設備業,2026-09-11,674.0,0.0,45.56,99.28,61.03,0.667,-5.2,-1.32,10,10,3267881,2934941,1.0,1.113,81.61,53.98,True,615.68,12.08,False,727.0,-7.29,P-V-,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,,,4456335,3382181,42113.9,-986890.0,2858266.0,-129819.0,1741557.0,1173.8,2.0,4.0,3.0,3.0,
2892,2892,第一金,金融保險,2026-09-11,38.9,16.47,30.33,39.32,31.36,1.0,4.29,16.64,13,6,40895849,27049506,2.167,1.512,100.0,82.46,True,34.07,12.79,False,39.05,-0.38,P+V-,P+V+,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 多頭確認,🔥 追高風險,34702050,38752797,25913.6,259928268.0,35330837.0,343401.0,295602506.0,11498.9,10.0,1.0,5.5,5.0,剛爆發
4958,4958,臻鼎-KY,電子工業,2026-09-11,495.0,-1.59,-10.33,196.66,95.35,0.333,6.91,1.12,11,9,32246915,26637191,1.222,1.211,92.96,51.99,False,495.77,20.84,False,659.0,-24.89,P-V-,P-V-,P+V+,😴 弱勢縮量,多頭,頭頭高·底底高,,🔥 追高風險,18333613,33515384,289356.1,-17855395.0,4882300.0,-884708.0,-13857803.0,-6859.6,5.0,8.0,6.5,5.0,
6446,6446,藥華藥,生技醫療業,2026-09-11,1280.0,-9.22,49.78,112.15,66.22,0.667,-2.29,-14.67,7,12,3695383,4285899,0.583,0.862,64.12,44.37,False,1310.31,27.35,False,1645.0,-22.19,P-V+,P+V+,P+V+,⚠️ 中期出貨,多頭,頭頭高·底底高,,🔥 追高風險,2453634,4384874,111849.3,-3009982.0,-432873.0,2590.0,-3440265.0,-4403.5,1.0,1.0,1.0,1.0,
2368,2368,金像電,電子工業,2026-09-11,1030.0,1.98,-21.42,26.96,8.62,0.667,-1.44,1.48,8,12,10291177,6489118,0.667,1.586,88.07,47.92,True,1004.26,22.11,False,1568.9,-34.35,P+V-,P-V-,P+V-,⚠️ 量能背離,多頭,頭頭高·底底高,空轉多預警,,4200828,8228659,173510.2,-8796536.0,2694832.0,-25878.0,-6127582.0,-6311.4,26.0,13.0,19.5,21.0,剛爆發
2603,2603,長榮,航運業,2026-09-11,234.5,1.3,10.9,23.04,14.57,1.0,0.64,7.08,11,8,19977888,15209499,1.375,1.314,98.12,55.7,True,216.59,5.56,False,256.5,-8.58,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,,,8428796,9489059,82817.7,65610872.0,5288000.0,-3097316.0,67801556.0,15899.5,3.0,4.0,3.5,4.0,
3045,3045,台灣大,電子工業,2026-09-11,121.0,9.01,5.69,18.59,12.97,1.0,2.54,12.04,11,2,11142555,8266391,5.5,1.348,100.0,76.74,True,113.02,6.36,False,121.0,0.0,P+V-,P+V+,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,,5581975,7178691,23195.0,86797673.0,6190051.0,-3278393.0,89709331.0,10854.8,21.0,1.0,11.0,8.0,剛爆發
3189,3189,景碩,電子工業,2026-09-11,822.0,-9.17,34.98,200.51,106.71,0.667,0.37,-4.64,9,11,22377620,18231205,0.818,1.227,81.12,50.29,True,792.24,16.33,False,960.0,-14.38,P-V+,P+V-,P+V-,➡️ 中性,擴散,頭頭高·底底低,,🔥 追高風險,8089365,18762006,341499.7,-6142596.0,-886982.0,-1028909.0,-8058487.0,-6624.1,3.0,22.0,12.5,10.0,吃老本
6669,6669,緯穎,電腦及週邊設備業,2026-09-11,2310.0,4.08,46.18,79.04,52.08,1.0,-9.94,7.07,9,11,4214126,4041624,0.818,1.043,80.79,53.35,True,2027.23,24.74,False,2875.0,-19.65,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,1627022,4561439,195071.1,-9176008.0,-3038506.0,-751013.0,-12965527.0,-29950.4,3.0,5.0,4.0,4.0,
5880,5880,合庫金,金融保險,2026-09-11,27.2,9.24,19.69,24.61,19.53,1.0,2.06,12.4,12,6,23690232,16775020,2.0,1.412,100.0,78.93,True,24.91,8.11,False,27.2,0.0,P+V-,P+V+,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,多頭確認,,28081925,24043669,10634.9,102663296.0,20393541.0,845540.0,123902377.0,3370.1,14.0,1.0,7.5,10.0,剛爆發
1216,1216,統一,食品工業,2026-09-11,75.0,-0.27,1.95,11.1,5.97,0.667,-0.79,-1.06,7,11,13093298,9387178,0.636,1.395,83.0,44.59,False,75.65,2.5,False,78.6,-4.58,P-V-,P+V+,P+V+,➡️ 中性,擴散,頭頭高·底底低,,,7590608,8981832,16240.3,78808998.0,-4356259.0,-2399140.0,72053599.0,5404.0,1.0,1.0,1.0,1.0,
1326,1326,台化,塑膠工業,2026-09-11,70.2,18.38,45.5,60.46,46.2,1.0,0.57,16.03,11,9,42628596,34557782,1.222,1.234,99.77,59.17,True,63.72,22.94,False,78.2,-10.23,P+V-,P+V+,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,18451753,53316576,52790.1,87485218.0,520719.0,-3638363.0,84367574.0,5922.6,2.0,1.0,1.5,1.0,
1301,1301,台塑,塑膠工業,2026-09-11,64.6,9.31,44.12,40.24,33.48,1.0,-2.12,7.67,10,10,35240187,31721018,1.0,1.111,88.19,56.17,True,60.37,14.07,False,71.2,-9.27,P+V-,P+V+,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,12559254,38218493,42533.5,70427539.0,614944.0,-296544.0,70745939.0,4570.2,3.0,3.0,3.0,3.0,
3481,3481,群創,電子工業,2026-09-11,47.7,-6.84,-1.75,77.14,36.42,0.333,-1.65,-4.79,8,12,227088760,178886059,0.667,1.269,78.68,45.92,False,50.94,10.5,False,72.6,-34.3,P-V-,P-V-,P+V+,😴 弱勢縮量,多頭,頭頭高·底底高,,,137767040,208525887,192016.8,-73478753.0,11778986.0,-15702205.0,-77401972.0,-3692.1,12.0,25.0,18.5,20.0,吃老本
4904,4904,遠傳,電子工業,2026-09-11,105.5,4.98,0.51,20.52,11.63,1.0,1.44,6.57,13,4,5080490,5557893,3.25,0.914,100.0,61.86,True,101.61,5.52,False,109.3,-3.48,P+V-,P+V+,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多頭確認,,2797086,4724117,10183.5,23278823.0,-1384576.0,-1014445.0,20879802.0,2202.8,22.0,1.0,11.5,9.0,剛爆發
3665,3665,貿聯-KY,電子工業,2026-09-11,1875.0,-12.18,-18.12,20.86,2.85,0.333,-12.59,-14.77,9,11,2750301,2632468,0.818,1.045,66.66,39.85,False,2082.01,25.38,False,2983.85,-37.16,P-V-,P-V-,P+V-,⚠️ 主升段結束,擴散,頭頭高·底底低,空頭確認,,1729263,2414422,114115.7,-7621783.0,-200693.0,23706.0,-7798770.0,-14622.7,32.0,32.0,32.0,33.0,
2379,2379,瑞昱,電子工業,2026-09-11,704.0,1.67,17.96,58.48,34.15,1.0,2.24,1.11,10,9,2089706,2851622,1.111,0.733,81.05,50.24,False,713.7,9.63,False,936.74,-24.85,P+V-,P+V-,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,空轉多預警,,1935126,2730529,34424.6,-986949.0,2873846.0,-212501.0,1674396.0,1178.8,13.0,23.0,18.0,18.0,吃老本
2449,2449,京元電子,電子工業,2026-09-11,263.0,5.84,-1.7,-5.39,-1.66,0.333,0.38,6.48,11,8,21170176,21247821,1.375,0.996,92.1,51.81,True,259.63,12.52,False,348.67,-24.57,P+V-,P-V-,P-V-,➡️ 中性,多頭,頭頭高·底底高,空轉多預警,,16992490,24336282,107939.4,-17187372.0,6973018.0,-80774.0,-10295128.0,-2707.6,33.0,10.0,21.5,24.0,剛爆發
2801,2801,彰銀,金融保險,2026-09-11,27.9,17.47,30.79,44.54,34.34,1.0,4.89,18.47,12,5,24862392,16424083,2.4,1.514,100.0,81.92,True,23.92,12.47,False,27.95,-0.18,P+V-,P+V+,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,多頭確認,🔥 追高風險,37867101,30570223,11441.7,1081499.0,42877812.0,504256.0,44463567.0,1240.5,8.0,1.0,4.5,3.0,剛爆發
6770,6770,力積電,電子工業,2026-09-11,70.7,-4.92,5.55,14.04,7.18,0.667,3.21,-9.53,9,10,150230197,156640567,0.9,0.959,75.85,51.62,True,67.73,11.65,False,94.19,-24.94,P-V-,P+V-,P+V-,➡️ 中性,收斂,頭頭低·底底高,空轉多預警,,130726600,142353014,214146.6,-36210889.0,6611491.0,-1058275.0,-30657673.0,-2167.5,28.0,27.0,27.5,30.0,
3034,3034,聯詠,電子工業,2026-09-11,547.0,7.47,16.94,48.57,30.38,1.0,4.39,6.84,10,10,3536873,3086833,1.0,1.146,90.91,56.11,True,519.73,8.16,False,580.28,-5.74,P+V-,P+V-,P+V+,⚠️ 頂部背離,收斂,頭頭低·底底高,多轉空預警,,2373763,3000175,35727.8,15744285.0,1940643.0,109050.0,17793978.0,9733.3,14.0,11.0,12.5,10.0,
3661,3661,世芯-KY,電子工業,2026-09-11,3650.0,-9.4,-10.39,20.21,5.16,0.333,-13.51,-12.62,9,11,1778548,2529792,0.818,0.703,61.6,43.3,False,3752.06,16.49,False,5596.29,-34.78,P-V+,P-V-,P+V+,⚠️ 中期出貨,收斂,頭頭低·底底高,空轉多預警,,4843755,2340656,171552.0,-3179969.0,54279.0,142696.0,-2982994.0,-10887.9,30.0,33.0,31.5,31.0,
2615,2615,萬海,航運業,2026-09-11,112.0,12.45,36.72,46.73,35.66,1.0,-2.61,23.62,11,8,49483374,30441817,1.375,1.626,100.0,56.67,True,95.69,10.56,False,134.5,-16.73,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,收斂,頭頭低·底底高,多轉空預警,🚀 暴漲中,27510014,22745309,101108.8,48878013.0,1752958.0,495702.0,51126673.0,5726.2,1.0,1.0,1.0,1.0,
