symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
WMB,Energy,Williams Companies,2026-06-22,77.92,9.95,6.68,32.83,20.57,1.0,1,2,7,2.5,16.43,-1.37,False,True,73.38,12.11,1.32,False,79.49,-1.98,6.56,7.34,11.0,8.0,8266718.0,6263175.0,1.375,13012500.0,8387680.0,7273946.0,1.789,100.0,4,1,3,2.6,2,
VLO,Energy,Valero Energy,2026-06-22,258.37,5.94,2.47,59.87,32.04,1.0,5,3,1,3.6,33.47,16.95,False,True,245.07,11.99,0.965,False,264.59,-2.35,9.76,5.93,9.0,11.0,3312677.0,3432754.0,0.818,8402800.0,3977380.0,3590493.0,2.34,86.62,1,3,2,2.0,1,
GL,Financials,Globe Life,2026-06-22,178.98,17.01,33.03,26.63,25.83,1.0,3,7,4,4.4,-1.35,-3.2,False,True,157.52,9.59,0.818,False,180.82,-1.02,5.01,16.59,15.0,5.0,625466.0,765020.0,3.0,922700.0,801040.0,706700.0,1.306,100.0,4,1,14,4.8,1,
C,Financials,Citigroup,2026-06-22,141.76,12.6,32.64,18.89,20.76,1.0,12,8,9,10.2,17.91,-23.43,False,True,131.12,6.81,0.795,False,147.96,-4.19,-0.91,13.7,13.0,7.0,12866530.0,16178528.0,1.857,17927100.0,15110550.0,14295126.0,1.254,99.63,6,11,20,10.8,9,
CFG,Financials,Citizens Financial Group,2026-06-22,69.95,13.07,22.72,19.35,18.62,1.0,7,18,8,10.5,3.73,2.24,False,True,63.99,7.01,0.914,False,70.75,-1.13,4.95,12.8,13.0,7.0,4782453.0,5230871.0,1.857,4697200.0,4805260.0,4700540.0,0.999,100.0,11,1,26,10.0,7,剛爆發
HUM,Health Care,Humana,2026-06-22,383.84,25.97,127.54,49.4,63.08,1.0,3,1,4,2.6,1.05,0.68,False,True,298.33,9.03,0.81,False,385.49,-0.43,6.68,24.63,14.0,6.0,1450928.0,1791966.0,2.333,1704900.0,1724640.0,1573200.0,1.084,100.0,2,1,22,5.6,4,
MRNA,Health Care,Moderna,2026-06-22,67.27,42.55,35.73,115.61,77.38,1.0,1,11,1,4.0,12.37,18.88,False,True,51.16,33.27,1.339,False,69.29,-2.91,5.18,41.41,12.0,8.0,9265483.0,6918600.0,1.5,14456700.0,10913530.0,8980513.0,1.61,100.0,1,1,12,3.2,1,
CVS,Health Care,CVS Health,2026-06-22,103.7,14.68,50.19,33.3,32.87,1.0,10,4,6,7.4,16.48,9.38,False,True,90.61,8.19,1.012,False,105.5,-1.71,6.12,12.23,12.0,8.0,9037466.0,8934400.0,1.5,9690500.0,9465690.0,9297880.0,1.042,99.99,6,15,24,13.2,14,吃老本
CAT,Industrials,Caterpillar Inc.,2026-06-22,995.62,13.88,43.71,71.82,50.31,1.0,8,3,4,5.7,19.3,9.51,False,True,893.66,16.13,0.651,False,1055.11,-5.64,1.18,12.37,13.0,7.0,3302030.0,5072114.0,1.857,13948500.0,4673710.0,4143333.0,3.366,97.14,3,13,3,7.0,2,吃老本
CARR,Industrials,Carrier Global,2026-06-22,73.33,15.22,36.13,38.4,32.04,1.0,5,8,8,6.5,12.03,-4.54,False,True,65.93,11.15,0.994,False,79.86,-8.18,2.48,15.33,15.0,5.0,6593660.0,6634920.0,3.0,8195100.0,5775900.0,6246440.0,1.312,100.0,8,1,17,7.0,2,剛爆發
UAL,Industrials,United Airlines Holdings,2026-06-22,136.11,18.56,53.9,19.35,27.79,1.0,2,1,28,6.9,9.98,5.41,False,True,104.13,21.64,1.312,False,138.44,-1.68,15.04,18.29,11.0,9.0,6599800.0,5032000.0,1.222,6070600.0,6713350.0,6228740.0,0.975,100.0,12,1,25,10.2,7,剛爆發
SNDK,Information Technology,Sandisk,2026-06-22,2090.71,23.35,239.49,736.12,433.77,1.0,4,1,1,2.5,59.67,74.97,False,True,1521.57,23.72,1.035,False,2354.39,-11.2,-4.3,27.35,11.0,9.0,11523309.0,11132277.0,1.222,16867100.0,11719630.0,11934506.0,1.413,100.0,1,1,10,2.8,1,
MRVL,Information Technology,Marvell Technology,2026-06-22,266.7,30.13,181.31,209.35,157.54,1.0,2,4,7,3.6,0.64,1.05,False,True,213.16,23.58,1.454,False,329.8,-19.13,-14.11,30.24,11.0,9.0,83596909.0,57497155.0,1.222,41986200.0,67026030.0,70333086.0,0.597,100.0,4,1,23,6.6,4,
MU,Information Technology,Micron Technology,2026-06-22,1132.16,16.61,217.12,297.93,207.4,1.0,8,2,2,5.0,21.25,33.21,False,True,802.02,26.98,0.871,False,1254.81,-9.77,-0.15,22.61,11.0,9.0,54501636.0,62577577.0,1.222,86405300.0,59294030.0,60857913.0,1.42,97.08,2,13,9,7.8,6,吃老本
SW,Materials,Smurfit Westrock,2026-06-22,46.98,14.17,20.57,23.74,20.55,1.0,2,3,6,3.1,-17.35,-43.0,False,True,40.95,13.36,1.504,False,51.63,-9.01,6.29,14.53,13.0,7.0,7234407.0,4808585.0,1.857,8561300.0,7047370.0,6930140.0,1.235,100.0,3,1,12,4.0,2,
IP,Materials,International Paper,2026-06-22,38.76,15.81,10.97,-0.4,6.49,0.667,1,9,20,7.2,5.41,-131.89,False,True,33.5,13.95,1.476,False,53.57,-27.64,5.27,16.33,13.0,7.0,7509646.0,5087514.0,1.857,4950100.0,7164020.0,6828226.0,0.725,100.0,16,1,23,11.4,12,剛爆發
PKG,Materials,Packaging Corporation of America,2026-06-22,241.55,11.07,14.56,17.07,14.94,1.0,6,6,12,7.2,12.54,-3.88,False,True,219.59,9.13,1.127,False,246.42,-1.98,5.47,11.46,12.0,8.0,717191.0,636487.0,1.5,941900.0,688060.0,700233.0,1.345,100.0,5,1,5,3.4,1,
DOC,Real Estate,Healthpeak Properties,2026-06-22,21.45,13.09,32.02,38.42,30.49,1.0,1,4,4,2.5,363.12,59.33,False,True,18.73,11.02,0.557,False,21.46,-0.05,10.17,11.0,12.0,8.0,7555141.0,13556687.0,1.5,10204500.0,7535820.0,7239840.0,1.409,92.92,3,13,5,7.4,7,吃老本
SPG,Real Estate,Simon Property Group,2026-06-22,226.89,11.94,27.3,23.61,21.61,1.0,3,5,9,4.8,-17.98,-47.1,False,True,205.36,9.13,0.976,False,228.58,-0.74,7.36,10.93,14.0,6.0,2744100.0,2811150.0,2.333,8719600.0,3443950.0,2936906.0,2.969,100.0,6,1,1,3.0,1,
HST,Real Estate,Host Hotels & Resorts,2026-06-22,24.13,9.05,34.43,40.03,30.89,1.0,8,2,3,5.2,116.0,4.07,False,True,21.9,4.3,1.019,False,24.47,-1.38,0.2,7.65,13.0,7.0,10009000.0,9824200.0,1.857,9549400.0,10366820.0,10447646.0,0.914,100.0,2,1,24,6.0,3,
AEE,Utilities,Ameren,2026-06-22,118.32,10.36,9.6,20.19,15.08,1.0,2,4,8,3.8,9.09,32.65,False,True,109.5,9.35,0.911,False,118.32,0.0,8.88,9.39,13.0,7.0,1868092.0,2050128.0,1.857,4219300.0,2052630.0,1865573.0,2.262,100.0,4,1,2,2.4,3,
PNW,Utilities,Pinnacle West Capital,2026-06-22,108.08,8.36,9.38,24.56,16.71,1.0,6,5,3,5.1,814.01,162.15,False,True,101.73,6.22,1.103,False,108.37,-0.27,5.63,7.17,13.0,7.0,1388915.0,1258928.0,1.857,2350500.0,1339580.0,1399546.0,1.679,100.0,2,1,4,2.0,1,
AEP,Utilities,American Electric Power,2026-06-22,138.69,9.49,7.38,21.73,15.08,1.0,3,10,5,5.5,4.61,3.6,False,True,130.7,9.17,0.997,False,139.08,-0.28,8.61,8.56,13.0,7.0,5722876.0,5740700.0,1.857,8131900.0,6654450.0,6100653.0,1.333,100.0,4,1,8,3.6,4,
