symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
WMB,Energy,Williams Companies,2026-06-22,77.92,9.95,6.68,32.83,20.57,1.0,1,2,7,2.5,16.43,-1.37,False,True,73.38,12.11,1.32,False,79.49,-1.98,6.56,7.34,11.0,8.0,8266718.0,6263175.0,1.375,13012500.0,8387680.0,7273946.0,1.789,100.0,4,1,3,2.6,2,
VLO,Energy,Valero Energy,2026-06-22,258.37,5.94,2.47,59.87,32.04,1.0,5,3,1,3.6,33.47,16.95,False,True,245.07,11.99,0.965,False,264.59,-2.35,9.76,5.93,9.0,11.0,3312677.0,3432754.0,0.818,8402800.0,3977380.0,3590493.0,2.34,86.62,1,3,2,2.0,1,
BEN,Financials,Franklin Resources,2026-06-22,32.88,7.06,48.11,41.21,34.4,1.0,31,2,1,16.3,28.64,27.53,False,True,30.54,7.81,0.911,False,34.08,-3.52,0.48,6.41,12.0,8.0,4544841.0,4987637.0,1.5,4388100.0,4969770.0,4625900.0,0.949,92.48,1,20,28,14.0,15,吃老本
IBKR,Financials,Interactive Brokers,2026-06-22,89.82,3.38,40.05,36.05,28.88,1.0,47,3,2,24.8,0.1,11.05,False,True,85.27,8.86,1.068,False,97.84,-8.2,-6.44,8.18,11.0,9.0,5251927.0,4916188.0,1.222,5910100.0,4747970.0,4588573.0,1.288,89.36,2,22,18,13.2,14,吃老本
XYZ,Financials,"Block, Inc.",2026-06-22,77.82,2.77,39.01,17.43,19.16,1.0,50,4,12,28.6,25.55,0.15,False,True,71.57,12.36,1.362,False,82.5,-5.67,4.07,4.67,11.0,9.0,7138445.0,5240877.0,1.222,11651400.0,6788520.0,6246893.0,1.865,96.6,8,13,3,9.0,5,
HUM,Health Care,Humana,2026-06-22,383.84,25.97,127.54,49.4,63.08,1.0,3,1,4,2.6,1.05,0.68,False,True,298.33,9.03,0.81,False,385.49,-0.43,6.68,24.63,14.0,6.0,1450928.0,1791966.0,2.333,1704900.0,1724640.0,1573200.0,1.084,100.0,2,1,22,5.6,4,
CNC,Health Care,Centene Corporation,2026-06-22,65.73,10.29,105.41,62.26,60.05,1.0,17,2,3,9.7,57.91,2.46,False,True,56.41,9.51,1.239,False,66.55,-1.23,7.72,11.58,10.0,10.0,6504160.0,5247800.0,1.0,5803600.0,6170490.0,6021033.0,0.964,96.72,3,18,25,13.4,15,吃老本
UNH,Health Care,UnitedHealth Group,2026-06-22,427.89,13.15,66.14,30.69,35.17,1.0,12,3,7,8.3,9.52,0.19,False,True,381.16,7.17,1.363,False,427.93,-0.01,6.72,12.5,11.0,9.0,8559863.0,6280900.0,1.222,10588200.0,7255420.0,7363740.0,1.438,100.0,5,1,16,5.6,4,
UAL,Industrials,United Airlines Holdings,2026-06-22,136.11,18.56,53.9,19.35,27.79,1.0,2,1,28,6.9,9.98,5.41,False,True,104.13,21.64,1.312,False,138.44,-1.68,15.04,18.29,11.0,9.0,6599800.0,5032000.0,1.222,6070600.0,6713350.0,6228740.0,0.975,100.0,12,1,25,10.2,7,剛爆發
URI,Industrials,United Rentals,2026-06-22,1121.66,12.65,53.07,36.06,34.46,1.0,12,2,10,8.6,8.63,-6.05,False,True,982.92,8.75,1.129,False,1143.69,-1.93,4.17,13.48,13.0,7.0,601807.0,533257.0,1.857,959600.0,595040.0,581133.0,1.651,100.0,7,1,11,5.4,1,剛爆發
CAT,Industrials,Caterpillar Inc.,2026-06-22,995.62,13.88,43.71,71.82,50.31,1.0,8,3,4,5.7,19.3,9.51,False,True,893.66,16.13,0.651,False,1055.11,-5.64,1.18,12.37,13.0,7.0,3302030.0,5072114.0,1.857,13948500.0,4673710.0,4143333.0,3.366,97.14,3,13,3,7.0,2,吃老本
SNDK,Information Technology,Sandisk,2026-06-22,2090.71,23.35,239.49,736.12,433.77,1.0,4,1,1,2.5,59.67,74.97,False,True,1521.57,23.72,1.035,False,2354.39,-11.2,-4.3,27.35,11.0,9.0,11523309.0,11132277.0,1.222,16867100.0,11719630.0,11934506.0,1.413,100.0,1,1,10,2.8,1,
MU,Information Technology,Micron Technology,2026-06-22,1132.16,16.61,217.12,297.93,207.4,1.0,8,2,2,5.0,21.25,33.21,False,True,802.02,26.98,0.871,False,1254.81,-9.77,-0.15,22.61,11.0,9.0,54501636.0,62577577.0,1.222,86405300.0,59294030.0,60857913.0,1.42,97.08,2,13,9,7.8,6,吃老本
INTC,Information Technology,Intel,2026-06-22,128.32,11.89,197.52,254.48,179.59,1.0,9,3,3,6.0,2108.68,81.51,False,True,108.39,20.24,1.162,False,141.45,-9.28,-4.23,6.15,9.0,11.0,147668977.0,127066445.0,0.818,99475400.0,135469420.0,139838960.0,0.711,84.61,3,19,22,13.2,14,吃老本
NUE,Materials,Nucor,2026-06-22,239.19,-4.09,47.27,45.13,33.36,0.667,17,1,1,9.0,14.67,-4.37,False,True,234.83,13.39,0.788,False,270.24,-11.49,-1.66,-3.82,10.0,10.0,1676740.0,2127130.0,1.0,2250000.0,2232910.0,1945473.0,1.157,75.84,1,18,17,11.0,10,吃老本
SW,Materials,Smurfit Westrock,2026-06-22,46.98,14.17,20.57,23.74,20.55,1.0,2,3,6,3.1,-17.35,-43.0,False,True,40.95,13.36,1.504,False,51.63,-9.01,6.29,14.53,13.0,7.0,7234407.0,4808585.0,1.857,8561300.0,7047370.0,6930140.0,1.235,100.0,3,1,12,4.0,2,
PPG,Materials,PPG Industries,2026-06-22,123.24,9.08,19.48,19.59,16.94,1.0,9,4,9,7.5,3.65,-4.37,False,True,111.52,7.43,1.339,False,131.81,-6.5,4.22,9.2,13.0,7.0,2235530.0,1669314.0,1.857,2550400.0,2266600.0,2109940.0,1.209,100.0,4,1,14,4.8,3,
IRM,Real Estate,Iron Mountain,2026-06-22,132.44,3.97,35.65,63.96,41.89,1.0,22,1,1,11.5,15.76,3.81,False,True,124.64,7.73,1.184,False,134.68,-1.66,3.61,5.14,12.0,8.0,1714175.0,1448300.0,1.5,2134000.0,1769570.0,1619553.0,1.318,97.74,1,7,8,4.8,2,吃老本
HST,Real Estate,Host Hotels & Resorts,2026-06-22,24.13,9.05,34.43,40.03,30.89,1.0,8,2,3,5.2,116.0,4.07,False,True,21.9,4.3,1.019,False,24.47,-1.38,0.2,7.65,13.0,7.0,10009000.0,9824200.0,1.857,9549400.0,10366820.0,10447646.0,0.914,100.0,2,1,24,6.0,3,
BXP,Real Estate,"BXP, Inc.",2026-06-22,66.7,12.31,32.85,-0.46,11.06,0.667,2,3,27,7.3,97.57,34.57,False,True,60.33,6.93,1.284,False,75.95,-12.18,4.17,11.17,11.0,9.0,1810890.0,1410411.0,1.222,1846900.0,1688630.0,1727600.0,1.069,99.17,18,6,20,13.6,13,剛爆發
D,Utilities,Dominion Energy,2026-06-22,69.39,3.66,15.12,19.65,14.52,1.0,26,1,9,15.1,4.37,1.4,False,True,64.89,4.45,1.057,False,70.17,-1.11,1.43,4.01,13.0,7.0,7826923.0,7403542.0,1.857,7800000.0,7402380.0,7296086.0,1.069,99.34,9,17,20,14.4,18,吃老本
LNT,Utilities,Alliant Energy,2026-06-22,76.67,7.88,10.36,20.27,14.69,1.0,8,2,7,6.0,2.85,2.67,False,True,72.09,6.89,0.931,False,76.78,-0.14,5.82,7.04,14.0,6.0,2604428.0,2797950.0,2.333,2920500.0,2725200.0,2722233.0,1.073,100.0,8,1,19,7.4,8,剛爆發
ES,Utilities,Eversource Energy,2026-06-22,73.48,7.63,10.0,11.75,10.28,1.0,9,3,17,8.8,6.21,1.64,False,True,68.7,8.74,0.858,False,74.72,-1.66,5.59,6.35,13.0,7.0,3057661.0,3565028.0,1.857,3875300.0,3113710.0,3187986.0,1.216,98.91,13,18,11,14.6,19,
