symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
FANG,Energy,Diamondback Energy,2023-11-20,142.31,-1.3,5.63,21.28,11.73,0.667,10,2,8,7.2,10.03,-5.38,False,False,142.59,6.17,0.839,False,154.41,-7.83,1.4,-2.32,7.0,12.0,1585128.0,1889816.0,0.583,549800.0,1692810.0,1829706.0,0.3,72.6,7,20,21,15.0,17,吃老本
TRGP,Energy,Targa Resources,2023-11-20,82.81,4.71,4.6,28.51,16.58,1.0,4,5,3,4.1,-6.12,-20.34,False,True,80.13,5.95,0.794,False,85.45,-3.09,4.76,3.1,11.0,9.0,1702945.0,2144900.0,1.222,617100.0,1530020.0,1818200.0,0.339,85.99,4,8,19,8.6,7,
COIN,Financials,Coinbase,2023-11-20,115.54,63.24,55.59,102.99,81.2,1.0,1,1,1,1.0,98.13,44.98,False,True,82.15,28.09,1.195,False,116.94,-1.2,19.21,54.86,14.0,6.0,10297092.0,8619450.0,2.333,11654600.0,9753630.0,10306760.0,1.131,100.0,1,1,1,1.0,1,
ALL,Financials,Allstate,2023-11-20,129.04,10.79,31.03,26.81,23.86,1.0,43,2,12,24.5,63.67,-11.56,False,True,115.7,6.47,1.331,False,131.17,-1.62,1.38,8.75,12.0,8.0,1750366.0,1314750.0,1.5,443200.0,1161140.0,1211100.0,0.366,100.0,6,1,21,7.0,5,
PGR,Financials,Progressive Corporation,2023-11-20,149.76,6.96,23.58,27.61,21.44,1.0,68,3,10,36.9,23.44,-50.62,False,True,138.58,4.9,0.713,False,150.11,-0.23,2.36,6.41,13.0,6.0,2149007.0,3016000.0,2.167,680000.0,2375440.0,2385006.0,0.285,99.76,8,19,30,16.8,17,吃老本
CAH,Health Care,Cardinal Health,2023-11-20,102.04,16.28,21.98,29.74,24.43,1.0,10,1,2,5.7,22.98,4.86,False,True,90.6,5.27,0.924,False,102.19,-0.14,2.88,14.82,14.0,6.0,2337485.0,2530600.0,2.333,531500.0,2047540.0,2349446.0,0.226,100.0,2,1,29,7.0,4,
CNC,Health Care,Centene Corporation,2023-11-20,74.36,10.2,17.14,18.56,16.11,1.0,26,2,7,15.0,30.07,2.6,False,True,70.5,5.32,1.002,False,87.84,-15.35,1.57,9.18,13.0,6.0,2715669.0,2711483.0,2.167,640900.0,2189530.0,2658540.0,0.241,100.0,3,1,27,7.0,4,
COR,Health Care,Cencora,2023-11-20,197.21,7.56,12.45,20.15,15.08,1.0,34,3,4,18.7,1.92,3.35,False,True,184.79,5.26,0.848,False,197.38,-0.09,2.23,7.01,13.0,7.0,1490415.0,1757957.0,1.857,552900.0,1768660.0,1573013.0,0.351,97.79,4,21,12,12.4,16,吃老本
TDG,Industrials,TransDigm Group,2023-11-20,860.27,22.88,16.38,26.99,23.31,1.0,6,2,12,6.0,5.18,13.22,False,True,752.9,4.26,1.156,False,868.23,-0.92,1.97,23.03,17.0,3.0,293658.0,254066.0,5.667,43000.0,259550.0,282260.0,0.152,100.0,6,1,31,9.0,9,
CPRT,Industrials,Copart,2023-11-20,50.81,18.91,16.0,15.63,16.55,1.0,10,3,32,12.3,4.65,4.82,False,True,45.54,7.76,1.039,False,51.53,-1.4,3.04,17.75,14.0,6.0,4265164.0,4106166.0,2.333,1878300.0,4833720.0,4213006.0,0.446,100.0,15,1,5,7.4,6,剛爆發
LII,Industrials,Lennox International,2023-11-20,405.93,16.08,15.79,49.39,32.66,1.0,21,4,2,12.1,13.99,18.88,False,True,369.51,7.3,1.141,False,407.55,-0.4,2.79,16.29,15.0,5.0,287133.0,251720.0,3.0,120300.0,223900.0,227926.0,0.528,100.0,3,1,2,2.0,1,
CRWD,Information Technology,CrowdStrike,2023-11-20,52.67,21.9,40.83,36.69,34.03,1.0,14,1,7,8.7,32.62,13.65,False,True,45.49,11.01,0.848,False,53.22,-1.03,3.13,22.73,16.0,4.0,9418700.0,11102700.0,4.0,6632000.0,10317200.0,10196026.0,0.65,100.0,6,1,1,3.0,3,
DELL,Information Technology,Dell Technologies,2023-11-20,71.32,12.81,33.13,55.33,39.15,1.0,43,2,2,22.5,53.07,53.67,False,True,66.26,4.85,1.021,False,72.24,-1.29,2.58,15.35,13.0,7.0,3970392.0,3887028.0,1.857,1695900.0,3652630.0,3969353.0,0.427,100.0,2,1,4,2.0,1,
INTC,Information Technology,Intel,2023-11-20,43.38,24.1,32.65,52.63,40.5,1.0,9,3,3,6.0,87.04,546.43,False,True,36.56,16.32,1.306,False,44.34,-2.16,1.41,35.62,15.0,5.0,43907400.0,33625360.0,3.0,13037100.0,41874630.0,39174493.0,0.333,100.0,1,1,15,3.8,5,
IFF,Materials,International Flavors & Fragrances,2023-11-20,70.26,10.14,14.48,-2.38,4.97,0.667,9,1,22,9.2,19.19,-22.34,False,True,64.42,7.67,0.916,False,107.77,-34.81,0.12,11.26,10.0,10.0,2346160.0,2562550.0,1.0,603100.0,1837300.0,2260533.0,0.267,87.82,16,17,21,17.4,21,
LIN,Materials,Linde plc,2023-11-20,399.94,11.79,8.91,17.09,13.72,1.0,7,3,7,5.8,1.62,2.37,False,True,370.32,6.07,0.963,False,401.84,-0.47,1.43,11.85,14.0,6.0,1471578.0,1527700.0,2.333,711300.0,1278520.0,1411513.0,0.504,100.0,5,1,3,3.0,2,
PKG,Materials,Packaging Corporation of America,2023-11-20,144.65,3.3,7.12,24.16,14.68,1.0,19,5,3,11.6,6.38,15.64,False,True,142.25,6.93,0.823,False,148.49,-2.59,-0.23,2.98,10.0,10.0,488230.0,593290.0,1.0,166600.0,516990.0,534273.0,0.312,81.1,3,19,16,12.0,13,吃老本
HST,Real Estate,Host Hotels & Resorts,2023-11-20,14.58,15.75,14.1,5.95,10.44,1.0,6,1,14,6.1,45.45,-13.43,False,True,13.55,8.66,0.968,False,15.81,-7.75,2.05,12.17,13.0,7.0,6506907.0,6722385.0,1.857,1743300.0,4615870.0,5422500.0,0.321,100.0,7,1,8,4.8,3,剛爆發
AMT,Real Estate,American Tower,2023-11-20,181.23,15.89,13.41,11.42,13.03,1.0,5,2,8,4.7,65.94,-5.65,False,True,158.06,10.9,1.241,False,208.77,-13.19,0.11,13.86,12.0,8.0,2439275.0,1965287.0,1.5,614100.0,2167360.0,2131700.0,0.288,100.0,5,1,13,5.0,4,
WELL,Real Estate,Welltower,2023-11-20,85.45,10.95,11.39,23.63,17.4,1.0,15,3,2,8.8,45.82,13.25,False,True,80.14,6.16,1.008,False,85.54,-0.11,3.28,8.7,14.0,6.0,3701971.0,3670933.0,2.333,920000.0,2618930.0,3711000.0,0.248,100.0,3,1,18,5.2,5,
CEG,Utilities,Constellation Energy,2023-11-20,121.97,12.07,17.26,48.45,31.56,1.0,5,2,1,3.3,19.23,85.9,False,True,112.84,5.15,0.926,False,125.01,-2.43,1.8,10.14,12.0,8.0,1521241.0,1643362.0,1.5,532500.0,1242470.0,1494240.0,0.356,95.5,1,11,10,6.8,7,吃老本
VST,Utilities,Vistra Corp.,2023-11-20,34.04,8.87,16.45,44.64,28.65,1.0,9,3,2,5.8,17.39,42.68,False,True,32.48,3.1,0.893,False,35.64,-4.49,0.35,5.96,11.0,9.0,3487045.0,3904844.0,1.222,1190500.0,3446090.0,3838660.0,0.31,87.67,2,18,13,10.6,9,吃老本
ETR,Utilities,Entergy,2023-11-20,46.68,11.95,7.91,6.86,8.39,1.0,6,4,6,5.4,8.91,8.91,False,True,43.64,6.7,1.477,False,53.41,-12.6,2.28,9.76,9.0,11.0,4637600.0,3139527.0,0.818,744200.0,3709460.0,3596573.0,0.207,94.89,6,13,21,11.8,11,吃老本
