symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
EXE,Energy,Expand Energy,2025-06-23,115.26,2.44,7.78,24.48,14.8,1.0,19,3,3,11.0,8.03,17.54,False,True,109.28,9.77,1.313,False,119.51,-3.56,-2.53,2.84,11.0,9.0,3446872.0,2624966.0,1.222,5158300.0,3462690.0,3158080.0,1.633,92.0,3,6,5,4.6,2,
HOOD,Financials,Robinhood Markets,2025-06-23,83.03,25.52,98.07,112.79,87.29,1.0,2,2,1,1.8,13.48,99.1,False,True,62.68,17.55,1.087,False,85.55,-2.95,5.77,29.84,13.0,7.0,39474130.0,36328728.0,1.857,37005900.0,33377290.0,37439813.0,0.988,100.0,1,1,23,5.4,6,
NTRS,Financials,Northern Trust,2025-06-23,121.65,17.38,28.97,21.62,22.4,1.0,3,4,4,3.5,3.36,11.14,False,True,101.62,15.02,1.427,False,121.76,-0.09,11.23,16.75,12.0,8.0,3138941.0,2199212.0,1.5,2358600.0,3900860.0,3131980.0,0.753,100.0,3,1,27,7.0,7,
GS,Financials,Goldman Sachs,2025-06-23,677.18,15.05,27.83,21.09,21.26,1.0,4,5,7,4.9,14.88,32.26,False,True,580.31,13.02,1.429,False,680.5,-0.49,7.8,14.78,14.0,6.0,2240821.0,1568400.0,2.333,3650500.0,2395800.0,2154620.0,1.694,100.0,4,1,7,3.4,3,
IDXX,Health Care,Idexx Laboratories,2025-06-23,531.32,3.5,27.76,28.05,21.84,1.0,24,1,5,13.3,4.07,9.21,False,True,494.88,4.05,0.929,False,535.2,-0.72,1.41,3.06,10.0,10.0,499750.0,538060.0,1.0,624800.0,533990.0,472620.0,1.322,83.65,3,31,19,17.4,18,吃老本
DXCM,Health Care,Dexcom,2025-06-23,86.33,0.62,27.44,7.59,10.81,1.0,40,2,21,24.8,-2.56,-9.87,False,True,81.12,12.64,1.196,False,117.27,-26.38,7.91,1.73,8.0,12.0,4029137.0,3368966.0,0.667,4632500.0,4640970.0,3946906.0,1.174,85.13,12,27,23,20.2,21,吃老本
CAH,Health Care,Cardinal Health,2025-06-23,164.96,8.25,22.98,41.44,28.53,1.0,3,3,2,2.8,9.36,9.39,False,True,149.59,4.86,0.948,False,165.93,-0.59,2.31,8.57,15.0,5.0,2338800.0,2466740.0,3.0,2603400.0,2815320.0,2526413.0,1.03,100.0,2,1,27,6.6,1,
GEV,Industrials,GE Vernova,2025-06-23,518.26,9.87,71.68,55.8,48.29,1.0,9,1,2,5.2,49.13,-30.6,False,True,436.58,11.74,1.151,False,531.15,-2.43,6.72,10.29,13.0,7.0,3261476.0,2834414.0,1.857,9150300.0,3259430.0,3101266.0,2.951,100.0,1,1,4,1.6,2,
VRT,Industrials,Vertiv,2025-06-23,127.02,17.86,71.32,10.55,27.57,1.0,1,2,25,6.1,3.92,20.6,False,True,102.67,15.34,0.989,False,155.55,-18.34,7.27,17.27,12.0,8.0,6452566.0,6522137.0,1.5,9337700.0,6930500.0,6694306.0,1.395,100.0,7,1,16,6.4,7,剛爆發
FIX,Industrials,Comfort Systems USA,2025-06-23,533.8,11.87,65.23,24.11,31.33,1.0,4,3,9,4.7,28.12,11.07,False,True,455.18,9.26,0.957,False,550.64,-3.06,7.0,11.73,13.0,7.0,351807.0,367457.0,1.857,503100.0,376870.0,370113.0,1.359,100.0,6,1,17,6.2,6,
STX,Information Technology,Seagate Technology,2025-06-23,140.28,20.56,67.44,64.04,54.02,1.0,11,1,2,6.2,9.21,8.14,False,True,108.01,13.84,0.906,False,141.3,-0.72,8.58,20.36,13.0,7.0,4119753.0,4549428.0,1.857,4651100.0,3910230.0,4172206.0,1.115,100.0,1,1,11,3.0,2,
JBL,Information Technology,Jabil,2025-06-23,217.09,29.38,59.92,49.11,46.88,1.0,4,2,3,3.2,9.78,6.17,False,True,167.83,21.29,1.537,False,218.06,-0.44,5.42,28.96,17.0,3.0,2060117.0,1340100.0,5.667,3320200.0,2657330.0,2217913.0,1.497,100.0,2,1,6,2.4,1,
AVGO,Information Technology,Broadcom,2025-06-23,267.39,11.53,59.64,12.02,23.8,1.0,25,3,25,18.4,0.59,6.11,False,True,224.69,10.77,0.797,False,269.87,-0.92,7.74,11.58,13.0,7.0,24959784.0,31300985.0,1.857,27477600.0,25642940.0,26227426.0,1.048,100.0,17,1,13,9.8,14,剛爆發
MOS,Materials,Mosaic Company (The),2025-06-23,34.12,-1.68,30.39,50.23,32.29,0.667,23,1,2,12.2,10.06,-21.07,False,True,32.21,6.7,0.926,False,36.2,-5.72,-2.81,-1.05,9.0,11.0,5941300.0,6415818.0,0.818,4663700.0,5786380.0,6422060.0,0.726,76.72,2,20,19,12.6,16,吃老本
CTVA,Materials,Corteva,2025-06-23,73.68,5.32,22.12,30.63,22.18,1.0,8,2,3,5.2,28.24,2.51,False,True,67.33,4.23,0.836,False,74.33,-0.88,0.91,6.97,13.0,7.0,4531707.0,5421542.0,1.857,5390700.0,5535930.0,5220713.0,1.033,97.03,3,4,15,5.8,3,
NEM,Materials,Newmont,2025-06-23,56.16,7.66,18.61,51.6,32.37,1.0,4,3,1,3.1,37.08,35.75,False,True,53.46,6.64,1.019,False,59.68,-5.89,-2.52,8.07,10.0,10.0,13448070.0,13192590.0,1.0,16613800.0,14379980.0,13354946.0,1.244,86.67,1,10,9,6.2,4,吃老本
DLR,Real Estate,Digital Realty,2025-06-23,166.55,0.6,21.43,-2.32,4.35,0.667,11,1,18,9.4,59.04,13.27,False,True,162.25,8.71,0.616,False,188.28,-11.54,-2.31,0.17,11.0,8.0,1638027.0,2659825.0,1.375,2658900.0,2131160.0,2032180.0,1.308,80.58,10,15,10,12.0,9,
IRM,Real Estate,Iron Mountain,2025-06-23,98.93,4.44,21.15,-0.65,6.07,0.667,4,2,15,5.6,6.99,-6.23,False,True,92.93,8.79,1.234,False,123.05,-19.6,0.96,5.42,12.0,8.0,2054333.0,1664975.0,1.5,5715600.0,2057350.0,1857146.0,3.078,97.72,9,5,1,5.8,5,
HST,Real Estate,Host Hotels & Resorts,2025-06-23,14.38,1.74,12.01,-9.58,-1.35,0.667,8,3,27,10.3,25.0,19.05,False,True,13.74,6.02,1.516,False,17.12,-16.02,0.57,1.81,10.0,10.0,14393280.0,9491640.0,1.0,11121300.0,9625570.0,9305713.0,1.195,92.85,16,8,18,13.2,13,剛爆發
NRG,Utilities,NRG Energy,2025-06-23,160.83,4.34,71.56,78.39,58.17,1.0,4,1,1,2.5,58.83,61.77,False,True,137.97,12.66,1.085,False,166.66,-3.5,7.08,5.31,12.0,8.0,3597200.0,3314925.0,1.5,9663400.0,3746620.0,3502073.0,2.759,97.51,1,5,1,2.6,2,
SRE,Utilities,Sempra,2025-06-23,73.24,-3.28,9.01,-12.6,-4.87,0.333,25,4,28,19.3,9.33,-3.27,False,True,72.79,4.67,1.022,False,90.82,-19.36,2.64,-2.48,11.0,9.0,4412609.0,4318833.0,1.222,5966300.0,4770150.0,4422326.0,1.349,85.78,28,15,7,18.6,19,剛爆發
D,Utilities,Dominion Energy,2025-06-23,53.51,-1.41,2.83,6.11,3.41,0.667,14,7,20,13.1,23.16,4.6,False,True,52.39,5.5,1.533,False,57.3,-6.62,3.04,-0.27,8.0,12.0,8363712.0,5456983.0,0.667,6225500.0,7725980.0,6891813.0,0.903,87.88,17,11,21,15.4,17,剛爆發
