symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
MPC,Energy,Marathon Petroleum,2026-06-22,254.06,2.13,1.24,56.58,29.13,1.0,6,4,2,4.6,120.63,50.13,False,True,247.34,11.81,0.901,False,272.46,-6.75,4.59,1.09,10.0,10.0,2488290.0,2762430.0,1.0,6961300.0,2901990.0,2694060.0,2.584,83.25,3,6,1,3.8,4,
TRGP,Energy,Targa Resources,2026-06-22,271.34,6.88,9.49,50.54,29.36,1.0,2,1,3,1.9,7.4,12.12,False,True,257.68,8.08,0.701,False,278.7,-2.64,5.43,4.0,11.0,9.0,1045809.0,1491522.0,1.222,2130700.0,1431350.0,1235940.0,1.724,85.17,2,5,4,3.6,3,
BEN,Financials,Franklin Resources,2026-06-22,32.88,7.06,48.11,41.21,34.4,1.0,31,2,1,16.3,28.64,27.53,False,True,30.54,7.81,0.911,False,34.08,-3.52,0.48,6.41,12.0,8.0,4544841.0,4987637.0,1.5,4388100.0,4969770.0,4625900.0,0.949,92.48,1,20,28,14.0,15,吃老本
IBKR,Financials,Interactive Brokers,2026-06-22,89.82,3.38,40.05,36.05,28.88,1.0,47,3,2,24.8,0.1,11.05,False,True,85.27,8.86,1.068,False,97.84,-8.2,-6.44,8.18,11.0,9.0,5251927.0,4916188.0,1.222,5910100.0,4747970.0,4588573.0,1.288,89.36,2,22,18,13.2,14,吃老本
STT,Financials,State Street Corporation,2026-06-22,167.28,8.01,38.13,28.77,25.92,1.0,28,5,3,16.1,7.46,-1.32,False,True,156.46,6.31,0.657,False,174.59,-4.19,-0.12,6.66,10.0,10.0,2071340.0,3153000.0,1.0,4014100.0,3200060.0,2831793.0,1.418,80.45,3,27,11,14.2,16,吃老本
MRNA,Health Care,Moderna,2026-06-22,67.27,42.55,35.73,115.61,77.38,1.0,1,11,1,4.0,12.37,18.88,False,True,51.16,33.27,1.339,False,69.29,-2.91,5.18,41.41,12.0,8.0,9265483.0,6918600.0,1.5,14456700.0,10913530.0,8980513.0,1.61,100.0,1,1,12,3.2,1,
DVA,Health Care,DaVita,2026-06-22,217.04,11.67,40.54,90.42,58.26,1.0,14,6,2,9.2,23.18,6.51,False,True,186.66,6.15,0.958,False,217.04,0.0,4.39,10.12,12.0,8.0,835658.0,872100.0,1.5,1669500.0,928360.0,847786.0,1.969,97.1,4,17,5,9.4,11,吃老本
CNC,Health Care,Centene Corporation,2026-06-22,65.73,10.29,105.41,62.26,60.05,1.0,17,2,3,9.7,57.91,2.46,False,True,56.41,9.51,1.239,False,66.55,-1.23,7.72,11.58,10.0,10.0,6504160.0,5247800.0,1.0,5803600.0,6170490.0,6021033.0,0.964,96.72,3,18,25,13.4,15,吃老本
GNRC,Industrials,Generac,2026-06-22,278.62,0.26,43.32,98.22,60.01,1.0,60,4,1,31.4,35.49,-9.02,False,True,258.67,14.69,1.031,False,296.44,-6.01,-0.19,-0.3,11.0,9.0,1008490.0,978488.0,1.222,1196200.0,1012300.0,1005513.0,1.19,86.12,1,19,21,12.2,12,吃老本
FIX,Industrials,Comfort Systems USA,2026-06-22,1854.23,1.42,35.72,92.56,55.56,1.0,54,10,2,30.4,54.44,38.71,False,False,1864.63,11.68,0.74,False,2073.18,-10.56,-5.75,-0.05,11.0,9.0,482072.0,651666.0,1.222,1413700.0,603730.0,556346.0,2.541,78.95,2,22,7,11.0,9,吃老本
VRT,Industrials,Vertiv,2026-06-22,303.95,-3.7,21.09,81.46,45.07,0.667,69,20,3,41.1,15.67,4.9,False,False,324.04,19.92,0.69,False,379.86,-19.98,-8.74,-3.24,11.0,9.0,5999527.0,8701044.0,1.222,21988200.0,8029170.0,7722826.0,2.847,74.96,4,24,5,12.2,12,吃老本
SNDK,Information Technology,Sandisk,2026-06-22,2090.71,23.35,239.49,736.12,433.77,1.0,4,1,1,2.5,59.67,74.97,False,True,1521.57,23.72,1.035,False,2354.39,-11.2,-4.3,27.35,11.0,9.0,11523309.0,11132277.0,1.222,16867100.0,11719630.0,11934506.0,1.413,100.0,1,1,10,2.8,1,
MU,Information Technology,Micron Technology,2026-06-22,1132.16,16.61,217.12,297.93,207.4,1.0,8,2,2,5.0,21.25,33.21,False,True,802.02,26.98,0.871,False,1254.81,-9.77,-0.15,22.61,11.0,9.0,54501636.0,62577577.0,1.222,86405300.0,59294030.0,60857913.0,1.42,97.08,2,13,9,7.8,6,吃老本
INTC,Information Technology,Intel,2026-06-22,128.32,11.89,197.52,254.48,179.59,1.0,9,3,3,6.0,2108.68,81.51,False,True,108.39,20.24,1.162,False,141.45,-9.28,-4.23,6.15,9.0,11.0,147668977.0,127066445.0,0.818,99475400.0,135469420.0,139838960.0,0.711,84.61,3,19,22,13.2,14,吃老本
NUE,Materials,Nucor,2026-06-22,239.19,-4.09,47.27,45.13,33.36,0.667,17,1,1,9.0,14.67,-4.37,False,True,234.83,13.39,0.788,False,270.24,-11.49,-1.66,-3.82,10.0,10.0,1676740.0,2127130.0,1.0,2250000.0,2232910.0,1945473.0,1.157,75.84,1,18,17,11.0,10,吃老本
CF,Materials,CF Industries,2026-06-22,105.7,-5.92,-22.22,37.76,11.85,0.333,21,23,3,18.0,45.68,10.41,False,False,116.64,8.96,0.767,False,141.38,-25.24,2.69,-9.27,11.0,9.0,2607563.0,3399688.0,1.222,2753900.0,3069320.0,3056353.0,0.901,77.27,9,16,22,14.4,16,吃老本
LYB,Materials,LyondellBasell,2026-06-22,55.73,-15.51,-30.0,31.78,4.51,0.333,25,26,4,21.1,76.13,-204.95,False,False,67.84,17.8,0.886,False,83.07,-32.91,-7.22,-17.61,4.0,16.0,4976425.0,5615350.0,0.25,5391600.0,5730520.0,5594326.0,0.964,55.8,19,23,19,20.6,22,
IRM,Real Estate,Iron Mountain,2026-06-22,132.44,3.97,35.65,63.96,41.89,1.0,22,1,1,11.5,15.76,3.81,False,True,124.64,7.73,1.184,False,134.68,-1.66,3.61,5.14,12.0,8.0,1714175.0,1448300.0,1.5,2134000.0,1769570.0,1619553.0,1.318,97.74,1,7,8,4.8,2,吃老本
EQIX,Real Estate,Equinix,2026-06-22,1091.3,2.18,13.88,44.46,26.25,1.0,25,19,2,18.6,-3.8,-13.02,False,True,1076.92,7.36,0.984,False,1124.0,-2.91,-0.08,2.04,10.0,10.0,631920.0,642080.0,1.0,762300.0,726660.0,652806.0,1.168,83.42,4,24,14,14.0,14,吃老本
HST,Real Estate,Host Hotels & Resorts,2026-06-22,24.13,9.05,34.43,40.03,30.89,1.0,8,2,3,5.2,116.0,4.07,False,True,21.9,4.3,1.019,False,24.47,-1.38,0.2,7.65,13.0,7.0,10009000.0,9824200.0,1.857,9549400.0,10366820.0,10447646.0,0.914,100.0,2,1,24,6.0,3,
EIX,Utilities,Edison International,2026-06-22,74.78,8.19,8.94,30.59,19.58,1.0,7,6,1,5.5,7.42,28.62,False,True,69.91,7.13,0.909,False,75.33,-0.72,5.26,7.67,13.0,7.0,2541276.0,2795400.0,1.857,3584700.0,2681690.0,2488013.0,1.441,100.0,1,1,7,2.2,2,
ETR,Utilities,Entergy,2026-06-22,115.91,6.29,6.06,26.34,16.26,1.0,17,14,2,13.1,2.26,-2.55,False,True,112.0,5.98,1.192,False,118.45,-2.14,4.32,5.74,14.0,6.0,3859921.0,3237783.0,2.333,3997400.0,3674950.0,3575900.0,1.118,100.0,3,1,15,4.6,5,
PNW,Utilities,Pinnacle West Capital,2026-06-22,108.08,8.36,9.38,24.56,16.71,1.0,6,5,3,5.1,814.01,162.15,False,True,101.73,6.22,1.103,False,108.37,-0.27,5.63,7.17,13.0,7.0,1388915.0,1258928.0,1.857,2350500.0,1339580.0,1399546.0,1.679,100.0,2,1,4,2.0,1,
