stock_id,symbol,stock_name,sector,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vp_ratio_stock,vp_score_stock,rsi14,above_50ma,ma50,amp_10d_pct,vcp,high_52w,pct_from_high,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,trend_state,trend_pattern,trend_signal,explosive_verdict,vol_today,vol_10d_avg,trade_value_20d_est_NTD_M,inst_foreign_net_20d_shares,inst_trust_net_20d_shares,inst_dealer_net_20d_shares,inst_total_net_20d_shares,inst_total_net_20d_est_NTD_M,point_rank_in_sector,vp_score_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
2330,2330,台積電,電子工業,2026-09-23,2500.0,4.04,4.91,36.63,20.55,1.0,5.04,3.82,12,8,18560845,18974714,1.5,0.978,93.93,61.73,True,2386.74,5.64,False,2527.56,-1.09,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,多頭確認,,20406553,19076059,909212.2,-10489690.0,-4722522.0,5013158.0,-10199054.0,-25497.6,20.0,15.0,17.5,20.0,
2454,2454,聯發科,電子工業,2026-09-23,5185.0,34.15,21.02,206.82,117.2,1.0,14.46,31.43,11,9,7728632,7569740,1.222,1.021,100.0,72.21,True,4077.1,22.15,False,5480.0,-5.38,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,多頭確認,🔥 追高風險,5917267,7114949,698171.9,13969997.0,2544970.0,1871475.0,18386442.0,95333.7,2.0,1.0,1.5,2.0,
2308,2308,台達電,電子零組件業,2026-09-23,1900.0,7.34,-4.04,29.49,15.57,0.667,11.11,8.57,12,6,10770583,11288594,2.0,0.954,100.0,60.49,True,1754.2,23.29,False,2571.55,-26.11,P+V-,P-V-,P+V-,⚠️ 量能背離,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,,9023356,12625954,378188.7,-10549554.0,926689.0,1393302.0,-8229563.0,-15636.2,11.0,1.0,6.0,4.0,剛爆發
2317,2317,鴻海,電子工業,2026-09-23,256.0,1.59,2.38,29.86,15.92,1.0,3.23,3.85,10,8,30660248,27894841,1.25,1.099,91.59,56.99,True,250.65,5.4,False,304.92,-16.04,P+V-,P+V-,P+V-,⚠️ 量能衰竭,收斂,頭頭低·底底高,多轉空預警,,34725599,27637095,152823.3,-12058135.0,6331906.0,-2057908.0,-7784137.0,-1992.7,22.0,17.0,19.5,21.0,
3711,3711,日月光投控,電子工業,2026-09-23,693.0,14.55,9.1,103.29,57.56,1.0,14.55,17.06,11,7,18050424,16914239,1.571,1.067,100.0,66.22,True,609.04,18.66,False,722.4,-4.07,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,多頭確認,🔥 追高風險,14619264,15688955,213792.6,48073253.0,-11300812.0,4350691.0,41123132.0,28498.3,9.0,1.0,5.0,5.0,剛爆發
2881,2881,富邦金,金融保險,2026-09-23,153.0,8.13,16.32,78.55,45.38,1.0,0.0,10.47,9,8,17781284,16713441,1.125,1.064,91.77,63.64,True,136.63,8.23,False,156.5,-2.24,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,,,14725772,16443658,52684.9,-434436.0,5450297.0,1942811.0,6958672.0,1064.7,3.0,13.0,8.0,11.0,吃老本
2303,2303,聯電,電子工業,2026-09-23,160.0,35.02,-8.83,181.55,97.32,0.667,12.68,29.55,12,7,226876080,157791541,1.714,1.438,100.0,69.89,True,130.33,22.54,False,182.38,-12.27,P+V+,P-V-,P+V+,➡️ 中性,擴散,頭頭高·底底低,多頭確認,🔥 追高風險,123082426,178638177,555777.3,54739164.0,118171082.0,19941949.0,192852195.0,30856.4,3.0,1.0,2.0,3.0,
3037,3037,欣興,電子零組件業,2026-09-23,1160.0,-1.69,13.96,109.82,57.97,0.667,20.71,0.0,11,9,17950612,26679286,1.222,0.673,88.39,66.7,True,967.28,26.6,False,1230.0,-5.69,P-V-,P+V+,P+V-,➡️ 中性,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 多頭確認,🔥 追高風險,21875541,14005500,435368.0,36717275.0,-8066384.0,70768.0,28721659.0,33317.1,5.0,8.0,6.5,7.0,
1303,1303,南亞,塑膠工業,2026-09-23,227.5,0.0,47.48,191.58,107.66,0.667,1.56,9.9,12,8,86684539,87487931,1.5,0.991,96.41,53.27,True,203.68,13.3,False,251.5,-9.54,P-V-,P+V+,P+V-,➡️ 中性,收斂,頭頭低·底底高,多轉空預警,🔥 追高風險,53436191,60790514,403390.5,-61529236.0,56795742.0,-3471777.0,-8205271.0,-1866.7,1.0,1.0,1.0,1.0,
2383,2383,台光電,電子零組件業,2026-09-23,5020.0,-8.31,-10.59,79.46,35.01,0.333,-1.28,-14.45,8,11,1991186,1899058,0.727,1.049,70.07,44.16,False,5235.79,16.09,False,6440.59,-22.06,P-V-,P-V-,P+V-,⚠️ 主升段結束,多頭,頭頭高·底底高,空轉多預警 / 空頭確認,,2243974,2081891,197190.0,900482.0,-4413157.0,371278.0,-3141397.0,-15769.8,8.0,12.0,10.0,12.0,
