symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
WMB,Energy,Williams Companies,2023-11-20,32.7,6.67,6.15,29.84,18.13,1.0,3,1,2,2.2,9.69,9.43,False,True,31.24,5.24,0.965,False,32.85,-0.47,4.52,5.03,14.0,6.0,5857578.0,6068600.0,2.333,2022500.0,5816500.0,5797453.0,0.349,100.0,2,1,17,4.6,3,
HAL,Energy,Halliburton,2023-11-20,35.71,-3.89,0.17,27.19,12.66,0.667,18,8,5,12.4,2.79,3.09,False,False,37.67,7.69,0.79,False,41.14,-13.2,2.37,-3.52,11.0,9.0,4966081.0,6288422.0,1.222,2266100.0,5193050.0,5356093.0,0.423,80.99,6,9,12,8.4,6,
COIN,Financials,Coinbase,2023-11-20,115.54,63.24,55.59,102.99,81.2,1.0,1,1,1,1.0,98.13,44.98,False,True,82.15,28.09,1.195,False,116.94,-1.2,19.21,54.86,14.0,6.0,10297092.0,8619450.0,2.333,11654600.0,9753630.0,10306760.0,1.131,100.0,1,1,1,1.0,1,
KKR,Financials,KKR & Co.,2023-11-20,68.12,28.23,16.59,34.6,28.51,1.0,3,9,5,5.2,6.24,2.34,False,True,60.25,10.95,1.073,False,68.36,-0.35,4.8,27.13,15.0,5.0,3098893.0,2887740.0,3.0,1342500.0,2692400.0,3113993.0,0.431,100.0,2,1,11,3.4,3,
WRB,Financials,W. R. Berkley Corporation,2023-11-20,44.67,9.97,19.0,29.38,21.93,1.0,49,7,9,28.4,14.84,5.78,False,True,41.1,6.89,1.17,False,46.88,-4.72,2.95,7.13,13.0,7.0,1792465.0,1531500.0,1.857,715200.0,1509555.0,1413530.0,0.506,100.0,7,1,3,3.8,4,剛爆發
A,Health Care,Agilent Technologies,2023-11-20,124.01,23.21,6.01,5.56,10.09,1.0,4,13,22,10.3,3.02,4.55,False,True,108.32,19.6,1.187,False,155.86,-20.43,10.89,21.39,12.0,8.0,2413466.0,2032837.0,1.5,1226700.0,2450130.0,2236200.0,0.549,100.0,8,1,1,3.8,1,剛爆發
BSX,Health Care,Boston Scientific,2023-11-20,55.63,12.34,9.59,8.95,9.96,1.0,19,6,12,13.7,4.72,8.15,False,True,52.24,9.19,1.186,False,55.83,-0.36,1.76,11.75,14.0,6.0,7726171.0,6516133.0,2.333,2476800.0,6799810.0,6945666.0,0.357,100.0,9,1,11,6.2,2,剛爆發
ISRG,Health Care,Intuitive Surgical,2023-11-20,318.01,22.79,6.88,3.62,9.23,1.0,5,11,26,11.0,3.17,6.88,False,True,285.19,16.2,1.119,False,358.07,-11.19,4.63,22.54,15.0,5.0,1792806.0,1602180.0,3.0,601300.0,1734460.0,1622473.0,0.371,100.0,12,1,8,6.8,3,剛爆發
LII,Industrials,Lennox International,2023-11-20,405.93,16.08,15.79,49.39,32.66,1.0,21,4,2,12.1,13.99,18.88,False,True,369.51,7.3,1.141,False,407.55,-0.4,2.79,16.29,15.0,5.0,287133.0,251720.0,3.0,120300.0,223900.0,227926.0,0.528,100.0,3,1,2,2.0,1,
VRT,Industrials,Vertiv,2023-11-20,42.53,17.19,13.81,116.21,65.86,1.0,18,7,1,11.3,18.35,59.38,False,True,39.26,11.93,1.068,False,44.99,-5.47,-0.37,22.43,12.0,8.0,5735283.0,5372312.0,1.5,1531400.0,5342950.0,5367346.0,0.285,100.0,1,1,22,5.2,3,
LDOS,Industrials,Leidos,2023-11-20,103.57,17.98,11.88,34.03,24.48,1.0,12,10,5,10.0,21.82,14.57,False,True,93.93,4.31,1.481,False,105.96,-2.25,2.0,15.96,13.0,7.0,954330.0,644400.0,1.857,237200.0,607280.0,675266.0,0.351,100.0,5,1,15,5.4,4,
DELL,Information Technology,Dell Technologies,2023-11-20,71.32,12.81,33.13,55.33,39.15,1.0,43,2,2,22.5,53.07,53.67,False,True,66.26,4.85,1.021,False,72.24,-1.29,2.58,15.35,13.0,7.0,3970392.0,3887028.0,1.857,1695900.0,3652630.0,3969353.0,0.427,100.0,2,1,4,2.0,1,
PLTR,Information Technology,Palantir Technologies,2023-11-20,19.2,27.41,32.14,40.66,35.22,1.0,6,5,6,5.7,25.07,-0.79,False,True,17.01,18.99,1.426,False,21.85,-12.13,-2.88,25.57,11.0,9.0,83342663.0,58442488.0,1.222,39800400.0,75086940.0,72728693.0,0.547,100.0,3,1,2,2.0,1,
CRWD,Information Technology,CrowdStrike,2023-11-20,52.67,21.9,40.83,36.69,34.03,1.0,14,1,7,8.7,32.62,13.65,False,True,45.49,11.01,0.848,False,53.22,-1.03,3.13,22.73,16.0,4.0,9418700.0,11102700.0,4.0,6632000.0,10317200.0,10196026.0,0.65,100.0,6,1,1,3.0,3,
LIN,Materials,Linde plc,2023-11-20,399.94,11.79,8.91,17.09,13.72,1.0,7,3,7,5.8,1.62,2.37,False,True,370.32,6.07,0.963,False,401.84,-0.47,1.43,11.85,14.0,6.0,1471578.0,1527700.0,2.333,711300.0,1278520.0,1411513.0,0.504,100.0,5,1,3,3.0,2,
SHW,Materials,Sherwin-Williams,2023-11-20,269.82,17.13,4.47,20.92,15.86,1.0,3,8,4,4.7,15.05,22.31,False,True,247.08,9.98,1.005,False,276.37,-2.37,2.42,16.3,14.0,6.0,1305564.0,1298650.0,2.333,364900.0,1285080.0,1243393.0,0.293,100.0,2,1,18,4.8,4,
MLM,Materials,Martin Marietta Materials,2023-11-20,454.94,15.78,5.84,16.13,13.47,1.0,4,7,9,5.9,15.0,15.29,False,True,422.3,5.09,1.418,False,464.88,-2.14,0.43,16.12,14.0,6.0,404864.0,285583.0,2.333,107300.0,322430.0,324360.0,0.331,100.0,6,1,14,5.6,5,
DLR,Real Estate,Digital Realty,2023-11-20,125.55,11.57,9.42,41.0,25.74,1.0,14,5,1,8.7,-16.3,-41.36,False,True,114.82,8.79,1.32,False,126.93,-1.09,1.0,12.88,13.0,7.0,1789438.0,1355314.0,1.857,585900.0,1383300.0,1450020.0,0.404,100.0,1,1,4,1.6,1,
CSGP,Real Estate,CoStar Group,2023-11-20,84.78,20.12,5.71,8.01,10.46,1.0,2,8,11,5.6,1.39,4.03,False,True,78.06,9.31,1.255,False,92.36,-8.21,3.09,19.64,14.0,6.0,2022714.0,1611650.0,2.333,576700.0,1688810.0,1717180.0,0.336,100.0,6,1,7,4.2,2,
HST,Real Estate,Host Hotels & Resorts,2023-11-20,14.58,15.75,14.1,5.95,10.44,1.0,6,1,14,6.1,45.45,-13.43,False,True,13.55,8.66,0.968,False,15.81,-7.75,2.05,12.17,13.0,7.0,6506907.0,6722385.0,1.857,1743300.0,4615870.0,5422500.0,0.321,100.0,7,1,8,4.8,3,剛爆發
PCG,Utilities,PG&E Corporation,2023-11-20,17.71,13.98,7.9,9.08,10.01,1.0,4,5,5,4.5,-3.04,-11.51,False,True,16.28,8.61,1.404,False,17.88,-0.93,1.52,13.48,13.0,7.0,14789684.0,10530571.0,1.857,6954400.0,14418880.0,12431686.0,0.559,100.0,4,1,2,2.4,1,
PEG,Utilities,Public Service Enterprise Group,2023-11-20,59.53,8.28,7.53,11.34,9.62,1.0,13,6,4,9.1,13.0,12.3,False,True,55.44,6.81,1.145,False,59.62,-0.15,2.57,6.36,13.0,7.0,2697061.0,2355142.0,1.857,1199700.0,2407240.0,2425873.0,0.495,100.0,5,1,3,3.0,2,
FE,Utilities,FirstEnergy,2023-11-20,33.94,8.35,4.95,4.79,5.72,1.0,12,9,7,10.1,3.56,3.61,False,True,31.97,7.76,1.143,False,37.45,-9.39,1.62,5.56,13.0,7.0,3115923.0,2726900.0,1.857,1091500.0,3055120.0,2897113.0,0.377,100.0,7,1,8,4.8,3,剛爆發
