ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
2368,金像電,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,4.94,-0.91,10,0.93,🎯 EARLY
3008,大立光,Display & Optical,2026-09-21,66.72,1.91,🚀 Confirmed,95.49,1.01,3,0.9,
2356,英業達,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,19.69,-0.46,13,0.87,
3036,文曄,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,-9.1,-0.97,8,0.76,
2308,台達電,Data Center Power / PSU,2026-09-21,26.52,-0.11,❄️ Weak,14.28,-0.84,4,0.73,
2449,京元電子,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,4.78,-0.8,8,0.71,🎯 EARLY
3665,貿聯-KY,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,25.36,-0.3,13,0.71,
6415,矽力*-KY,Data Center Power / PSU,2026-09-21,26.52,-0.11,❄️ Weak,14.72,-0.81,4,0.7,
2207,和泰車,EV / Auto Electronics,2026-09-21,19.79,-0.45,❄️ Weak,6.57,-1.13,4,0.68,
2337,旺宏,Memory / HBM,2026-09-21,15.6,-0.66,❄️ Weak,-16.16,-1.25,5,0.59,
3231,緯創,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,30.69,-0.16,13,0.57,
2376,技嘉,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,31.82,-0.13,13,0.54,
2345,智邦,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,-0.34,-0.92,8,0.52,
3653,健策,Thermal / Liquid Cooling,2026-09-21,38.19,0.48,⚠️ Price Leading,38.93,0.04,4,0.44,
2327,國巨*,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,39.25,0.07,13,0.34,
1504,東元,Robotics / Automation,2026-09-21,20.86,-0.4,❄️ Weak,-1.69,-0.73,4,0.33,
2330,台積電,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,16.34,-0.38,8,0.29,🎯 EARLY
2357,華碩,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,42.33,0.15,13,0.26,
2357,華碩,Thermal / Liquid Cooling,2026-09-21,38.19,0.48,⚠️ Price Leading,42.33,0.23,4,0.25,
2609,陽明,Shipping / Logistics,2026-09-21,19.05,-0.49,💰 Capital Leading,9.61,-0.74,4,0.25,🎯 EARLY
2301,光寶科,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,44.11,0.19,13,0.22,
6239,力成,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,19.09,-0.29,8,0.2,🎯 EARLY
2412,中華電,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,7.1,-0.59,8,0.19,
6139,亞翔,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,10.74,-0.4,8,0.19,
2303,聯電,AI / HPC Semiconductor,2026-09-21,48.39,0.99,🚀 Confirmed,85.56,0.81,9,0.18,
2347,聯強,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,10.94,-0.39,8,0.18,
6669,緯穎,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,45.45,0.23,13,0.18,
2404,漢唐,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,11.71,-0.37,8,0.16,
3044,健鼎,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,25.73,-0.13,10,0.15,🎯 EARLY
1590,亞德客-KY,Robotics / Automation,2026-09-21,20.86,-0.4,❄️ Weak,6.05,-0.48,4,0.08,
4904,遠傳,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,10.12,-0.46,8,0.06,
7769,鴻勁,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,15.83,-0.25,8,0.04,
2618,長榮航,Shipping / Logistics,2026-09-21,19.05,-0.49,💰 Capital Leading,12.49,-0.52,4,0.03,🎯 EARLY
2308,台達電,EV / Auto Electronics,2026-09-21,19.79,-0.45,❄️ Weak,14.28,-0.47,4,0.02,
2382,廣達,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,11.62,-0.4,8,0.0,
3702,大聯大,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,17.49,-0.2,8,-0.01,
2317,鴻海,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,11.82,-0.39,8,-0.01,
6770,力積電,Memory / HBM,2026-09-21,15.6,-0.66,❄️ Weak,0.35,-0.6,5,-0.06,
3045,台灣大,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,13.32,-0.32,8,-0.08,
6805,富世達,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,33.25,0.15,10,-0.13,
7750,新代,Robotics / Automation,2026-09-21,20.86,-0.4,❄️ Weak,12.41,-0.27,4,-0.13,
2383,台光電,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,34.6,0.21,10,-0.19,
2454,聯發科,AI / HPC Semiconductor,2026-09-21,48.39,0.99,🚀 Confirmed,106.98,1.28,9,-0.29,
2603,長榮,Shipping / Logistics,2026-09-21,19.05,-0.49,💰 Capital Leading,16.45,-0.2,4,-0.29,🎯 EARLY
3037,欣興,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,37.63,0.32,10,-0.3,
1519,華城,Smart Grid / Transformer,2026-09-21,7.11,-1.09,💰 Capital Leading,-7.02,-0.79,4,-0.3,🎯 EARLY
2360,致茂,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,32.95,0.25,8,-0.46,
3037,欣興,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,37.63,0.38,8,-0.47,
2360,致茂,Data Center Power / PSU,2026-09-21,26.52,-0.11,❄️ Weak,32.95,0.44,4,-0.55,
2344,華邦電,Memory / HBM,2026-09-21,15.6,-0.66,❄️ Weak,13.19,-0.09,5,-0.57,
3017,奇鋐,Thermal / Liquid Cooling,2026-09-21,38.19,0.48,⚠️ Price Leading,57.2,1.07,4,-0.59,
1504,東元,Smart Grid / Transformer,2026-09-21,7.11,-1.09,💰 Capital Leading,-1.69,-0.49,4,-0.6,🎯 EARLY
8046,南電,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,45.73,0.62,10,-0.6,
3443,創意,AI / HPC Semiconductor,2026-09-21,48.39,0.99,🚀 Confirmed,126.55,1.71,9,-0.72,
8046,南電,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,45.73,0.67,8,-0.76,
3711,日月光投控,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,46.89,0.72,8,-0.81,
1605,華新,Smart Grid / Transformer,2026-09-21,7.11,-1.09,💰 Capital Leading,4.18,-0.16,4,-0.93,🎯 EARLY
3665,貿聯-KY,EV / Auto Electronics,2026-09-21,19.79,-0.45,❄️ Weak,25.36,0.48,4,-0.93,
4958,臻鼎-KY,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,60.78,1.19,10,-1.17,
2301,光寶科,Data Center Power / PSU,2026-09-21,26.52,-0.11,❄️ Weak,44.11,1.2,4,-1.31,
6531,愛普*,Memory / HBM,2026-09-21,15.6,-0.66,❄️ Weak,33.06,0.69,5,-1.35,
3189,景碩,PCB / HDI / IC Substrate,2026-09-21,29.14,0.02,🚀 Confirmed,66.57,1.41,10,-1.39,
6669,緯穎,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,45.45,1.08,8,-1.48,
3189,景碩,Advanced Packaging,2026-09-21,27.01,-0.09,💰 Capital Leading,66.57,1.42,8,-1.51,
2360,致茂,EV / Auto Electronics,2026-09-21,19.79,-0.45,❄️ Weak,32.95,1.13,4,-1.58,
2395,研華,Robotics / Automation,2026-09-21,20.86,-0.4,❄️ Weak,66.65,1.47,4,-1.87,
2408,南亞科,Memory / HBM,2026-09-21,15.6,-0.66,❄️ Weak,47.55,1.26,5,-1.92,
2615,萬海,Shipping / Logistics,2026-09-21,19.05,-0.49,💰 Capital Leading,37.66,1.46,4,-1.95,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-21,20.72,-0.4,❄️ Weak,66.65,2.0,8,-2.4,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-21,24.46,-0.21,❄️ Weak,105.15,2.33,8,-2.54,
2360,致茂,Smart Grid / Transformer,2026-09-21,7.11,-1.09,💰 Capital Leading,32.95,1.45,4,-2.54,
2059,川湖,AI Server / ODM,2026-09-21,36.8,0.41,⚠️ Price Leading,153.79,3.12,13,-2.71,
