symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
DXCM,Health Care,Dexcom,2023-11-20,112.95,26.5,12.1,-1.83,8.74,0.667,3,5,38,10.6,50.03,50.64,False,True,91.48,21.22,1.071,False,139.55,-19.06,7.81,39.29,14.0,5.0,5306042.0,4955820.0,2.8,1902100.0,4233360.0,4267620.0,0.446,100.0,15,1,4,7.2,6,剛爆發
GNRC,Industrials,Generac,2023-11-20,112.8,37.23,-1.86,-2.28,7.7,0.333,1,54,70,30.7,8.37,-8.12,False,True,102.42,13.36,1.572,False,156.95,-28.13,-0.6,35.53,12.0,8.0,1630041.0,1037237.0,1.5,437800.0,1036900.0,1129660.0,0.388,100.0,43,1,7,19.0,25,剛爆發
BLDR,Industrials,Builders FirstSource,2023-11-20,134.71,26.77,4.27,16.55,16.04,1.0,4,31,30,17.3,8.19,50.24,False,True,121.47,11.47,1.433,False,156.85,-14.12,3.34,25.76,13.0,7.0,1872484.0,1306371.0,1.857,527300.0,1377740.0,1476420.0,0.357,100.0,20,1,11,10.6,14,剛爆發
TT,Industrials,Trane Technologies,2023-11-20,222.84,23.75,13.24,38.16,28.33,1.0,5,8,4,5.7,4.75,4.77,False,True,201.71,3.56,1.022,False,224.18,-0.6,0.89,21.94,12.0,8.0,1341558.0,1313137.0,1.5,232700.0,1028290.0,1110046.0,0.21,100.0,4,1,27,7.4,6,
DDOG,Information Technology,Datadog,2023-11-20,112.87,38.19,21.89,21.16,25.6,1.0,1,10,24,8.3,33.46,27.69,False,True,92.66,12.86,0.975,False,118.02,-4.36,3.44,39.83,14.0,6.0,5949364.0,6102316.0,2.333,1304800.0,3701850.0,6475246.0,0.202,100.0,11,1,26,10.0,14,剛爆發
MPWR,Information Technology,Monolithic Power Systems,2023-11-20,538.45,35.35,12.6,5.92,14.95,1.0,2,25,46,17.7,0.67,0.43,False,True,462.55,13.26,1.028,False,582.73,-7.6,2.32,35.98,15.0,5.0,630793.0,613620.0,3.0,134800.0,445410.0,473626.0,0.285,100.0,31,1,19,16.6,21,剛爆發
GDDY,Information Technology,GoDaddy,2023-11-20,94.69,32.14,32.4,30.88,31.57,1.0,3,4,10,4.7,23.96,-4.25,False,True,78.96,11.03,1.585,False,96.24,-1.61,2.67,30.61,16.0,4.0,1890250.0,1192575.0,4.0,465800.0,1336730.0,1716446.0,0.271,100.0,7,1,21,7.4,9,剛爆發
ECL,Materials,Ecolab,2023-11-20,182.02,18.93,4.06,12.84,12.17,1.0,1,9,10,5.2,1.16,2.43,False,True,166.51,6.81,0.927,False,185.52,-1.89,1.14,18.19,13.0,7.0,1013353.0,1093471.0,1.857,299400.0,761890.0,841813.0,0.356,100.0,9,1,9,5.8,6,剛爆發
SHW,Materials,Sherwin-Williams,2023-11-20,269.82,17.13,4.47,20.92,15.86,1.0,3,8,4,4.7,15.05,22.31,False,True,247.08,9.98,1.005,False,276.37,-2.37,2.42,16.3,14.0,6.0,1305564.0,1298650.0,2.333,364900.0,1285080.0,1243393.0,0.293,100.0,2,1,18,4.8,4,
MLM,Materials,Martin Marietta Materials,2023-11-20,454.94,15.78,5.84,16.13,13.47,1.0,4,7,9,5.9,15.0,15.29,False,True,422.3,5.09,1.418,False,464.88,-2.14,0.43,16.12,14.0,6.0,404864.0,285583.0,2.333,107300.0,322430.0,324360.0,0.331,100.0,6,1,14,5.6,5,
EXR,Real Estate,Extra Space Storage,2023-11-20,112.79,21.77,-0.14,-11.28,-0.23,0.333,1,14,27,10.1,30.76,-0.29,False,True,104.61,13.44,1.481,False,146.19,-22.85,-2.29,20.81,10.0,10.0,2048880.0,1383050.0,1.0,282400.0,1373350.0,1791693.0,0.158,100.0,22,1,21,13.4,13,剛爆發
CSGP,Real Estate,CoStar Group,2023-11-20,84.78,20.12,5.71,8.01,10.46,1.0,2,8,11,5.6,1.39,4.03,False,True,78.06,9.31,1.255,False,92.36,-8.21,3.09,19.64,14.0,6.0,2022714.0,1611650.0,2.333,576700.0,1688810.0,1717180.0,0.336,100.0,6,1,7,4.2,2,
CBRE,Real Estate,CBRE Group,2023-11-20,79.01,19.44,-4.32,4.55,6.06,0.667,3,19,16,10.4,8.16,7.76,False,True,73.25,10.44,1.359,False,89.58,-11.8,1.23,18.88,11.0,9.0,2121572.0,1561188.0,1.222,337000.0,1470080.0,1525513.0,0.221,100.0,13,1,20,9.6,7,剛爆發
D,Utilities,Dominion Energy,2023-11-20,41.18,17.17,-1.89,-3.24,2.2,0.333,1,21,24,11.6,0.28,12.49,False,True,38.49,7.73,1.3,False,53.92,-23.62,0.19,14.62,11.0,9.0,7635081.0,5871744.0,1.222,1650300.0,4728940.0,6909573.0,0.239,99.94,14,8,18,12.4,13,剛爆發
AES,Utilities,AES Corporation,2023-11-20,14.78,16.07,-5.2,-13.18,-3.87,0.333,2,26,30,14.8,11.13,-12.56,False,True,13.17,10.55,0.793,False,25.27,-41.5,0.12,14.9,12.0,8.0,7049675.0,8892687.0,1.5,2055800.0,5123770.0,6096773.0,0.337,95.36,28,12,12,18.4,21,剛爆發
AWK,Utilities,American Water Works,2023-11-20,124.28,14.12,-5.41,-6.95,-1.3,0.333,3,27,27,15.0,0.15,10.97,False,True,116.71,9.2,1.366,False,150.03,-17.16,0.82,12.54,11.0,9.0,1430600.0,1047322.0,1.222,595700.0,1168840.0,1225173.0,0.486,100.0,24,1,5,11.0,10,剛爆發
