stock_id,symbol,stock_name,sector,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vp_ratio_stock,vp_score_stock,rsi14,above_50ma,ma50,amp_10d_pct,vcp,high_52w,pct_from_high,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,trend_state,trend_pattern,trend_signal,explosive_verdict,vol_today,vol_10d_avg,trade_value_20d_est_NTD_M,inst_foreign_net_20d_shares,inst_trust_net_20d_shares,inst_dealer_net_20d_shares,inst_total_net_20d_shares,inst_total_net_20d_est_NTD_M,point_rank_in_sector,vp_score_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
2330,2330,台積電,電子工業,2026-09-14,2380.0,0.0,0.21,23.41,11.76,0.667,-3.25,-0.83,10,10,16633666,18090889,1.0,0.919,79.29,46.12,False,2391.8,5.15,False,2535.0,-6.11,P-V-,P+V-,P+V-,➡️ 中性,收斂,頭頭低·底底高,空轉多預警,🎯 潛在暴漲,18265116,18073880,837647.2,-7350073.0,-3205779.0,2727120.0,-7828732.0,-18632.4,21.0,20.0,20.5,21.0,
2454,2454,聯發科,電子工業,2026-09-14,4560.0,17.37,2.62,159.9,84.95,1.0,-4.2,12.59,8,12,7156081,7489083,0.667,0.956,82.6,61.07,True,3948.2,13.8,False,4940.48,-7.7,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,空轉多預警,🔥 追高風險,5643359,8459475,621207.4,4281687.0,-746641.0,407922.0,3942968.0,17979.9,6.0,14.0,10.0,7.0,吃老本
2308,2308,台達電,電子零組件業,2026-09-14,1620.0,-10.99,-26.31,16.32,-1.17,0.333,-12.43,-14.06,9,10,8295798,10036396,0.9,0.827,64.56,37.93,False,1768.1,18.52,False,2571.55,-37.0,P-V-,P-V+,P+V-,➡️ 中性,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警 / 空頭確認,,7950846,9751761,320909.8,-16128955.0,-8638635.0,414663.0,-24352927.0,-39451.7,11.0,10.0,10.5,12.0,
2317,2317,鴻海,電子工業,2026-09-14,248.5,-0.2,-4.34,16.85,7.29,0.333,-2.93,-2.55,8,11,29800444,32400666,0.727,0.92,74.3,47.27,False,248.77,6.16,False,304.92,-18.5,P-V-,P-V-,P+V-,⚠️ 主升段結束,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警,,21657156,30790316,156937.9,-20371886.0,5009449.0,-2260742.0,-17623179.0,-4379.4,26.0,29.0,27.5,30.0,
3711,3711,日月光投控,電子工業,2026-09-14,612.0,2.17,4.68,78.75,41.09,1.0,-1.45,-0.49,9,10,17245787,17042237,0.9,1.012,80.34,50.65,True,611.56,12.22,False,722.4,-15.28,P+V-,P+V-,P+V-,⚠️ 量能衰竭,收斂,頭頭低·底底高,,,9150013,17356939,203841.0,25734731.0,-18457860.0,1035471.0,8312342.0,5087.2,11.0,17.0,14.0,12.0,吃老本
2881,2881,富邦金,金融保險,2026-09-14,154.0,18.92,24.88,78.5,50.2,1.0,3.01,22.71,10,8,22905529,16924746,1.25,1.353,100.0,72.25,True,132.84,9.44,False,155.5,-0.96,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,,,18222828,15972571,57802.0,30084063.0,9301668.0,-8637.0,39377094.0,6064.1,3.0,1.0,2.0,3.0,
2383,2383,台光電,電子零組件業,2026-09-14,5345.0,-13.47,6.75,119.16,57.9,0.667,-2.73,-15.44,8,11,1746516,1783359,0.727,0.979,67.69,47.51,True,5267.29,9.71,False,6440.59,-17.01,P-V-,P+V-,P+V-,➡️ 中性,多頭,頭頭高·底底高,空轉多預警,🔥 追高風險,1151556,1379008,194330.1,734763.0,-2251289.0,98572.0,-1417954.0,-7579.0,5.0,9.0,7.0,8.0,
1303,1303,南亞,塑膠工業,2026-09-14,234.0,17.0,100.97,185.35,122.17,1.0,1.52,16.71,11,9,89624706,89396829,1.222,1.003,96.51,59.44,True,198.27,13.72,False,250.0,-6.4,P+V-,P+V+,P+V-,⚠️ 量能背離,多頭,頭頭高·底底高,,🔥 追高風險,54214286,79018066,395398.2,-53188048.0,47097195.0,-6675418.0,-12766271.0,-2987.3,1.0,1.0,1.0,1.0,
2303,2303,聯電,電子工業,2026-09-14,142.5,19.75,2.43,133.02,72.05,1.0,-0.35,17.28,10,9,198921933,142618512,1.111,1.395,100.0,60.31,True,131.07,16.54,False,182.38,-21.87,P+V-,P+V-,P+V+,⚠️ 頂部背離,擴散,頭頭高·底底低,多頭確認,🔥 追高風險,130952792,189987393,442623.9,-1037342.0,6614557.0,6200662.0,11777877.0,1678.3,7.0,1.0,4.0,2.0,剛爆發
2882,2882,國泰金,金融保險,2026-09-14,112.5,13.41,12.04,62.28,37.5,1.0,-1.75,14.68,9,8,26463713,19272662,1.125,1.373,99.01,63.85,True,101.38,8.04,False,117.0,-3.85,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,空轉多預警,,18552448,21608439,47332.9,10724946.0,16665343.0,112742.0,27503031.0,3094.1,6.0,14.0,10.0,14.0,吃老本
