symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
BMY,Health Care,Bristol Myers Squibb,2024-12-23,53.15,-2.6,14.57,42.58,24.28,0.667,19,3,1,10.6,19.98,27.37,False,True,52.09,6.15,1.45,False,56.29,-5.57,2.45,-2.68,9.0,11.0,13542333.0,9340218.0,0.818,6607700.0,13906920.0,12306406.0,0.537,87.02,1,11,15,7.8,4,吃老本
UAL,Industrials,United Airlines Holdings,2024-12-23,99.65,2.91,71.84,104.79,71.08,1.0,4,1,2,2.7,5.05,5.44,False,True,89.77,11.45,1.253,False,105.09,-5.18,4.28,3.43,11.0,9.0,5022827.0,4009055.0,1.222,3156900.0,4797430.0,4718960.0,0.669,94.03,1,3,6,2.8,1,
AXON,Industrials,Axon Enterprise,2024-12-23,610.98,-5.56,54.55,107.65,66.07,0.667,25,2,1,13.3,21.03,22.71,False,True,570.46,8.07,1.623,False,698.67,-12.55,-0.76,-3.78,10.0,10.0,1498670.0,923410.0,1.0,392100.0,1556480.0,1327693.0,0.295,90.83,2,4,29,8.2,2,
SNA,Industrials,Snap-on,2024-12-23,330.06,-7.07,19.79,33.12,19.74,0.667,38,4,6,21.4,2.4,2.84,False,False,334.11,5.69,1.589,False,359.22,-8.12,1.74,-6.96,7.0,13.0,525128.0,330523.0,0.538,149800.0,467110.0,439673.0,0.341,82.4,6,9,27,11.4,7,
APP,Information Technology,AppLovin,2024-12-23,335.17,-0.47,162.36,302.75,191.85,0.667,30,1,1,15.5,19.64,-7.16,False,True,276.82,12.58,0.912,False,417.64,-19.75,5.15,2.01,12.0,8.0,5840033.0,6402600.0,1.5,2506500.0,4895140.0,6349613.0,0.395,91.73,1,19,21,12.2,10,吃老本
PLTR,Information Technology,Palantir Technologies,2024-12-23,79.08,17.89,114.66,212.2,139.24,1.0,4,2,2,3.0,10.06,10.55,False,True,61.67,18.7,1.056,False,84.8,-6.74,6.56,19.73,11.0,9.0,97286381.0,92118055.0,1.222,66975900.0,105429610.0,104605446.0,0.64,100.0,2,1,6,2.4,1,
MRVL,Information Technology,Marvell Technology,2024-12-23,113.1,22.58,60.18,62.82,52.1,1.0,3,3,5,3.4,5.53,2.28,False,True,96.09,19.04,1.221,False,125.57,-9.93,4.13,26.1,11.0,9.0,21659463.0,17744888.0,1.222,6199900.0,19405560.0,17624646.0,0.352,100.0,4,1,23,6.6,4,
IP,Materials,International Paper,2024-12-23,51.08,-7.38,12.02,28.61,15.47,0.667,6,1,1,3.5,74.83,31.85,False,False,51.38,5.64,0.937,False,56.58,-9.72,1.21,-6.66,11.0,9.0,2913909.0,3109433.0,1.222,1681200.0,2879590.0,3027733.0,0.555,81.22,1,5,12,4.8,2,
PKG,Materials,Packaging Corporation of America,2024-12-23,218.75,-8.24,5.86,25.83,12.32,0.667,10,3,2,6.3,5.86,2.25,False,False,225.42,6.14,1.07,False,240.28,-8.96,0.39,-7.56,7.0,13.0,764142.0,714038.0,0.538,894100.0,875180.0,797540.0,1.121,72.42,2,13,1,6.2,4,吃老本
VMC,Materials,Vulcan Materials Company,2024-12-23,259.42,-8.94,5.02,5.88,1.96,0.667,13,4,9,9.5,-4.06,-5.78,False,False,271.91,7.61,1.039,False,294.97,-12.05,0.55,-8.39,7.0,13.0,767442.0,738669.0,0.538,409300.0,770280.0,807620.0,0.507,71.44,7,15,15,11.8,12,吃老本
DLR,Real Estate,Digital Realty,2024-12-23,170.51,-8.37,11.26,18.83,10.14,0.667,15,1,7,9.2,-19.46,-24.94,False,False,173.06,6.66,1.085,False,188.28,-9.44,0.75,-8.18,7.0,13.0,1950485.0,1797400.0,0.538,822900.0,1888660.0,1935560.0,0.425,72.46,4,19,20,13.2,15,吃老本
EQIX,Real Estate,Equinix,2024-12-23,912.02,-3.96,7.3,25.83,13.75,0.667,3,2,2,2.5,4.61,16.83,False,True,898.27,6.75,1.037,False,961.72,-5.17,2.29,-3.72,10.0,10.0,481140.0,463860.0,1.0,289700.0,530050.0,497320.0,0.583,81.83,2,2,10,3.6,1,
CBRE,Real Estate,CBRE Group,2024-12-23,130.63,-6.69,6.06,46.59,23.14,0.667,11,3,1,6.6,13.1,14.28,False,False,133.09,11.06,1.254,False,142.0,-8.01,3.96,-7.16,9.0,11.0,2219044.0,1769672.0,0.818,975800.0,2244200.0,2069886.0,0.471,81.5,1,3,17,5.0,3,
VST,Utilities,Vistra Corp.,2024-12-23,138.54,-12.47,18.85,63.11,33.15,0.667,31,1,1,16.0,317.01,185.39,False,False,139.83,12.57,0.953,False,167.02,-17.05,1.97,-9.46,10.0,10.0,4544400.0,4767220.0,1.0,3214700.0,4592980.0,4867760.0,0.66,76.8,1,11,6,6.0,3,吃老本
ETR,Utilities,Entergy,2024-12-23,72.8,-2.98,16.49,44.14,25.45,0.667,4,2,2,3.0,0.48,9.04,False,True,70.48,4.17,1.508,False,75.95,-4.14,1.7,-3.12,10.0,10.0,3678250.0,2439920.0,1.0,1429300.0,3102370.0,2971526.0,0.481,90.19,2,1,18,4.8,1,
CNP,Utilities,CenterPoint Energy,2024-12-23,31.11,-1.26,11.43,5.49,5.29,0.667,1,3,26,6.6,0.31,11.45,False,True,29.83,4.59,1.346,False,31.87,-2.39,1.42,-1.38,10.0,10.0,5295730.0,3935170.0,1.0,2716800.0,5739760.0,5105513.0,0.532,88.29,15,2,13,9.4,10,剛爆發
