ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
1519,華城,Smart Grid / Transformer,2026-09-08,8.13,-1.11,💰 Capital Leading,-7.73,-0.95,4,-0.16,🎯 EARLY
3037,欣興,PCB / HDI / IC Substrate,2026-09-08,40.89,0.21,🚀 Confirmed,54.73,0.39,10,-0.18,
2603,長榮,Shipping / Logistics,2026-09-08,20.3,-0.62,💰 Capital Leading,13.85,-0.44,4,-0.18,🎯 EARLY
2344,華邦電,Memory / HBM,2026-09-08,35.12,-0.02,💰 Capital Leading,40.95,0.2,5,-0.22,
2301,光寶科,AI Server / ODM,2026-09-08,38.95,0.13,⚠️ Price Leading,53.92,0.36,13,-0.23,
2360,致茂,Data Center Power / PSU,2026-09-08,30.17,-0.22,❄️ Weak,30.98,0.05,4,-0.27,
4904,遠傳,Cloud / Data Center / Cybersecurity,2026-09-08,18.94,-0.68,❄️ Weak,10.35,-0.41,8,-0.27,
3045,台灣大,Cloud / Data Center / Cybersecurity,2026-09-08,18.94,-0.68,❄️ Weak,10.55,-0.4,8,-0.28,
2357,華碩,Thermal / Liquid Cooling,2026-09-08,44.28,0.35,🚀 Confirmed,58.09,0.64,4,-0.29,
2360,致茂,Semiconductor Equipment & Materials,2026-09-08,29.18,-0.26,❄️ Weak,30.98,0.04,8,-0.3,
2345,智邦,Cloud / Data Center / Cybersecurity,2026-09-08,18.94,-0.68,❄️ Weak,11.35,-0.37,8,-0.31,
2303,聯電,AI / HPC Semiconductor,2026-09-08,45.13,0.38,🚀 Confirmed,67.36,0.7,9,-0.32,
2357,華碩,AI Server / ODM,2026-09-08,38.95,0.13,⚠️ Price Leading,58.09,0.46,13,-0.33,
8046,南電,PCB / HDI / IC Substrate,2026-09-08,40.89,0.21,🚀 Confirmed,59.76,0.54,10,-0.33,
7769,鴻勁,Semiconductor Equipment & Materials,2026-09-08,29.18,-0.26,❄️ Weak,35.44,0.15,8,-0.41,
2383,台光電,PCB / HDI / IC Substrate,2026-09-08,40.89,0.21,🚀 Confirmed,63.29,0.64,10,-0.43,
3037,欣興,Advanced Packaging,2026-09-08,37.07,0.06,🚀 Confirmed,54.73,0.61,8,-0.55,
2207,和泰車,EV / Auto Electronics,2026-09-08,13.49,-0.9,❄️ Weak,9.35,-0.33,4,-0.57,
1504,東元,Smart Grid / Transformer,2026-09-08,8.13,-1.11,💰 Capital Leading,0.52,-0.46,4,-0.65,🎯 EARLY
2618,長榮航,Shipping / Logistics,2026-09-08,20.3,-0.62,💰 Capital Leading,20.7,0.03,4,-0.65,
8046,南電,Advanced Packaging,2026-09-08,37.07,0.06,🚀 Confirmed,59.76,0.78,8,-0.72,
6531,愛普*,Memory / HBM,2026-09-08,35.12,-0.02,💰 Capital Leading,57.24,0.76,5,-0.78,
2308,台達電,EV / Auto Electronics,2026-09-08,13.49,-0.9,❄️ Weak,11.95,-0.12,4,-0.78,
7750,新代,Robotics / Automation,2026-09-08,26.12,-0.39,❄️ Weak,38.16,0.47,4,-0.86,
2454,聯發科,AI / HPC Semiconductor,2026-09-08,45.13,0.38,🚀 Confirmed,89.27,1.39,9,-1.01,
3443,創意,AI / HPC Semiconductor,2026-09-08,45.13,0.38,🚀 Confirmed,90.73,1.44,9,-1.06,
3189,景碩,PCB / HDI / IC Substrate,2026-09-08,40.89,0.21,🚀 Confirmed,86.05,1.28,10,-1.07,
2408,南亞科,Memory / HBM,2026-09-08,35.12,-0.02,💰 Capital Leading,67.64,1.11,5,-1.13,
1605,華新,Smart Grid / Transformer,2026-09-08,8.13,-1.11,💰 Capital Leading,8.77,0.04,4,-1.15,
4958,臻鼎-KY,PCB / HDI / IC Substrate,2026-09-08,40.89,0.21,🚀 Confirmed,93.17,1.49,10,-1.28,
2395,研華,Robotics / Automation,2026-09-08,26.12,-0.39,❄️ Weak,56.19,1.17,4,-1.56,
2301,光寶科,Data Center Power / PSU,2026-09-08,30.17,-0.22,❄️ Weak,53.92,1.34,4,-1.56,
3189,景碩,Advanced Packaging,2026-09-08,37.07,0.06,🚀 Confirmed,86.05,1.68,8,-1.62,
2615,萬海,Shipping / Logistics,2026-09-08,20.3,-0.62,💰 Capital Leading,40.28,1.37,4,-1.99,
6669,緯穎,Cloud / Data Center / Cybersecurity,2026-09-08,18.94,-0.68,❄️ Weak,47.93,1.4,8,-2.08,
2360,致茂,EV / Auto Electronics,2026-09-08,13.49,-0.9,❄️ Weak,30.98,1.4,4,-2.3,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-08,18.94,-0.68,❄️ Weak,56.19,1.79,8,-2.47,
2360,致茂,Smart Grid / Transformer,2026-09-08,8.13,-1.11,💰 Capital Leading,30.98,1.37,4,-2.48,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-08,29.18,-0.26,❄️ Weak,125.22,2.28,8,-2.54,
2059,川湖,AI Server / ODM,2026-09-08,38.95,0.13,⚠️ Price Leading,161.52,2.96,13,-2.83,
