symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
APA,Energy,APA Corporation,2026-08-10,40.47,15.72,4.55,46.95,28.54,1.0,2,5,4,3.3,1.01,20.9,False,True,35.38,17.61,1.062,False,45.04,-11.19,9.5,17.51,11.0,9.0,5774709.0,5437788.0,1.222,4156700.0,6242590.0,5905300.0,0.704,100.0,4,1,14,4.8,5,
SLB,Energy,Schlumberger,2026-08-10,53.77,14.43,-2.4,7.27,6.64,0.667,3,16,13,8.9,6.3,1.13,False,True,49.98,11.09,1.201,False,58.51,-11.03,1.01,10.58,8.0,12.0,14277462.0,11888450.0,0.667,8476700.0,10115960.0,12526480.0,0.677,87.77,14,12,15,13.4,15,
GPN,Financials,Global Payments,2026-08-10,93.05,19.57,38.22,36.85,32.87,1.0,1,2,6,2.3,0.63,5.43,False,True,75.92,13.08,1.187,False,95.58,-0.78,8.14,23.4,12.0,8.0,3741750.0,3151012.0,1.5,3637700.0,3586210.0,3431333.0,1.06,100.0,4,1,6,3.2,1,
ARES,Financials,Ares Management,2026-08-10,144.02,14.59,17.88,10.14,13.19,1.0,3,30,48,20.1,1.44,-6.57,False,True,126.52,20.46,1.254,False,184.56,-19.03,8.16,24.23,13.0,7.0,2670276.0,2129342.0,1.857,3195400.0,2675050.0,2670000.0,1.197,100.0,35,1,4,15.2,11,剛爆發
BX,Financials,Blackstone Inc.,2026-08-10,143.93,14.57,23.33,13.0,15.98,1.0,4,17,39,14.9,13.71,1.69,False,True,124.6,17.51,1.259,False,182.68,-18.26,11.89,16.96,11.0,9.0,5908481.0,4692811.0,1.222,4225500.0,4896990.0,5350340.0,0.79,100.0,27,1,19,15.0,10,剛爆發
CRL,Health Care,Charles River Laboratories,2026-08-10,280.05,24.83,85.65,73.57,64.4,1.0,1,1,2,1.2,10.31,5.42,False,True,219.98,23.16,1.443,False,288.02,-2.34,5.94,21.65,10.0,10.0,1146520.0,794620.0,1.0,1054900.0,1082140.0,1027020.0,1.027,100.0,1,1,4,1.6,1,
VEEV,Health Care,Veeva Systems,2026-08-10,243.75,24.76,53.44,40.0,39.55,1.0,2,4,6,3.4,4.91,6.45,True,True,188.72,24.16,1.496,False,310.5,-18.63,16.0,30.45,16.0,4.0,1839675.0,1230100.0,4.0,2589900.0,2009300.0,1871020.0,1.384,100.0,3,1,2,2.0,2,
REGN,Health Care,Regeneron Pharmaceuticals,2026-08-10,803.48,18.74,15.24,0.31,8.65,1.0,3,37,39,20.4,39.99,6.38,False,True,666.68,15.51,1.077,False,818.9,-1.58,4.39,21.55,15.0,5.0,822666.0,763920.0,3.0,709700.0,871210.0,874866.0,0.811,100.0,34,1,9,15.8,14,剛爆發
LDOS,Industrials,Leidos,2026-08-10,143.83,35.08,16.69,-17.93,3.98,0.667,1,24,74,22.5,12.11,7.56,False,True,116.07,24.25,0.944,False,204.08,-30.12,5.43,33.83,15.0,5.0,1672746.0,1771380.0,3.0,1659900.0,1943370.0,1739433.0,0.954,100.0,46,1,6,20.0,24,剛爆發
HII,Industrials,Huntington Ingalls Industries,2026-08-10,327.71,21.77,0.91,-21.16,-4.91,0.667,2,63,76,35.1,38.02,1.68,False,True,294.94,11.67,1.15,False,458.02,-28.88,1.24,14.36,10.0,10.0,593960.0,516550.0,1.0,367200.0,546620.0,576960.0,0.636,94.23,70,18,26,40.4,31,剛爆發
AXON,Industrials,Axon Enterprise,2026-08-10,612.83,20.1,56.38,42.63,40.43,1.0,3,1,1,2.0,1.96,0.8,False,True,520.71,23.89,1.003,False,794.29,-22.5,17.83,12.53,13.0,7.0,975653.0,972257.0,1.857,836300.0,1222490.0,1078220.0,0.776,100.0,1,1,15,3.8,1,
SMCI,Information Technology,Supermicro,2026-08-10,39.84,64.76,28.35,30.45,38.5,1.0,1,16,33,11.9,77.55,34.51,False,True,30.96,47.28,2.189,False,58.78,-33.38,33.29,58.67,12.0,8.0,77271208.0,35305387.0,1.5,122419600.0,65005220.0,56770200.0,2.156,100.0,19,1,2,8.4,8,剛爆發
ZBRA,Information Technology,Zebra Technologies,2026-08-10,376.03,40.62,44.99,42.1,42.45,1.0,2,8,24,8.2,45.1,11.88,False,True,273.73,30.66,1.363,False,386.23,-1.71,4.23,42.34,13.0,7.0,934830.0,685714.0,1.857,760000.0,1018090.0,941813.0,0.807,100.0,18,1,18,11.2,9,剛爆發
WDAY,Information Technology,"Workday, Inc.",2026-08-10,198.68,37.23,58.93,37.57,42.83,1.0,3,4,29,8.5,5.68,6.41,True,True,144.16,42.73,1.334,False,249.85,-17.37,21.27,41.96,11.0,9.0,5726981.0,4292366.0,1.222,16311100.0,4885000.0,5376206.0,3.034,100.0,17,1,1,7.4,6,剛爆發
NEM,Materials,Newmont,2026-08-10,117.76,31.28,8.23,-5.98,6.89,0.667,1,13,15,7.4,5.68,33.45,False,True,98.89,26.34,1.044,False,134.29,-14.97,8.31,25.72,11.0,9.0,7736081.0,7411233.0,1.222,6669200.0,7494330.0,7359133.0,0.906,100.0,9,1,5,5.0,2,剛爆發
FCX,Materials,Freeport-McMoRan,2026-08-10,66.49,13.89,5.78,6.3,8.07,1.0,2,14,6,6.4,18.5,21.95,False,True,64.1,15.16,0.875,False,72.1,-7.32,-1.98,14.12,11.0,9.0,12852654.0,14688466.0,1.222,9292800.0,11830800.0,12730646.0,0.73,91.33,7,13,10,10.0,11,吃老本
NUE,Materials,Nucor,2026-08-10,268.91,13.65,18.74,47.62,31.91,1.0,3,6,1,3.5,6.94,14.67,False,True,248.24,10.68,1.214,False,280.11,-2.79,0.11,14.95,14.0,6.0,1486500.0,1224266.0,2.333,822300.0,1308390.0,1458640.0,0.564,100.0,1,1,19,4.6,1,
CSGP,Real Estate,CoStar Group,2026-08-10,32.38,8.73,-0.92,-28.03,-12.06,0.333,2,28,31,15.6,11.88,24.8,False,True,30.48,15.49,0.956,False,91.89,-64.03,11.73,19.4,10.0,10.0,7575920.0,7927500.0,1.0,7964700.0,6315770.0,7956273.0,1.001,98.06,31,4,3,14.6,15,剛爆發
CBRE,Real Estate,CBRE Group,2026-08-10,152.86,8.44,17.63,7.41,10.22,1.0,3,2,15,5.1,5.77,42.05,False,True,138.94,6.23,1.223,False,174.27,-12.84,3.01,14.09,13.0,7.0,1893453.0,1548285.0,1.857,1399500.0,1502790.0,1845913.0,0.758,100.0,7,1,9,5.0,1,剛爆發
EQIX,Real Estate,Equinix,2026-08-10,1102.1,8.05,4.54,16.46,11.38,1.0,4,19,5,8.7,6.33,-3.8,False,True,1051.77,7.65,1.008,False,1124.0,-4.47,1.99,5.0,11.0,9.0,605909.0,601111.0,1.222,291000.0,663140.0,645686.0,0.451,89.77,5,9,22,10.0,6,
CEG,Utilities,Constellation Energy,2026-08-10,282.5,11.93,5.73,-1.77,3.53,0.667,1,8,14,5.7,11.73,5.3,False,True,260.79,9.17,0.853,False,411.04,-32.21,6.72,10.67,11.0,9.0,2609427.0,3057777.0,1.222,2261700.0,2846300.0,2886533.0,0.784,92.36,3,4,11,5.0,3,
PCG,Utilities,PG&E Corporation,2026-08-10,17.84,3.0,10.92,-1.19,2.88,0.667,2,2,11,3.8,11.64,8.83,False,True,17.13,5.31,1.162,False,19.05,-8.35,2.71,-0.29,12.0,8.0,27135408.0,23347562.0,1.5,39848000.0,27674140.0,27335186.0,1.458,93.75,4,3,3,3.4,2,
AWK,Utilities,American Water Works,2026-08-10,136.2,1.48,10.31,3.44,4.67,1.0,3,3,3,3.0,3.97,-7.4,False,True,129.83,8.51,0.956,False,143.94,-5.2,1.89,4.44,14.0,6.0,2323228.0,2429283.0,2.333,3409000.0,2490640.0,2575780.0,1.323,100.0,2,1,4,2.0,1,
