symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
APA,Energy,APA Corporation,2025-06-23,17.69,9.11,-9.83,-13.69,-7.02,0.333,3,10,19,8.3,29.18,-16.68,False,True,16.7,18.56,0.896,False,30.7,-42.36,-7.06,7.04,11.0,9.0,8495390.0,9477244.0,1.222,8122600.0,10493780.0,9791206.0,0.83,85.42,16,12,16,14.4,16,
XOM,Energy,ExxonMobil,2025-06-23,106.0,6.92,-6.24,4.6,2.47,0.667,5,9,9,7.0,1.16,7.87,False,True,103.24,8.3,0.971,False,119.26,-11.12,-4.64,6.51,13.0,7.0,20757815.0,21378500.0,1.857,22002100.0,23446970.0,21653146.0,1.016,96.9,9,2,12,6.8,6,剛爆發
HOOD,Financials,Robinhood Markets,2025-06-23,83.03,25.52,98.07,112.79,87.29,1.0,2,2,1,1.8,13.48,99.1,False,True,62.68,17.55,1.087,False,85.55,-2.95,5.77,29.84,13.0,7.0,39474130.0,36328728.0,1.857,37005900.0,33377290.0,37439813.0,0.988,100.0,1,1,23,5.4,6,
NTRS,Financials,Northern Trust,2025-06-23,121.65,17.38,28.97,21.62,22.4,1.0,3,4,4,3.5,3.36,11.14,False,True,101.62,15.02,1.427,False,121.76,-0.09,11.23,16.75,12.0,8.0,3138941.0,2199212.0,1.5,2358600.0,3900860.0,3131980.0,0.753,100.0,3,1,27,7.0,7,
GS,Financials,Goldman Sachs,2025-06-23,677.18,15.05,27.83,21.09,21.26,1.0,4,5,7,4.9,14.88,32.26,False,True,580.31,13.02,1.429,False,680.5,-0.49,7.8,14.78,14.0,6.0,2240821.0,1568400.0,2.333,3650500.0,2395800.0,2154620.0,1.694,100.0,4,1,7,3.4,3,
IQV,Health Care,IQVIA,2025-06-23,157.47,12.21,-11.23,-21.02,-10.27,0.333,1,49,50,25.2,2.57,0.36,False,True,149.3,4.6,1.032,False,252.88,-37.73,1.77,11.67,12.0,8.0,2499866.0,2422725.0,1.5,2309400.0,2341990.0,2383313.0,0.969,98.26,46,9,29,27.8,29,剛爆發
CRL,Health Care,Charles River Laboratories,2025-06-23,150.01,10.6,-3.56,-19.42,-7.95,0.333,2,33,49,20.7,12.78,5.24,False,True,134.68,7.17,1.003,False,254.15,-40.98,1.74,8.94,13.0,7.0,863807.0,861614.0,1.857,814700.0,943360.0,913806.0,0.892,100.0,44,1,31,24.2,25,剛爆發
CAH,Health Care,Cardinal Health,2025-06-23,164.96,8.25,22.98,41.44,28.53,1.0,3,3,2,2.8,9.36,9.39,False,True,149.59,4.86,0.948,False,165.93,-0.59,2.31,8.57,15.0,5.0,2338800.0,2466740.0,3.0,2603400.0,2815320.0,2526413.0,1.03,100.0,2,1,27,6.6,1,
VRT,Industrials,Vertiv,2025-06-23,127.02,17.86,71.32,10.55,27.57,1.0,1,2,25,6.1,3.92,20.6,False,True,102.67,15.34,0.989,False,155.55,-18.34,7.27,17.27,12.0,8.0,6452566.0,6522137.0,1.5,9337700.0,6930500.0,6694306.0,1.395,100.0,7,1,16,6.4,7,剛爆發
GNRC,Industrials,Generac,2025-06-23,142.41,16.61,12.05,-8.52,2.91,0.667,2,30,67,23.4,30.39,10.82,False,True,123.33,15.16,1.441,False,195.94,-27.32,11.83,14.59,13.0,7.0,1127146.0,782071.0,1.857,1923000.0,1143680.0,1048240.0,1.835,100.0,45,1,6,19.6,22,剛爆發
EME,Industrials,Emcor,2025-06-23,529.33,12.45,43.17,15.64,21.73,1.0,3,6,21,7.5,16.97,9.75,False,True,453.6,12.61,0.716,False,543.61,-2.63,9.4,13.32,14.0,6.0,428357.0,598166.0,2.333,681300.0,538050.0,488073.0,1.396,100.0,10,1,15,7.4,8,剛爆發
MU,Information Technology,Micron Technology,2025-06-23,124.44,32.08,41.25,41.13,38.9,1.0,1,12,6,5.3,19.75,9.49,False,True,96.92,13.17,0.639,False,156.29,-20.38,0.94,28.88,14.0,6.0,21689292.0,33930683.0,2.333,36888600.0,29792870.0,26695900.0,1.382,100.0,4,1,9,3.8,3,
LITE,Information Technology,Lumentum,2025-06-23,94.75,31.09,51.41,12.32,26.78,1.0,2,6,24,7.6,13.66,16.97,False,True,73.96,15.09,1.191,False,104.0,-8.89,5.68,25.65,14.0,6.0,2314657.0,1943883.0,2.333,2785300.0,1994270.0,1918453.0,1.452,100.0,14,1,7,7.4,8,剛爆發
AMD,Information Technology,Advanced Micro Devices,2025-06-23,143.81,29.87,39.32,14.87,24.74,1.0,3,14,23,10.3,2.83,0.36,False,True,111.84,24.7,1.509,False,187.28,-23.21,12.14,27.23,14.0,6.0,59457864.0,39414933.0,2.333,61937900.0,69530330.0,59763686.0,1.036,100.0,16,1,15,9.8,14,剛爆發
NUE,Materials,Nucor,2025-06-23,129.15,20.18,8.26,13.11,13.67,1.0,1,9,6,4.4,16.87,96.99,False,True,115.83,11.59,0.893,False,166.01,-22.21,5.74,20.64,15.0,5.0,2867820.0,3210600.0,3.0,2860500.0,2719620.0,2568760.0,1.114,100.0,5,1,11,4.6,1,
ALB,Materials,Albemarle Corporation,2025-06-23,64.08,17.24,-9.44,-25.54,-10.82,0.333,2,23,25,12.9,73.52,-63.0,False,True,57.76,17.82,0.759,False,110.6,-42.06,14.63,13.71,12.0,8.0,3302925.0,4353775.0,1.5,4137300.0,3364480.0,3270813.0,1.265,99.86,25,3,6,12.4,14,剛爆發
FCX,Materials,Freeport-McMoRan,2025-06-23,43.26,14.01,14.7,13.83,14.09,1.0,3,6,5,4.3,4.59,43.23,False,True,38.4,12.07,1.162,False,51.29,-15.66,9.08,12.4,10.0,10.0,12749870.0,10969560.0,1.0,13661000.0,11446390.0,10976380.0,1.245,96.41,4,5,8,5.2,2,
CBRE,Real Estate,CBRE Group,2025-06-23,139.38,11.49,7.66,6.7,8.14,1.0,1,4,9,3.5,12.71,3.87,False,True,127.43,6.63,1.521,False,147.75,-5.66,4.1,11.8,16.0,4.0,1806943.0,1187900.0,4.0,2667200.0,1533810.0,1499306.0,1.779,100.0,6,1,3,3.4,1,
CSGP,Real Estate,CoStar Group,2025-06-23,80.76,9.79,1.83,11.82,8.82,1.0,2,10,6,5.2,43.86,15.63,False,True,78.01,4.8,0.797,False,83.68,-3.49,1.39,9.03,14.0,6.0,2890428.0,3627683.0,2.333,3554400.0,3076900.0,2920540.0,1.217,100.0,4,1,15,5.0,4,
ARE,Real Estate,Alexandria Real Estate Equities,2025-06-23,67.91,4.53,-22.18,-23.32,-16.07,0.333,3,31,31,17.0,-15.52,-22.99,False,True,67.32,6.83,1.169,False,115.93,-41.42,2.8,2.98,10.0,10.0,1915010.0,1638560.0,1.0,2406200.0,2020400.0,1795820.0,1.34,88.36,31,10,8,18.0,20,剛爆發
NRG,Utilities,NRG Energy,2025-06-23,160.83,4.34,71.56,78.39,58.17,1.0,4,1,1,2.5,58.83,61.77,False,True,137.97,12.66,1.085,False,166.66,-3.5,7.08,5.31,12.0,8.0,3597200.0,3314925.0,1.5,9663400.0,3746620.0,3502073.0,2.759,97.51,1,5,1,2.6,2,
NEE,Utilities,NextEra Energy,2025-06-23,68.9,1.17,1.44,-0.08,0.61,0.667,7,9,26,11.4,1.19,0.79,False,True,67.54,7.2,0.968,False,81.78,-15.75,-0.89,3.59,11.0,9.0,11143000.0,11516233.0,1.222,14275000.0,11591410.0,11011540.0,1.296,87.06,22,12,9,15.4,17,剛爆發
NI,Utilities,NiSource,2025-06-23,38.67,1.09,0.84,10.33,5.65,1.0,8,11,15,10.3,8.74,-2.3,False,True,37.98,4.61,1.292,False,39.82,-2.89,1.14,2.51,10.0,9.0,4936840.0,3821977.0,1.111,7013700.0,4806810.0,4614100.0,1.52,91.23,9,8,4,7.6,5,
