symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
HAL,Energy,Halliburton,2026-02-27,35.51,7.4,41.13,63.91,44.09,1.0,11764415,12534566,12669070,-29.12,-2.1,-11.08,P+V-,P+V-,P+V-,⚠️ 量能衰竭,31.73,45.59,0.696,15,3,2,8.8,26.32,16.93,False,True,31.93,8.81,0.999,False,35.7,36.19,-0.53,2.53,7.82,11.0,9.0,11758709.0,11771388.0,1.222,10172700.0,10506120.0,11042673.0,0.921,91.52,63.61,多頭,頭頭高·底底高,多頭確認,2,14,19,10.2,11,吃老本,,False
TRGP,Energy,Targa Resources,2026-02-27,233.53,17.33,39.51,46.12,37.27,1.0,1503815,1419749,1469376,20.03,-6.53,-25.32,P+V+,P+V-,P+V-,➡️ 中性,4.96,35.99,0.138,2,4,5,3.2,12.12,10.4,False,True,196.07,8.36,1.0,False,235.21,237.5,-0.72,1.92,17.59,13.0,7.0,1503661.0,1504100.0,1.857,2369500.0,1670910.0,1561640.0,1.517,100.0,78.79,擴散,頭頭高·底底低,多頭確認,3,1,3,2.2,1,,,False
BEN,Financials,Franklin Resources,2026-02-27,25.9,-0.3,22.13,7.43,9.17,0.667,6565200,4848415,4630460,41.95,9.88,2.84,P-V+,P+V+,P+V+,⚠️ 中期出貨,38.22,26.12,1.463,22,1,22,15.7,27.53,14.03,False,True,25.16,7.0,1.257,False,27.63,28.32,-6.29,-4.08,2.55,12.0,8.0,7149291.0,5689062.0,1.5,5444800.0,4891880.0,4982126.0,1.093,94.39,48.05,多頭,頭頭高·底底高,空頭確認,14,13,27,16.2,17,,,False
CBOE,Financials,Cboe Global Markets,2026-02-27,298.26,13.36,18.06,21.93,18.82,1.0,952060,798916,806270,15.49,-1.81,-10.37,P+V+,P+V-,P+V-,➡️ 中性,28.4,22.15,1.282,1,2,3,1.7,3.76,5.58,False,True,266.31,11.41,0.965,False,301.65,303.12,-1.12,4.08,13.16,14.0,6.0,941764.0,976083.0,2.333,1352900.0,859870.0,904493.0,1.496,100.0,74.8,多頭,頭頭高·底底高,多頭確認,1,1,15,3.8,1,,,False
FITB,Financials,Fifth Third Bancorp,2026-02-27,48.68,-1.49,17.86,12.38,10.28,0.667,17012045,10636215,8858486,76.59,50.21,77.4,P-V+,P+V+,P+V+,⚠️ 中期出貨,20.07,29.15,0.688,26,3,16,17.1,4.93,5.86,False,False,49.58,10.46,2.01,False,54.56,55.44,-10.77,-7.74,-0.64,11.0,9.0,21983727.0,10935544.0,1.222,16710000.0,9963790.0,10481740.0,1.594,100.0,41.27,多頭,頭頭高·底底高,,9,1,10,6.0,3,剛爆發,,False
MRNA,Health Care,Moderna,2026-02-27,53.57,21.56,121.82,97.53,84.61,1.0,10374075,11422478,11551963,-29.18,-2.22,12.32,P+V-,P+V-,P+V+,⚠️ 頂部背離,50.72,69.61,0.729,2,1,1,1.5,18.88,76.6,False,True,40.64,26.17,0.825,False,55.2,55.2,-2.95,7.42,14.32,14.0,6.0,9754707.0,11819266.0,2.333,9069700.0,10235520.0,10056466.0,0.902,100.0,74.64,多頭,頭頭高·底底高,,1,1,23,5.4,4,,,False
VTRS,Health Care,Viatris,2026-02-27,14.59,14.06,41.25,41.81,34.73,1.0,11841345,9354203,9329006,41.92,0.54,-31.32,P+V+,P+V+,P+V-,🚀 健康多頭,44.11,38.02,1.16,6,2,7,5.0,7.39,8.52,False,True,13.33,10.27,1.081,False,16.09,16.47,-9.35,-6.22,14.23,11.0,8.0,12385581.0,11455737.0,1.375,22029300.0,11745710.0,12332453.0,1.786,95.6,51.82,多頭,頭頭高·底底高,,2,13,3,6.6,5,吃老本,🚀 暴漲中,True
ALGN,Health Care,Align Technology,2026-02-27,190.1,16.6,32.35,27.1,25.79,1.0,1495355,1300153,1278002,77.68,3.53,-3.51,P+V+,P+V+,P+V-,🚀 健康多頭,-11.65,49.9,-0.234,4,3,16,6.1,10.81,8.36,False,True,171.78,9.23,1.151,False,208.31,208.31,-8.74,0.04,15.83,15.0,5.0,1545926.0,1343640.0,3.0,1530600.0,1158720.0,1388220.0,1.103,100.0,60.46,多頭,頭頭高·底底高,,9,1,16,7.2,8,剛爆發,🚀 暴漲中,True
GNRC,Industrials,Generac,2026-02-27,225.37,34.12,55.72,15.79,30.35,1.0,1448360,1137578,1139932,36.74,-0.41,19.57,P+V+,P+V-,P+V+,➡️ 中性,24.79,54.95,0.451,2,1,41,9.5,-9.02,-16.72,False,True,174.71,12.11,1.452,False,241.09,241.09,-6.52,-1.67,32.56,12.0,8.0,1654350.0,1139375.0,1.5,1125000.0,1358610.0,1589686.0,0.708,100.0,66.33,擴散,頭頭高·底底低,,14,1,21,10.2,11,剛爆發,,False
ODFL,Industrials,Old Dominion,2026-02-27,202.2,17.23,53.75,28.09,31.79,1.0,2795330,2348680,2215601,50.39,12.78,15.42,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-0.54,39.7,-0.014,10,2,24,10.4,2.8,5.24,False,True,177.32,8.48,0.915,False,207.86,208.74,-2.73,0.82,17.65,13.0,7.0,2707238.0,2958928.0,1.857,3549200.0,1961490.0,2407560.0,1.474,100.0,62.31,多頭,頭頭高·底底高,,13,1,7,7.0,6,剛爆發,🚀 暴漲中,True
FIX,Industrials,Comfort Systems USA,2026-02-27,1427.33,25.15,51.24,107.44,72.82,1.0,469640,583913,491539,17.99,46.28,6.13,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,229.64,48.97,4.689,4,3,1,3.1,38.71,31.26,False,True,1143.52,15.9,0.989,False,1497.86,1500.0,-4.71,-2.25,22.02,10.0,10.0,467110.0,472170.0,1.0,489600.0,539490.0,487040.0,1.005,94.62,65.9,多頭,頭頭高·底底高,多頭確認,2,15,15,9.8,10,吃老本,🔥 追高風險,True
SNDK,Information Technology,Sandisk,2026-02-27,635.36,10.26,179.94,1270.2,682.65,1.0,23393195,16058949,12624210,46.68,74.75,275.81,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,1094.2,98.48,11.111,15,1,1,8.0,74.97,36.89,False,True,457.0,18.54,1.116,False,725.0,725.0,-12.36,-2.25,17.81,11.0,9.0,24543136.0,21987711.0,1.222,18208200.0,21390390.0,20681313.0,0.88,97.66,60.16,收斂,頭頭低·底底高,多轉空預警,1,10,19,8.2,8,吃老本,🔥 追高風險,False
LITE,Information Technology,Lumentum,2026-02-27,700.91,78.88,134.14,487.32,296.91,1.0,5853610,4654680,4388010,37.32,12.94,67.36,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,447.89,83.23,5.381,1,2,2,1.5,18.56,7.04,False,True,448.61,36.32,1.356,False,765.0,765.0,-8.38,4.96,83.75,16.0,4.0,6178025.0,4555950.0,4.0,8912200.0,4920310.0,5016466.0,1.777,100.0,73.72,多頭,頭頭高·底底高,多頭確認,2,1,3,1.8,1,,🔥 追高風險,True
TER,Information Technology,Teradyne,2026-02-27,319.79,32.82,92.9,178.17,120.52,1.0,4229125,3285278,3523244,53.77,-12.65,-3.81,P+V+,P+V-,P+V-,➡️ 中性,132.24,57.29,2.308,5,3,7,4.8,30.11,7.45,False,True,250.99,13.83,1.035,False,344.66,344.92,-7.22,-1.48,27.11,12.0,8.0,4287016.0,4142287.0,1.5,4426300.0,2945100.0,3428166.0,1.291,100.0,61.68,多頭,頭頭高·底底高,,6,1,8,4.4,3,,🔥 追高風險,True
FCX,Materials,Freeport-McMoRan,2026-02-27,67.77,13.03,67.32,58.26,49.22,1.0,19700365,18894706,18791529,-15.3,1.1,18.24,P+V-,P+V+,P+V+,⚠️ 頂部背離,76.47,46.47,1.646,6,1,3,3.9,46.66,22.84,False,True,58.6,16.18,0.797,False,69.43,69.75,-2.39,5.81,4.53,12.0,8.0,17880841.0,22429650.0,1.5,19425700.0,16115680.0,16442066.0,1.181,91.49,63.99,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,3,15,6,8.4,8,吃老本,,False
NEM,Materials,Newmont,2026-02-27,129.17,15.71,50.67,84.84,59.02,1.0,10196905,9548346,10478240,5.88,-16.3,-15.88,P+V+,P+V-,P+V-,➡️ 中性,206.46,46.34,4.455,4,3,2,3.3,24.25,18.84,False,True,114.12,10.48,0.752,False,134.02,134.88,-3.62,6.44,2.42,13.0,7.0,9142146.0,12155742.0,1.857,15016600.0,9310430.0,8934726.0,1.681,95.05,61.92,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,2,11,1,5.4,2,吃老本,,False
DOW,Materials,Dow Inc.,2026-02-27,30.07,12.86,40.06,27.49,26.97,1.0,13627990,12222564,12880643,12.92,-9.72,11.97,P+V+,P+V-,P+V+,➡️ 中性,-24.04,51.26,-0.469,7,5,5,6.0,33.7,36.84,False,True,26.89,12.72,1.242,False,36.08,40.09,-16.64,1.88,14.48,11.0,9.0,14939836.0,12024622.0,1.222,13297800.0,11136200.0,11505766.0,1.156,99.52,55.65,多頭,頭頭高·底底高,,6,6,7,6.2,4,,,False
IRM,Real Estate,Iron Mountain,2026-02-27,106.72,17.58,29.19,17.58,20.48,1.0,2354170,2106755,1901637,21.9,24.18,5.33,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,5.09,36.64,0.139,2,1,7,2.7,3.81,2.44,False,True,91.81,9.21,1.156,False,113.53,115.24,-6.0,-1.78,16.45,11.0,9.0,2506345.0,2168177.0,1.222,3133200.0,2243230.0,2479620.0,1.264,97.72,63.17,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,2,10,17,8.2,8,吃老本,🚀 暴漲中,True
EXR,Real Estate,Extra Space Storage,2026-02-27,147.69,9.47,17.28,8.28,10.83,1.0,1509705,1343600,1220174,10.33,22.51,2.9,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-5.3,27.35,-0.194,8,4,12,7.6,17.89,-34.22,False,True,136.55,9.87,1.051,False,152.12,162.77,-2.91,-1.13,8.76,13.0,7.0,1535784.0,1461271.0,1.857,1793900.0,1536110.0,1459220.0,1.229,100.0,62.55,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,12,1,19,9.0,9,剛爆發,,False
PSA,Real Estate,Public Storage,2026-02-27,301.17,11.18,15.33,6.79,10.03,1.0,1255705,1216280,1055766,6.36,35.86,26.26,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-5.42,22.08,-0.245,4,6,14,6.6,4.62,3.14,False,True,275.52,8.44,1.065,False,304.24,322.49,-1.01,0.68,10.67,12.0,8.0,1287016.0,1208737.0,1.5,1667000.0,1331870.0,1296226.0,1.286,97.81,65.79,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,13,9,16,12.0,11,,🚀 暴漲中,True
EIX,Utilities,Edison International,2026-02-27,72.98,20.01,28.15,38.5,31.29,1.0,3635850,3245972,3214644,21.23,1.97,-17.32,P+V+,P+V+,P+V-,🚀 健康多頭,28.71,27.62,1.039,2,1,1,1.5,28.62,7.28,False,True,62.08,10.09,1.034,False,73.72,75.5,-1.01,1.36,20.22,14.0,6.0,3671950.0,3551616.0,2.333,4914200.0,3870550.0,3623873.0,1.356,100.0,75.99,多頭,頭頭高·底底高,多頭確認,1,1,6,2.0,2,,🚀 暴漲中,True
ES,Utilities,Eversource Energy,2026-02-27,74.53,10.24,17.33,17.15,15.47,1.0,3000195,2554267,2823843,31.12,-17.43,9.78,P+V+,P+V-,P+V+,➡️ 中性,15.73,25.39,0.619,12,4,10,9.2,1.64,3.62,False,True,68.04,7.85,0.848,False,74.72,76.41,-0.26,3.6,10.58,12.0,8.0,2799891.0,3300650.0,1.5,3171700.0,3098200.0,2966966.0,1.069,95.13,71.9,多頭,頭頭高·底底高,多頭確認,7,21,14,14.0,17,吃老本,,False
ED,Utilities,Consolidated Edison,2026-02-27,110.68,6.35,14.64,12.49,11.49,1.0,2643295,2218170,2171116,41.31,4.43,-23.02,P+V+,P+V+,P+V-,🚀 健康多頭,8.73,21.56,0.405,28,5,16,18.7,3.44,8.28,False,True,102.26,4.74,0.807,False,112.48,115.25,-1.6,2.47,7.03,12.0,8.0,2412291.0,2989800.0,1.5,5310700.0,3315900.0,2829520.0,1.877,91.82,65.14,多頭,頭頭高·底底高,,14,23,4,15.6,20,吃老本,🎯 潛在暴漲,True
