symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
XOM,Energy,ExxonMobil,2025-03-24,113.05,5.75,11.55,3.4,6.03,1.0,3,8,11,6.1,7.87,2.6,False,True,106.08,6.42,0.869,False,119.26,-5.21,1.93,5.75,10.0,10.0,16926910.0,19472370.0,1.0,10233400.0,17393040.0,17619573.0,0.581,84.43,9,9,14,10.0,9,
WRB,Financials,W. R. Berkley Corporation,2025-03-24,68.79,13.13,21.01,27.5,22.28,1.0,1,1,3,1.4,18.49,-5.45,False,True,59.51,20.65,1.063,False,73.73,-6.69,12.7,13.13,13.0,7.0,1951076.0,1835157.0,1.857,8170400.0,2380440.0,2120086.0,3.854,100.0,2,1,1,1.4,1,
BRO,Financials,Brown & Brown,2025-03-24,121.68,3.7,19.65,20.09,15.88,1.0,9,2,10,7.1,12.09,3.8,False,True,112.04,4.97,0.785,False,121.98,-0.25,3.72,3.7,12.0,8.0,1716366.0,2187312.0,1.5,1650500.0,1580240.0,1770840.0,0.932,89.94,6,9,12,8.4,4,
CME,Financials,CME Group,2025-03-24,251.25,3.84,12.86,24.31,16.33,1.0,7,11,6,8.0,3.05,0.96,False,True,238.17,3.52,0.831,False,256.7,-2.12,-0.43,3.84,10.0,10.0,2625660.0,3160860.0,1.0,1736100.0,2758600.0,3040893.0,0.571,81.67,4,18,29,14.6,13,吃老本
COR,Health Care,Cencora,2025-03-24,272.62,8.55,21.55,22.91,18.98,1.0,4,2,4,3.4,5.96,3.47,False,True,251.16,7.38,0.497,False,272.98,-0.13,2.91,8.55,15.0,5.0,1402646.0,2824240.0,3.0,1153800.0,1819960.0,1789153.0,0.645,100.0,4,1,19,5.8,1,
CAH,Health Care,Cardinal Health,2025-03-24,134.13,5.38,15.01,25.38,17.79,1.0,8,11,3,7.9,9.39,15.88,False,True,126.19,7.2,0.664,False,134.86,-0.54,3.45,5.38,11.0,9.0,2021290.0,3042988.0,1.222,1873300.0,2235930.0,2378546.0,0.788,84.56,5,16,10,10.4,7,吃老本
MCK,Health Care,McKesson Corporation,2025-03-24,664.7,4.46,15.98,37.13,23.68,1.0,10,10,1,8.2,0.47,2.9,False,True,620.02,3.54,0.866,False,668.62,-0.59,1.04,4.46,13.0,7.0,870300.0,1004771.0,1.857,566800.0,870440.0,897680.0,0.631,96.11,1,8,21,7.8,2,吃老本
RSG,Industrials,Republic Services,2025-03-24,234.7,0.64,17.92,20.33,14.81,1.0,12,2,5,7.6,13.64,12.27,False,True,223.72,4.19,0.883,False,237.21,-1.06,2.23,0.64,9.0,11.0,1076255.0,1218818.0,0.818,1044000.0,1181710.0,1130806.0,0.923,79.0,3,21,10,11.6,8,吃老本
ROL,Industrials,"Rollins, Inc.",2025-03-24,52.25,1.28,14.03,6.91,7.29,1.0,9,5,18,9.6,-0.79,-3.78,False,True,49.99,5.39,0.797,False,53.18,-1.74,2.77,1.28,13.0,7.0,1807107.0,2268528.0,1.857,1798000.0,1876540.0,1986520.0,0.905,93.67,12,4,13,9.0,2,剛爆發
NOC,Industrials,Northrop Grumman,2025-03-24,501.88,11.42,9.15,-1.92,4.18,0.667,2,11,30,10.3,0.71,15.36,False,True,468.09,6.96,1.036,False,539.68,-7.0,4.38,11.42,13.0,7.0,1104492.0,1066585.0,1.857,730500.0,908410.0,1071726.0,0.682,100.0,19,1,25,13.0,9,剛爆發
PLTR,Information Technology,Palantir Technologies,2025-03-24,85.85,1.1,8.56,133.03,68.93,1.0,4,5,1,3.7,23.72,10.06,False,False,90.98,18.25,1.097,False,125.41,-31.54,-5.62,1.1,11.0,9.0,109245372.0,99586733.0,1.222,91091700.0,95020220.0,101855653.0,0.894,85.94,1,7,13,5.8,2,吃老本
ROP,Information Technology,Roper Technologies,2025-03-24,575.9,-0.32,11.39,5.52,5.53,0.667,6,3,13,6.5,1.73,1.94,False,True,563.17,5.18,0.807,False,588.28,-2.11,1.83,-0.32,12.0,8.0,547325.0,678512.0,1.5,876500.0,591120.0,583586.0,1.502,87.16,10,6,1,6.6,3,
IBM,Information Technology,IBM,2025-03-24,236.34,-3.34,10.25,12.1,7.78,0.667,14,4,10,10.2,3.81,3.33,False,False,240.51,7.02,1.085,False,258.09,-8.43,0.05,-3.34,10.0,10.0,4894110.0,4511370.0,1.0,3125300.0,4621810.0,4784706.0,0.653,82.0,7,10,24,11.6,8,
MOS,Materials,Mosaic Company (The),2025-03-24,26.17,14.97,15.21,2.59,8.84,1.0,1,2,3,1.7,-21.07,-34.49,False,True,25.37,9.98,0.908,False,31.1,-15.86,-2.08,14.97,10.0,10.0,5858610.0,6451700.0,1.0,3660000.0,5997270.0,5686933.0,0.644,89.04,1,2,18,4.8,2,
NEM,Materials,Newmont,2025-03-24,47.35,12.9,27.82,-9.73,5.31,0.667,2,1,12,3.7,35.75,-5.32,False,True,43.85,6.65,0.885,False,57.15,-17.14,1.52,12.9,12.0,8.0,10274983.0,11612200.0,1.5,11259000.0,11527610.0,10898520.0,1.033,96.33,2,1,5,2.2,1,
LIN,Materials,Linde plc,2025-03-24,451.57,-1.37,8.9,-3.64,0.06,0.333,5,3,7,4.8,1.18,0.88,False,True,447.0,3.76,0.742,False,476.45,-5.22,0.17,-1.37,10.0,10.0,2235880.0,3012620.0,1.0,1334700.0,2371050.0,2430886.0,0.549,77.23,5,8,20,9.2,7,
CSGP,Real Estate,CoStar Group,2025-03-24,79.31,4.01,9.82,5.73,6.32,1.0,3,6,4,4.1,15.63,35.5,False,True,76.95,4.79,0.967,False,97.91,-19.0,1.08,4.01,10.0,10.0,3599590.0,3720690.0,1.0,2545000.0,2710770.0,3065486.0,0.83,84.77,3,6,6,4.8,1,
AMT,Real Estate,American Tower,2025-03-24,204.24,4.83,18.52,-4.89,3.39,0.667,2,2,15,4.6,32.02,-42.59,False,True,188.42,5.61,1.099,False,227.09,-10.06,-0.31,4.83,13.0,7.0,3051415.0,2776585.0,1.857,1907500.0,2900350.0,2990540.0,0.638,99.87,6,1,15,5.8,4,
CCI,Real Estate,Crown Castle,2025-03-24,97.79,11.94,16.31,-8.22,2.95,0.667,1,4,20,5.7,74.06,24.91,False,True,87.85,9.41,0.894,False,110.49,-11.49,-2.62,11.94,12.0,8.0,4226041.0,4725575.0,1.5,2689700.0,5403060.0,5079393.0,0.53,94.26,7,2,21,7.8,6,
ED,Utilities,Consolidated Edison,2025-03-24,104.38,7.14,22.54,6.38,10.61,1.0,2,1,16,4.5,2.15,6.27,False,True,95.11,4.49,0.89,False,105.02,-0.61,0.9,7.14,12.0,8.0,2974133.0,3340350.0,1.5,2392300.0,2642950.0,2836206.0,0.843,92.73,7,4,17,7.8,5,
AWK,Utilities,American Water Works,2025-03-24,141.64,7.55,17.45,2.11,7.3,1.0,1,3,20,5.4,9.2,-2.07,False,True,128.7,7.28,1.011,False,147.28,-3.83,3.62,7.55,10.0,10.0,1728900.0,1709360.0,1.0,1596800.0,1546660.0,1679406.0,0.951,88.68,14,8,14,11.6,7,剛爆發
DTE,Utilities,DTE Energy,2025-03-24,131.1,2.98,13.46,9.07,8.64,1.0,8,6,11,8.0,4.93,18.49,False,True,122.8,3.84,1.506,False,132.69,-1.19,-0.39,2.98,13.0,7.0,1849330.0,1227742.0,1.857,1597800.0,1808290.0,1686580.0,0.947,100.0,8,1,15,6.6,3,剛爆發
