symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
URI,Industrials,United Rentals,2024-01-22,616.86,10.0,58.61,42.31,38.31,1.0,2,3,2,2.3,3.22,5.02,False,True,521.13,19.47,1.142,False,644.01,-4.22,10.27,8.96,10.0,10.0,749950.0,656590.0,1.0,1423700.0,912840.0,778366.0,1.829,94.47,2,10,2,5.2,2,吃老本
AXON,Industrials,Axon Enterprise,2024-01-22,251.36,-2.7,25.2,37.63,24.44,0.667,65,24,3,40.3,34.78,78.63,False,True,243.69,6.3,0.863,False,262.95,-4.41,-2.11,-2.98,8.0,12.0,326775.0,378575.0,0.667,257000.0,314960.0,347266.0,0.74,72.47,4,31,23,18.6,21,吃老本
CRWD,Information Technology,CrowdStrike,2024-01-22,72.58,13.7,67.98,86.57,63.71,1.0,7,3,1,4.6,10.85,32.62,False,True,62.73,11.98,1.212,False,76.89,-5.61,-0.08,12.82,11.0,9.0,14477381.0,11949644.0,1.222,11246000.0,13671720.0,14612693.0,0.77,97.2,1,14,18,9.6,8,吃老本
ANET,Information Technology,Arista Networks,2024-01-22,66.1,12.27,50.07,75.0,53.08,1.0,10,9,2,8.1,16.12,9.89,False,True,58.46,9.79,1.324,False,67.66,-2.3,0.34,11.22,12.0,8.0,6712633.0,5068750.0,1.5,5436400.0,6789000.0,6591786.0,0.825,100.0,4,1,16,5.2,3,
DELL,Information Technology,Dell Technologies,2024-01-22,81.08,10.58,28.25,61.71,40.56,1.0,13,32,3,16.7,29.19,53.07,False,True,72.21,10.46,1.278,False,81.87,-0.96,1.69,9.5,10.0,10.0,4393760.0,3436780.0,1.0,2927500.0,4285560.0,4285786.0,0.683,93.75,5,18,20,13.2,11,吃老本
PKG,Materials,Packaging Corporation of America,2024-01-22,161.55,5.56,15.36,14.33,12.39,1.0,1,12,2,4.5,16.22,6.38,False,True,153.15,8.8,1.35,False,166.25,-2.83,4.61,4.21,11.0,9.0,786054.0,582200.0,1.222,700900.0,692780.0,692086.0,1.013,96.33,3,2,8,3.6,1,
STLD,Materials,Steel Dynamics,2024-01-22,112.09,-1.78,11.81,12.59,8.8,0.667,15,16,3,12.9,-0.51,-0.79,False,True,111.77,7.79,1.181,False,129.85,-13.68,2.78,-3.71,12.0,8.0,1332225.0,1128487.0,1.5,996100.0,1393740.0,1344413.0,0.741,92.04,7,3,17,7.4,6,
MLM,Materials,Martin Marietta Materials,2024-01-22,494.73,0.54,25.91,12.15,12.68,1.0,6,5,4,5.3,15.0,15.29,False,True,475.97,4.18,0.932,False,503.81,-1.8,-0.77,0.4,10.0,10.0,247440.0,265590.0,1.0,173600.0,235950.0,237946.0,0.73,81.23,2,9,18,8.0,8,吃老本
DLR,Real Estate,Digital Realty,2024-01-22,132.9,6.41,18.1,18.81,15.53,1.0,1,14,1,4.9,-16.3,-41.36,False,True,125.62,7.8,1.222,False,134.22,-0.98,4.27,5.21,10.0,10.0,1740360.0,1424400.0,1.0,1917100.0,1870640.0,1650120.0,1.162,91.21,2,2,2,2.0,1,
IRM,Real Estate,Iron Mountain,2024-01-22,62.46,-3.46,17.17,13.81,10.33,0.667,15,17,3,13.2,1.42,-1.47,False,True,61.11,5.97,0.954,False,65.33,-4.39,1.03,-3.82,11.0,9.0,1301809.0,1364755.0,1.222,1289500.0,1319460.0,1256393.0,1.026,83.15,6,5,5,5.4,3,
HST,Real Estate,Host Hotels & Resorts,2024-01-22,16.87,1.18,33.88,12.09,14.81,1.0,3,5,4,3.8,45.45,-13.43,False,True,15.91,4.21,0.941,False,17.46,-3.38,-1.3,-0.1,9.0,11.0,6162188.0,6551363.0,0.818,4875200.0,6908770.0,6658013.0,0.732,78.15,4,11,19,9.8,7,吃老本
VST,Utilities,Vistra Corp.,2024-01-22,40.04,5.87,28.08,48.86,32.92,1.0,1,2,1,1.3,17.39,42.68,False,True,36.79,4.8,1.043,False,40.12,-0.2,1.52,6.25,13.0,7.0,2779769.0,2666414.0,1.857,1739500.0,2513440.0,2764853.0,0.629,100.0,1,1,22,5.2,2,
CEG,Utilities,Constellation Energy,2024-01-22,119.42,3.75,9.72,27.3,17.02,1.0,3,8,3,4.5,19.23,85.9,False,True,115.96,11.22,1.243,False,125.01,-4.47,5.96,3.28,9.0,10.0,1601488.0,1288160.0,0.9,1558800.0,1606280.0,1557213.0,1.001,89.61,3,4,10,4.8,1,
DUK,Utilities,Duke Energy,2024-01-22,87.39,-1.21,10.8,5.07,4.93,0.667,7,5,4,5.8,1.28,-7.61,False,True,86.54,4.99,0.963,False,91.08,-4.05,0.32,-0.45,11.0,9.0,2789054.0,2896222.0,1.222,3554100.0,3026370.0,2871620.0,1.238,85.05,4,9,7,6.6,5,
