symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
APA,Energy,APA Corporation,2026-02-27,29.96,14.99,25.6,43.26,31.78,1.0,7179835,6075430,6747183,19.05,-18.11,-19.47,P+V+,P+V-,P+V-,➡️ 中性,35.25,50.34,0.7,5,11,6,7.0,41.73,17.59,False,True,25.69,12.73,1.438,False,30.01,30.42,-0.16,4.51,15.65,11.0,9.0,8320481.0,5785711.0,1.222,8707300.0,7439840.0,6828340.0,1.275,100.0,66.34,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,6,1,6,4.0,2,,,False
CBOE,Financials,Cboe Global Markets,2026-02-27,298.26,13.36,18.06,21.93,18.82,1.0,952060,798916,806270,15.49,-1.81,-10.37,P+V+,P+V-,P+V-,➡️ 中性,28.4,22.15,1.282,1,2,3,1.7,3.76,5.58,False,True,266.31,11.41,0.965,False,301.65,303.12,-1.12,4.08,13.16,14.0,6.0,941764.0,976083.0,2.333,1352900.0,859870.0,904493.0,1.496,100.0,74.8,多頭,頭頭高·底底高,多頭確認,1,1,15,3.8,1,,,False
CME,Financials,CME Group,2026-02-27,310.43,10.53,16.43,19.66,16.57,1.0,2545210,2070052,1996564,27.51,7.64,-17.88,P+V+,P+V+,P+V-,🚀 健康多頭,18.21,18.09,1.007,2,6,6,4.0,0.99,1.98,False,True,278.5,7.46,1.059,False,313.41,322.57,-0.95,3.7,10.24,14.0,6.0,2588814.0,2443466.0,2.333,2806000.0,2523590.0,2518386.0,1.114,100.0,69.79,擴散,頭頭高·底底低,多頭確認,3,1,26,6.8,4,,,False
CB,Financials,Chubb Limited,2026-02-27,338.8,10.11,15.23,22.75,17.71,1.0,1865965,1757236,1775773,17.99,-2.07,-1.49,P+V+,P+V-,P+V-,➡️ 中性,9.4,20.05,0.469,3,8,2,4.3,10.98,21.68,False,True,314.02,6.13,1.113,False,340.62,342.69,-0.53,2.79,11.33,14.0,6.0,1924621.0,1729100.0,2.333,2218000.0,1724650.0,1784146.0,1.243,100.0,70.37,多頭,頭頭高·底底高,多頭確認,2,1,23,5.8,2,,,False
MRNA,Health Care,Moderna,2026-02-27,53.57,21.56,121.82,97.53,84.61,1.0,10374075,11422478,11551963,-29.18,-2.22,12.32,P+V-,P+V-,P+V+,⚠️ 頂部背離,50.72,69.61,0.729,2,1,1,1.5,18.88,76.6,False,True,40.64,26.17,0.825,False,55.2,55.2,-2.95,7.42,14.32,14.0,6.0,9754707.0,11819266.0,2.333,9069700.0,10235520.0,10056466.0,0.902,100.0,74.64,多頭,頭頭高·底底高,,1,1,23,5.4,4,,,False
VTRS,Health Care,Viatris,2026-02-27,14.59,14.06,41.25,41.81,34.73,1.0,11841345,9354203,9329006,41.92,0.54,-31.32,P+V+,P+V+,P+V-,🚀 健康多頭,44.11,38.02,1.16,6,2,7,5.0,7.39,8.52,False,True,13.33,10.27,1.081,False,16.09,16.47,-9.35,-6.22,14.23,11.0,8.0,12385581.0,11455737.0,1.375,22029300.0,11745710.0,12332453.0,1.786,95.6,51.82,多頭,頭頭高·底底高,,2,13,3,6.6,5,吃老本,🚀 暴漲中,True
ALGN,Health Care,Align Technology,2026-02-27,190.1,16.6,32.35,27.1,25.79,1.0,1495355,1300153,1278002,77.68,3.53,-3.51,P+V+,P+V+,P+V-,🚀 健康多頭,-11.65,49.9,-0.234,4,3,16,6.1,10.81,8.36,False,True,171.78,9.23,1.151,False,208.31,208.31,-8.74,0.04,15.83,15.0,5.0,1545926.0,1343640.0,3.0,1530600.0,1158720.0,1388220.0,1.103,100.0,60.46,多頭,頭頭高·底底高,,9,1,16,7.2,8,剛爆發,🚀 暴漲中,True
VRT,Industrials,Vertiv,2026-02-27,254.78,36.91,50.96,102.47,73.2,1.0,6962440,6176083,6857461,39.72,-18.08,-23.39,P+V+,P+V-,P+V-,➡️ 中性,111.43,61.54,1.811,1,4,2,2.1,4.9,25.02,False,True,192.68,15.23,0.998,False,264.74,264.86,-3.76,4.57,30.65,10.0,10.0,6956770.0,6968110.0,1.0,6967900.0,5799340.0,7451280.0,0.935,100.0,70.81,多頭,頭頭高·底底高,,1,1,16,4.0,2,,🔥 追高風險,True
FIX,Industrials,Comfort Systems USA,2026-02-27,1427.33,25.15,51.24,107.44,72.82,1.0,469640,583913,491539,17.99,46.28,6.13,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,229.64,48.97,4.689,4,3,1,3.1,38.71,31.26,False,True,1143.52,15.9,0.989,False,1497.86,1500.0,-4.71,-2.25,22.02,10.0,10.0,467110.0,472170.0,1.0,489600.0,539490.0,487040.0,1.005,94.62,65.9,多頭,頭頭高·底底高,多頭確認,2,15,15,9.8,10,吃老本,🔥 追高風險,True
FDX,Industrials,FedEx,2026-02-27,309.42,20.09,45.7,65.32,49.11,1.0,2507465,2253325,2298370,10.78,-3.84,-9.42,P+V+,P+V-,P+V-,➡️ 中性,26.67,35.19,0.758,7,8,5,6.9,17.16,6.01,False,True,263.19,7.37,1.151,False,314.11,316.57,-1.49,-0.38,20.96,15.0,5.0,2592507.0,2252340.0,3.0,3411757.0,1943480.0,2180106.0,1.565,100.0,76.31,多頭,頭頭高·底底高,多頭確認,3,1,4,2.4,1,,,False
LITE,Information Technology,Lumentum,2026-02-27,700.91,78.88,134.14,487.32,296.91,1.0,5853610,4654680,4388010,37.32,12.94,67.36,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,447.89,83.23,5.381,1,2,2,1.5,18.56,7.04,False,True,448.61,36.32,1.356,False,765.0,765.0,-8.38,4.96,83.75,16.0,4.0,6178025.0,4555950.0,4.0,8912200.0,4920310.0,5016466.0,1.777,100.0,73.72,多頭,頭頭高·底底高,多頭確認,2,1,3,1.8,1,,🔥 追高風險,True
CIEN,Information Technology,Ciena,2026-02-27,348.7,38.48,79.1,288.26,173.53,1.0,4461555,3352201,3111603,88.98,16.76,40.77,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,224.91,57.73,3.896,4,7,3,4.7,18.24,27.56,False,True,263.1,29.05,1.657,False,365.9,365.9,-4.7,4.11,37.54,12.0,8.0,5302350.0,3200362.0,1.5,3083000.0,2492320.0,4758020.0,0.648,100.0,72.52,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,3,1,21,5.8,4,,🔥 追高風險,True
GLW,Information Technology,Corning Inc.,2026-02-27,149.87,45.92,82.4,130.79,97.47,1.0,12867715,8459861,8236820,76.27,5.57,47.61,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,114.2,40.84,2.796,2,6,10,4.8,2.08,0.8,False,True,106.56,26.2,1.016,False,161.25,162.1,-7.06,7.99,46.27,14.0,6.0,12930307.0,12721666.0,2.333,14555400.0,13518110.0,13203626.0,1.102,100.0,70.68,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,8,1,11,5.8,4,剛爆發,🔥 追高風險,True
NEM,Materials,Newmont,2026-02-27,129.17,15.71,50.67,84.84,59.02,1.0,10196905,9548346,10478240,5.88,-16.3,-15.88,P+V+,P+V-,P+V-,➡️ 中性,206.46,46.34,4.455,4,3,2,3.3,24.25,18.84,False,True,114.12,10.48,0.752,False,134.02,134.88,-3.62,6.44,2.42,13.0,7.0,9142146.0,12155742.0,1.857,15016600.0,9310430.0,8934726.0,1.681,95.05,61.92,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,2,11,1,5.4,2,吃老本,,False
BALL,Materials,Ball Corporation,2026-02-27,66.47,18.04,38.03,25.92,26.98,1.0,2576580,2426176,2571767,27.64,-10.72,-1.72,P+V+,P+V-,P+V-,➡️ 中性,10.35,29.54,0.35,1,6,6,3.5,1.51,-0.17,False,True,58.25,3.9,1.366,False,67.62,68.29,-1.7,0.9,18.67,12.0,8.0,2886150.0,2112225.0,1.5,2660500.0,1933520.0,2084500.0,1.276,100.0,71.05,多頭,頭頭高·底底高,空轉多預警,5,1,5,3.4,1,,,False
FCX,Materials,Freeport-McMoRan,2026-02-27,67.77,13.03,67.32,58.26,49.22,1.0,19700365,18894706,18791529,-15.3,1.1,18.24,P+V-,P+V+,P+V+,⚠️ 頂部背離,76.47,46.47,1.646,6,1,3,3.9,46.66,22.84,False,True,58.6,16.18,0.797,False,69.43,69.75,-2.39,5.81,4.53,12.0,8.0,17880841.0,22429650.0,1.5,19425700.0,16115680.0,16442066.0,1.181,91.49,63.99,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,3,15,6,8.4,8,吃老本,,False
IRM,Real Estate,Iron Mountain,2026-02-27,106.72,17.58,29.19,17.58,20.48,1.0,2354170,2106755,1901637,21.9,24.18,5.33,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,5.09,36.64,0.139,2,1,7,2.7,3.81,2.44,False,True,91.81,9.21,1.156,False,113.53,115.24,-6.0,-1.78,16.45,11.0,9.0,2506345.0,2168177.0,1.222,3133200.0,2243230.0,2479620.0,1.264,97.72,63.17,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,2,10,17,8.2,8,吃老本,🚀 暴漲中,True
PSA,Real Estate,Public Storage,2026-02-27,301.17,11.18,15.33,6.79,10.03,1.0,1255705,1216280,1055766,6.36,35.86,26.26,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-5.42,22.08,-0.245,4,6,14,6.6,4.62,3.14,False,True,275.52,8.44,1.065,False,304.24,322.49,-1.01,0.68,10.67,12.0,8.0,1287016.0,1208737.0,1.5,1667000.0,1331870.0,1296226.0,1.286,97.81,65.79,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,13,9,16,12.0,11,,🚀 暴漲中,True
VTR,Real Estate,Ventas,2026-02-27,85.11,10.93,10.01,28.77,19.62,1.0,3289195,3065427,2941509,18.69,8.8,-8.48,P+V+,P+V+,P+V-,🚀 健康多頭,15.11,18.84,0.802,5,14,2,7.1,40.89,141.94,False,True,78.86,4.42,0.902,False,86.8,87.87,-1.95,0.26,12.09,13.0,7.0,3169076.0,3512271.0,1.857,7071000.0,3199160.0,3520340.0,2.009,100.0,70.32,多頭,頭頭高·底底高,空轉多預警,4,1,3,2.6,1,,🚀 暴漲中,True
EIX,Utilities,Edison International,2026-02-27,72.98,20.01,28.15,38.5,31.29,1.0,3635850,3245972,3214644,21.23,1.97,-17.32,P+V+,P+V+,P+V-,🚀 健康多頭,28.71,27.62,1.039,2,1,1,1.5,28.62,7.28,False,True,62.08,10.09,1.034,False,73.72,75.5,-1.01,1.36,20.22,14.0,6.0,3671950.0,3551616.0,2.333,4914200.0,3870550.0,3623873.0,1.356,100.0,75.99,多頭,頭頭高·底底高,多頭確認,1,1,6,2.0,2,,🚀 暴漲中,True
AEP,Utilities,American Electric Power,2026-02-27,131.85,12.6,10.52,19.23,15.39,1.0,3672250,3418466,3429758,16.71,-0.66,-5.19,P+V+,P+V-,P+V-,➡️ 中性,16.22,20.23,0.802,7,9,7,7.6,3.6,-0.28,False,True,117.89,6.11,0.895,False,132.62,134.6,-0.58,3.44,13.14,16.0,4.0,3588300.0,4008050.0,4.0,3332600.0,3531590.0,3559273.0,0.936,100.0,77.34,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,8,1,19,7.4,9,剛爆發,,False
NRG,Utilities,NRG Energy,2026-02-27,177.78,17.62,7.59,24.05,18.33,1.0,2298330,1965801,2100783,17.68,-12.07,-35.4,P+V+,P+V-,P+V-,➡️ 中性,47.6,54.72,0.87,4,20,5,9.0,16.38,30.73,False,True,157.6,16.01,0.999,False,188.71,189.96,-5.79,-0.12,16.78,12.0,8.0,2297050.0,2300250.0,1.5,2614100.0,2466790.0,2295113.0,1.139,100.0,64.13,空頭,頭頭低·底底低,多頭確認,4,1,11,4.2,4,,,False
