ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
6781,AES-KY,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,-7.87,-0.55,8,1.84,
2329,華泰,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,-19.65,-1.38,20,1.8,🎯 EARLY
1513,中興電,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,-2.6,-0.49,8,1.78,
6213,聯茂,CCL / High-Speed Materials,2026-09-03,81.03,3.26,🚀 Confirmed,178.02,1.51,7,1.75,
6921,嘉雨思-創,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-13.66,-1.33,30,1.73,
3338,泰碩,Thermal / Liquid Cooling,2026-09-03,28.15,0.67,🔥 Overheated,-0.29,-1.06,9,1.73,
7749,意騰-KY,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-12.6,-1.3,30,1.7,
6224,聚鼎,Passive Components,2026-09-03,50.38,1.76,⚠️ Price Leading,55.37,0.08,14,1.68,
2308,台達電,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,6.98,-0.38,8,1.67,
5222,全訊,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-9.85,-1.19,30,1.59,
2363,矽統,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-9.19,-1.17,30,1.57,
6235,華孚,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-17.56,-1.08,42,1.53,🎯 EARLY
8131,福懋科,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,-10.95,-1.1,20,1.52,🎯 EARLY
8131,福懋科,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,-10.95,-1.37,12,1.52,🎯 EARLY
3617,碩天,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,20.44,-0.23,8,1.52,
3535,晶彩科,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-28.77,-1.3,34,1.51,🎯 EARLY
3013,晟銘電,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-15.94,-1.03,42,1.48,🎯 EARLY
2367,燿華,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-27.31,-1.26,34,1.47,🎯 EARLY
2308,台達電,Thermal / Liquid Cooling,2026-09-03,28.15,0.67,🔥 Overheated,6.98,-0.79,9,1.46,
2472,立隆電,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,26.2,-0.16,8,1.45,
2421,建準,Thermal / Liquid Cooling,2026-09-03,28.15,0.67,🔥 Overheated,7.42,-0.77,9,1.44,
2449,京元電子,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,-8.15,-1.01,20,1.43,🎯 EARLY
6202,盛群,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-4.84,-1.01,30,1.41,
4915,致伸,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-13.08,-0.96,42,1.41,🎯 EARLY
6117,迎廣,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-11.61,-0.92,42,1.37,🎯 EARLY
2406,國碩,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-23.66,-1.44,44,1.37,
6770,力積電,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,-7.57,-1.21,12,1.36,🎯 EARLY
2431,聯昌,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-23.27,-1.43,44,1.36,
8210,勤誠,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-10.58,-0.89,42,1.34,🎯 EARLY
2338,光罩,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-22.33,-1.39,44,1.32,
2484,希華,Passive Components,2026-09-03,50.38,1.76,⚠️ Price Leading,76.62,0.44,14,1.32,
2337,旺宏,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,-6.8,-1.17,12,1.32,🎯 EARLY
5234,達興材料,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-21.69,-1.37,44,1.3,
5236,凌陽創新,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,-1.05,-0.87,30,1.27,
6176,瑞儀,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-29.56,-1.01,44,1.25,🎯 EARLY
2369,菱生,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,-2.7,-0.83,20,1.25,🎯 EARLY
3535,晶彩科,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-28.77,-0.99,44,1.23,🎯 EARLY
7822,倍利科,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-19.8,-1.29,44,1.22,
3715,定穎投控,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-17.86,-1.0,34,1.21,🎯 EARLY
6278,台表科,Energy Storage / Battery,2026-09-03,40.9,1.29,⚠️ Price Leading,50.95,0.11,8,1.18,
6191,精成科,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-16.1,-0.95,34,1.16,🎯 EARLY
3712,永崴投控,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-3.48,-0.71,42,1.16,🎯 EARLY
6239,力成,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,1.41,-0.7,20,1.12,🎯 EARLY
6835,圓裕,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-14.39,-0.91,34,1.12,🎯 EARLY
5469,瀚宇博,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-14.62,-0.91,34,1.12,🎯 EARLY
7768,頌勝科技,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-17.17,-1.19,44,1.12,
3005,神基,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-1.62,-0.66,42,1.11,🎯 EARLY
2317,鴻海,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-1.14,-0.65,42,1.1,🎯 EARLY
3014,聯陽,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,3.73,-0.7,30,1.1,
2458,義隆,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,3.52,-0.7,30,1.1,
2610,華航,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,3.48,-0.99,10,1.08,🎯 EARLY
3035,智原,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,4.41,-0.67,30,1.07,
3515,華擎,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,-0.2,-0.62,42,1.07,🎯 EARLY
3376,新日興,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,0.21,-0.61,42,1.06,🎯 EARLY
2436,偉詮電,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,5.69,-0.62,30,1.02,
3032,偉訓,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,1.74,-0.57,42,1.02,🎯 EARLY
3533,嘉澤,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-10.45,-0.8,34,1.01,🎯 EARLY
8104,錸寶,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-17.49,-0.76,44,1.0,🎯 EARLY
6698,旭暉應材,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-13.9,-1.06,44,0.99,
6834,天二科技,Passive Components,2026-09-03,50.38,1.76,⚠️ Price Leading,96.48,0.78,14,0.98,
2458,義隆,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,3.52,-0.53,42,0.98,🎯 EARLY
2417,圓剛,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,3.33,-0.53,42,0.98,🎯 EARLY
6552,易華電,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-16.21,-0.73,44,0.97,🎯 EARLY
4952,凌通,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,7.24,-0.57,30,0.97,
2352,佳世達,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,4.81,-0.49,42,0.94,🎯 EARLY
2474,可成,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,5.75,-0.47,42,0.92,🎯 EARLY
2353,宏碁,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,6.15,-0.46,42,0.91,🎯 EARLY
2441,超豐,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,8.13,-0.48,20,0.9,🎯 EARLY
4927,泰鼎-KY,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-6.46,-0.69,34,0.9,🎯 EARLY
8213,志超,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-5.98,-0.68,34,0.89,🎯 EARLY
5269,祥碩,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,7.19,-0.43,42,0.88,🎯 EARLY
3706,神達,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,7.22,-0.43,42,0.88,🎯 EARLY
4583,台灣精銳,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-26.24,-1.23,41,0.88,🎯 EARLY
3321,同泰,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-5.84,-0.67,34,0.88,🎯 EARLY
2607,榮運,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,6.14,-0.79,10,0.88,🎯 EARLY
8996,高力,Thermal / Liquid Cooling,2026-09-03,28.15,0.67,🔥 Overheated,22.57,-0.21,9,0.88,
2354,鴻準,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,7.64,-0.42,42,0.87,🎯 EARLY
2382,廣達,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,7.74,-0.42,42,0.87,🎯 EARLY
2355,敬鵬,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-5.19,-0.66,34,0.87,🎯 EARLY
4935,茂林-KY,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-10.97,-0.62,44,0.86,🎯 EARLY
6120,達運,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-10.53,-0.62,44,0.86,🎯 EARLY
3138,耀登,Defense / Aerospace / Drone,2026-09-03,-7.01,-1.06,❄️ Weak,-39.49,-1.92,12,0.86,
6283,淳安,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-10.7,-0.62,44,0.86,🎯 EARLY
3661,世芯-KY,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,10.31,-0.45,30,0.85,
3622,洋華,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-10.23,-0.61,44,0.85,🎯 EARLY
3645,達邁,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-4.21,-0.63,34,0.84,🎯 EARLY
4919,新唐,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,10.74,-0.44,30,0.84,
4943,康控-KY,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-24.26,-1.1,24,0.84,
2374,佳能,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-9.18,-0.59,44,0.83,🎯 EARLY
3059,華晶科,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-9.07,-0.59,44,0.83,🎯 EARLY
3138,耀登,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,-39.49,-1.54,30,0.83,
2330,台積電,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,11.2,-0.42,30,0.82,
2402,毅嘉,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-3.33,-0.61,34,0.82,🎯 EARLY
2312,金寶,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,9.65,-0.37,42,0.82,🎯 EARLY
2609,陽明,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,7.07,-0.72,10,0.81,🎯 EARLY
2330,台積電,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,11.2,-0.39,20,0.81,🎯 EARLY
3011,今皓,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-23.16,-1.06,24,0.8,
3092,鴻碩,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-22.93,-1.05,24,0.79,
6742,澤米,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-7.33,-0.55,44,0.79,🎯 EARLY
3413,京鼎,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-8.89,-0.86,44,0.79,
2612,中航,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,7.42,-0.69,10,0.78,🎯 EARLY
3018,隆銘綠能,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-8.21,-0.84,44,0.77,
6789,采鈺,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,12.49,-0.37,30,0.77,
2457,飛宏,Data Center Power / PSU,2026-09-03,3.99,-0.52,❄️ Weak,-21.3,-1.28,14,0.76,
3592,瑞鼎,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-5.28,-0.51,44,0.75,🎯 EARLY
6269,台郡,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,-0.96,-0.54,34,0.75,🎯 EARLY
6962,奕力-KY,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-5.3,-0.51,44,0.75,🎯 EARLY
2362,藍天,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,12.25,-0.3,42,0.75,🎯 EARLY
2498,宏達電,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-4.8,-0.5,44,0.74,🎯 EARLY
6243,迅杰,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,5.2,-0.59,12,0.74,🎯 EARLY
3530,晶相光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-4.63,-0.49,44,0.73,🎯 EARLY
3036,文曄,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-7.16,-0.8,44,0.73,
3596,智易,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,-14.73,-1.06,21,0.73,
2324,仁寶,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,13.32,-0.27,42,0.72,🎯 EARLY
2258,鴻華先進-創,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,-12.63,-1.39,17,0.72,
6405,悅城,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-4.05,-0.48,44,0.72,🎯 EARLY
7799,禾榮科,Medical Device / Healthcare,2026-09-03,4.28,-0.5,❄️ Weak,-18.16,-1.22,7,0.72,
3149,正達,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-3.52,-0.47,44,0.71,🎯 EARLY
3545,敦泰,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-3.51,-0.47,44,0.71,🎯 EARLY
6271,同欣電,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,14.24,-0.29,20,0.71,🎯 EARLY
2404,漢唐,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,-6.1,-0.76,44,0.69,
4552,力達-KY,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-20.95,-1.04,41,0.69,🎯 EARLY
8150,南茂,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,15.03,-0.26,20,0.68,🎯 EARLY
2380,虹光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-1.73,-0.44,44,0.68,🎯 EARLY
6153,嘉聯益,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,1.96,-0.46,34,0.67,🎯 EARLY
8105,凌巨,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-1.61,-0.43,44,0.67,🎯 EARLY
6916,華凌,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,-1.43,-0.43,44,0.67,🎯 EARLY
1536,和大,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,-12.08,-1.33,17,0.66,
6438,迅得,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,2.4,-0.45,34,0.66,🎯 EARLY
7822,倍利科,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-19.8,-1.0,41,0.65,🎯 EARLY
6722,輝創,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,-11.98,-1.32,17,0.65,
4938,和碩,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,15.99,-0.2,42,0.65,🎯 EARLY
3019,亞光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,0.14,-0.4,44,0.64,🎯 EARLY
2313,華通,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,3.6,-0.42,34,0.63,🎯 EARLY
6282,康舒,Data Center Power / PSU,2026-09-03,3.99,-0.52,❄️ Weak,-18.7,-1.15,14,0.63,
6533,晶心科,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,17.23,-0.2,30,0.6,
5388,中磊,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,-11.78,-0.92,21,0.59,
4562,穎漢,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-18.15,-0.94,41,0.59,🎯 EARLY
3665,貿聯-KY,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,18.82,-0.13,42,0.58,🎯 EARLY
2413,環科,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-16.58,-0.84,24,0.58,
2489,瑞軒,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,2.72,-0.34,44,0.58,🎯 EARLY
2440,太空梭,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-16.28,-0.83,24,0.57,
8404,百和興業-KY,Medical Device / Healthcare,2026-09-03,4.28,-0.5,❄️ Weak,-14.89,-1.04,7,0.54,
3030,德律,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,6.95,-0.33,34,0.54,🎯 EARLY
2462,良得電,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-15.14,-0.8,24,0.54,
6695,芯鼎,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,5.33,-0.29,44,0.53,🎯 EARLY
2314,台揚,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,-31.4,-1.23,30,0.52,
6515,穎崴,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,20.11,-0.1,20,0.52,🎯 EARLY
2356,英業達,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,21.93,-0.04,42,0.49,🎯 EARLY
4585,達明,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-15.16,-0.83,41,0.48,🎯 EARLY
4571,鈞興-KY,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-15.13,-0.82,41,0.47,🎯 EARLY
5608,四維航,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,11.54,-0.38,10,0.47,🎯 EARLY
4961,天鈺,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,8.22,-0.23,44,0.47,🎯 EARLY
3023,信邦,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,22.7,-0.02,42,0.47,🎯 EARLY
1526,日馳,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-14.62,-0.81,41,0.46,🎯 EARLY
2371,大同,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-14.58,-0.8,41,0.45,🎯 EARLY
5471,松翰,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,21.52,-0.04,30,0.44,
2427,三商電,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,-8.16,-0.75,21,0.42,
6691,洋基工程,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,0.97,-0.48,44,0.41,
5203,訊連,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,-7.93,-0.74,21,0.41,
1616,億泰,Smart Grid / Transformer,2026-09-03,-2.54,-0.84,💰 Capital Leading,-21.53,-1.25,19,0.41,🎯 EARLY
6456,GIS-KY,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,11.18,-0.17,44,0.41,🎯 EARLY
6272,驊陞,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-10.94,-0.66,24,0.4,
2393,億光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,12.22,-0.15,44,0.39,🎯 EARLY
3231,緯創,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,25.81,0.06,42,0.39,
2476,鉅祥,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,25.81,0.06,42,0.39,
2314,台揚,Defense / Aerospace / Drone,2026-09-03,-7.01,-1.06,❄️ Weak,-31.4,-1.44,12,0.38,
6215,和椿,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-12.54,-0.73,41,0.38,🎯 EARLY
2376,技嘉,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,26.61,0.08,42,0.37,
3563,牧德,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,2.01,-0.44,44,0.37,
2451,創見,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,13.12,-0.21,12,0.36,🎯 EARLY
3034,聯詠,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,23.64,0.04,30,0.36,
1773,勝一,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,2.17,-0.43,44,0.36,
6438,迅得,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,2.4,-0.42,44,0.35,
6412,群電,Data Center Power / PSU,2026-09-03,3.99,-0.52,❄️ Weak,-13.27,-0.87,14,0.35,
2328,廣宇,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-9.1,-0.6,24,0.34,
6271,同欣電,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,14.24,-0.13,34,0.34,🎯 EARLY
3501,維熹,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-8.44,-0.58,24,0.32,
4108,懷特,Medical Device / Healthcare,2026-09-03,4.28,-0.5,❄️ Weak,-10.84,-0.82,7,0.32,
4956,光鋐,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,15.56,-0.08,44,0.32,🎯 EARLY
2327,國巨*,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,29.1,0.14,42,0.31,
3010,華立,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,3.66,-0.37,44,0.3,
8374,羅昇,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-10.27,-0.65,41,0.3,🎯 EARLY
3312,弘憶股,Memory / HBM,2026-09-03,17.51,0.15,🚀 Confirmed,14.36,-0.15,12,0.3,🎯 EARLY
6257,矽格,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,26.95,0.12,20,0.3,
2388,威盛,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,25.32,0.1,30,0.3,
4942,嘉彰,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,-7.79,-0.56,24,0.3,
6116,彩晶,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,17.29,-0.05,44,0.29,🎯 EARLY
8016,矽創,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,25.86,0.12,30,0.28,
2379,瑞昱,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,25.92,0.12,30,0.28,
6209,今國光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,17.8,-0.04,44,0.28,🎯 EARLY
6189,豐藝,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,4.35,-0.35,44,0.28,
2211,長榮鋼,Steel,2026-09-03,2.19,-0.61,💰 Capital Leading,-9.17,-0.89,7,0.28,🎯 EARLY
1524,耿鼎,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,-8.24,-0.94,17,0.27,
3057,喬鼎,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,-4.65,-0.59,21,0.26,
2377,微星,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,31.56,0.21,42,0.24,
1540,喬福,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,-8.7,-0.59,41,0.24,🎯 EARLY
