stock_id,symbol,stock_name,sector,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vp_ratio_stock,vp_score_stock,rsi14,above_50ma,ma50,amp_10d_pct,vcp,high_52w,pct_from_high,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,trend_state,trend_pattern,trend_signal,explosive_verdict,vol_today,vol_10d_avg,trade_value_20d_est_NTD_M,inst_foreign_net_20d_shares,inst_trust_net_20d_shares,inst_dealer_net_20d_shares,inst_total_net_20d_shares,inst_total_net_20d_est_NTD_M,point_rank_in_sector,vp_score_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
2330,2330,台積電,電子工業,2026-09-17,2425.0,0.92,0.92,32.61,16.76,1.0,-0.73,2.41,12,8,16557575,17939377,1.5,0.923,89.8,53.8,True,2382.47,5.15,False,2527.56,-4.06,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,空轉多預警,,16009127,17860824,824931.6,-4372146.0,-2643322.0,4200438.0,-2815030.0,-6826.4,20.0,12.0,16.0,14.0,剛爆發
2454,2454,聯發科,電子工業,2026-09-17,4500.0,18.73,3.12,164.73,87.83,1.0,-4.66,21.62,9,11,7016024,6887932,0.818,1.019,91.21,57.75,True,3978.4,11.24,False,4940.48,-8.92,P+V-,P+V-,P+V+,⚠️ 頂部背離,多頭,頭頭高·底底高,空轉多預警,🔥 追高風險,5950806,6963562,602209.4,9216467.0,1676013.0,1444939.0,12337419.0,55518.4,4.0,9.0,6.5,5.0,
2308,2308,台達電,電子零組件業,2026-09-17,1685.0,-3.71,-21.63,24.54,5.94,0.333,0.6,-3.44,11,8,8974540,10166513,1.375,0.883,84.25,44.52,False,1756.3,18.84,False,2571.55,-34.48,P-V-,P-V+,P+V-,➡️ 中性,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警,,10154006,10192063,326779.3,-11946950.0,-7335767.0,874263.0,-18408454.0,-31018.2,10.0,3.0,6.5,6.0,剛爆發
2317,2317,鴻海,電子工業,2026-09-17,250.5,2.04,-3.93,19.15,9.1,0.667,-0.2,1.62,9,10,28640986,28885604,0.9,0.992,81.75,50.1,True,249.43,6.18,False,304.92,-17.85,P+V-,P-V-,P+V-,⚠️ 量能背離,收斂,頭頭低·底底高,多轉空預警 / 空轉多預警,,25821424,28283182,145124.4,-2042935.0,4747723.0,-1604140.0,1100648.0,275.7,26.0,24.0,25.0,29.0,
3711,3711,日月光投控,電子工業,2026-09-17,614.0,4.6,1.08,83.59,43.21,1.0,-5.54,4.07,10,9,15451931,15848163,1.111,0.975,83.95,51.44,True,608.72,12.18,False,722.4,-15.01,P+V-,P+V-,P+V-,⚠️ 量能衰竭,多頭,頭頭高·底底高,,,10396661,15402145,187320.3,32209473.0,-11153085.0,2053021.0,23109409.0,14189.2,10.0,22.0,16.0,14.0,吃老本
2881,2881,富邦金,金融保險,2026-09-17,151.5,13.06,13.51,76.4,44.84,1.0,2.02,18.36,10,8,22753538,16665200,1.25,1.365,100.0,64.53,True,134.48,7.65,False,155.5,-2.57,P+V+,P+V-,P+V+,➡️ 中性,多頭,頭頭高·底底高,,,13452379,15885971,58492.8,6955961.0,12342078.0,1467155.0,20765194.0,3145.9,3.0,1.0,2.0,3.0,
1303,1303,南亞,塑膠工業,2026-09-17,236.0,22.92,70.6,165.85,106.31,1.0,-3.28,26.88,13,7,86555339,92822317,1.857,0.932,100.0,58.91,True,201.32,11.85,False,250.0,-5.6,P+V-,P+V+,P+V-,⚠️ 量能背離,收斂,頭頭低·底底高,多轉空預警,🔥 追高風險,91804780,62751934,399784.5,-63864326.0,70045871.0,-2201051.0,3980494.0,939.4,1.0,1.0,1.0,1.0,
2303,2303,聯電,電子工業,2026-09-17,147.5,26.61,3.11,147.97,81.42,1.0,3.51,27.71,12,8,196548024,148382390,1.5,1.325,100.0,62.68,True,130.2,16.37,False,182.38,-19.12,P+V+,P+V-,P+V+,➡️ 中性,擴散,頭頭高·底底低,多頭確認,🔥 追高風險,253382049,188018387,475775.7,-2174272.0,104802099.0,18985879.0,121613706.0,17938.0,5.0,1.0,3.0,2.0,
2408,2408,南亞科,電子工業,2026-09-17,488.0,-7.58,6.54,87.22,43.35,0.667,-5.24,-5.61,9,10,74030439,57523455,0.9,1.287,80.56,48.8,True,469.37,14.92,False,569.0,-14.24,P-V-,P+V-,P+V-,➡️ 中性,擴散,頭頭高·底底低,,,43950007,47111056,664026.7,8179766.0,-5320776.0,-3333300.0,-474310.0,-231.5,9.0,28.0,18.5,18.0,吃老本
2383,2383,台光電,電子零組件業,2026-09-17,4695.0,-16.96,-15.78,82.45,33.04,0.333,-12.65,-21.2,7,12,1656039,1919180,0.583,0.863,56.07,33.75,False,5250.03,19.2,False,6440.59,-27.1,P-V-,P-V-,P+V-,⚠️ 主升段結束,多頭,頭頭高·底底高,空轉多預警 / 空頭確認,,5031277,1724273,191610.8,362420.0,-3166907.0,305771.0,-2498716.0,-11731.5,7.0,12.0,9.5,11.0,
