Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2026-09-04,1220,台榮,43208,463026,10.70,10.75,10.70,10.70,0.0000,120
2026-09-04,1225,福懋油,211683,5296732,24.85,25.30,24.85,25.00,0.1000,138
2026-09-04,1227,佳格,418426,11937258,28.65,28.65,28.45,28.55,0.0000,357
2026-09-04,1229,聯華,1167970,48813943,42.10,42.10,41.60,41.85,-0.2500,3382
2026-09-04,1231,聯華食,288502,23144105,80.20,81.00,79.90,80.60,0.6000,947
2026-09-04,1232,大統益,107183,16801890,155.50,157.50,155.50,157.00,1.5000,174
2026-09-04,1233,天仁,15247,430315,28.50,28.50,28.00,28.00,-0.3000,25
2026-09-04,1234,黑松,79529,2654715,33.30,33.45,33.15,33.45,0.1500,108
2026-09-04,1235,興泰,12100,460950,37.50,38.60,37.50,38.05,0.0500,15
2026-09-04,1236,宏亞,93934,2448353,25.95,26.15,25.95,26.15,0.1000,137
2026-09-04,1256,鮮活果汁-KY,73843,12739336,174.00,174.50,171.50,173.00,0.0000,273
2026-09-04,1301,台塑,26921626,1752844824,66.50,66.90,64.10,66.00,0.3000,16617
2026-09-04,1303,南亞,67299234,15031119549,226.50,229.00,218.00,225.50,4.5000,48266
2026-09-04,1304,台聚,2068871,25446103,12.60,12.60,12.20,12.35,-0.1000,971
2026-09-04,1305,華夏,2186765,26639861,12.40,12.40,12.05,12.20,-0.1500,923
2026-09-04,1307,三芳,667231,20268866,30.40,30.50,30.30,30.45,0.1000,459
2026-09-04,1308,亞聚,1099385,15536885,14.45,14.45,14.00,14.15,-0.2500,572
2026-09-04,1309,台達化,1192472,16105248,13.65,13.65,13.40,13.65,0.0500,703
2026-09-04,1310,台苯,3093178,26680110,8.78,8.79,8.55,8.72,-0.1000,1413
2026-09-04,1312,國喬,33051814,477852348,15.05,15.10,14.15,14.60,-0.3000,10473
2026-09-04,1312A,國喬特,,,,,,,0.0000,
2026-09-04,1313,聯成,2009479,23794810,12.00,12.05,11.70,11.90,0.0000,886
2026-09-04,1314,中石化,16389736,132587166,8.15,8.21,8.02,8.12,0.0000,3950
2026-09-04,1315,達新,16915,1111797,65.80,65.90,65.60,65.80,0.1000,46
2026-09-04,1316,上曜,2288111,24353072,10.80,10.80,10.55,10.60,-0.1500,1039
2026-09-04,1319,東陽,1654806,135168018,81.70,82.80,80.60,82.60,1.2000,1243
2026-09-04,1321,大洋,73200,2370770,32.30,32.60,32.20,32.50,-0.1000,65
2026-09-04,1323,永裕,8422,179177,21.35,21.35,21.25,21.25,-0.1000,32
2026-09-04,1324,地球,55600,566852,10.10,10.25,10.00,10.10,-0.1500,43
2026-09-04,1325,恆大,142532,3612304,25.50,25.55,25.10,25.50,0.1000,116
2026-09-04,1326,台化,41291535,2844287406,70.00,70.80,67.40,69.80,0.1000,23371
2026-09-04,1337,再生-KY,212201,961376,4.56,4.59,4.51,4.57,0.0500,211
2026-09-04,1338,廣華-KY,33010,475998,14.45,14.45,14.40,14.45,0.0000,25
2026-09-04,1339,昭輝,107185,4595945,42.80,43.25,42.60,43.00,0.4000,124
2026-09-04,1340,勝悅-KY,126992,663881,5.26,5.26,5.16,5.23,0.0700,145
2026-09-04,1341,富林-KY,4004,237733,59.00,59.50,59.00,59.50,0.6000,7
2026-09-04,1342,八貫,87343,8957732,103.00,103.00,102.50,102.50,0.5000,103
2026-09-04,1402,遠東新,5541724,161227803,29.20,29.25,28.80,29.15,0.0500,2964
2026-09-04,1409,新纖,10734570,261467504,24.90,24.90,24.00,24.55,-0.0500,5230
2026-09-04,1410,南染,134868,3327420,24.75,24.95,24.50,24.55,0.0000,139
2026-09-04,1413,宏洲,23203,214228,9.37,9.37,9.18,9.19,0.1100,24
2026-09-04,1414,東和,243211,4315395,18.00,18.00,17.50,17.85,-0.0500,183
2026-09-04,1416,廣豐,233226,2734258,11.85,11.85,11.65,11.75,0.0500,155
2026-09-04,1417,嘉裕,93580,773001,8.29,8.32,8.21,8.28,-0.0100,107
2026-09-04,1418,東華,6217,109626,17.65,17.65,17.60,17.60,0.1500,22
2026-09-04,1419,新紡,45815,3048798,66.70,67.00,66.20,66.90,0.5000,114
2026-09-04,1423,利華,1288,45542,35.45,35.45,35.45,35.45,0.0000,10
2026-09-04,1432,大魯閣,94601,1421882,15.15,15.15,15.00,15.00,0.0000,210
2026-09-04,1434,福懋,1555115,28094974,18.15,18.20,17.90,18.20,0.1000,844
2026-09-04,1435,中福,33135,741530,21.05,23.10,21.05,22.00,0.9500,66
2026-09-04,1436,華友聯,128475,4909541,38.15,38.55,37.90,38.35,0.2000,238
2026-09-04,1437,勤益控,57017,1823849,31.95,32.10,31.80,32.05,0.1000,64
2026-09-04,1438,三地開發,23716,530258,22.30,22.40,22.30,22.40,0.1000,39
2026-09-04,1439,雋揚,11025,321222,29.20,29.20,28.95,29.10,0.2000,13
2026-09-04,1440,南紡,5324876,73129567,14.30,14.30,13.50,13.90,-0.3000,2119
2026-09-04,1441,大東,11626,102509,8.78,8.82,8.78,8.80,0.0000,89
2026-09-04,1442,名軒,186199,5537665,29.75,30.00,29.50,30.00,0.5000,126
2026-09-04,1443,立益物流,19140,455268,23.75,23.90,23.60,23.70,-0.1000,23
2026-09-04,1444,力麗,1918026,13538666,7.12,7.16,7.00,7.09,-0.0100,851
2026-09-04,1445,大宇,99505,1014424,10.15,10.35,10.15,10.15,-0.0500,33
2026-09-04,1446,宏和,89623,1204703,13.50,13.50,13.40,13.40,-0.0500,53
2026-09-04,1447,力鵬,1149095,7715465,6.78,6.88,6.66,6.71,-0.0400,536
2026-09-04,1449,佳和,325186,3967498,12.30,12.30,12.15,12.25,0.1000,184
2026-09-04,1451,年興,40827,703643,17.20,17.25,17.20,17.25,0.0000,82
2026-09-04,1452,宏益,74855,849493,11.30,11.40,11.25,11.35,0.0000,71
2026-09-04,1453,大將,22757,253544,11.05,11.20,11.05,11.15,0.0500,34
2026-09-04,1454,台富,20468,249238,12.05,12.30,12.05,12.15,0.0500,39
2026-09-04,1455,集盛,891137,8877875,10.10,10.10,9.93,9.96,-0.0100,642
2026-09-04,1456,怡華,55000,779400,14.20,14.30,14.00,14.00,0.0000,25
2026-09-04,1457,宜進,151236,2181956,14.50,14.50,14.35,14.50,0.1000,152
2026-09-04,1459,聯發,306543,4759991,15.50,15.70,15.45,15.65,0.3500,189
2026-09-04,1460,宏遠,244422,1612273,6.62,6.63,6.56,6.60,0.0400,144
2026-09-04,1463,強盛新,15492,269379,17.35,17.50,17.20,17.40,0.0500,35
2026-09-04,1464,得力,225463,2270479,10.05,10.15,10.00,10.10,0.0500,198
2026-09-04,1465,偉全,156805,1868938,11.90,12.05,11.85,11.90,-0.0500,163
2026-09-04,1466,聚隆,120192,1901038,15.65,15.95,15.65,15.95,0.2500,103
2026-09-04,1467,南緯,193561,1598441,8.33,8.33,8.16,8.19,-0.0200,209
2026-09-04,1468,昶和,71061,901562,12.75,13.00,12.55,13.00,0.1000,47
2026-09-04,1470,大統新創,31000,735100,23.70,24.25,23.50,23.90,0.0000,10
2026-09-04,1471,首利,226266,2201722,9.85,9.85,9.65,9.74,0.0100,111
2026-09-04,1472,三洋實業,27682,2473075,89.50,90.90,88.50,89.90,1.7000,28
2026-09-04,1473,台南,26702,537022,20.10,20.15,20.00,20.10,0.0000,39
2026-09-04,1474,弘裕,21477,214414,10.00,10.00,9.96,10.00,0.0100,29
2026-09-04,1475,業旺,12000,315150,26.50,26.65,26.10,26.40,0.1500,11
2026-09-04,1476,儒鴻,870350,272612478,314.50,316.00,312.00,313.00,-0.5000,1114
2026-09-04,1477,聚陽,984999,192363734,195.50,196.50,193.50,196.50,2.5000,896
2026-09-04,1503,士電,1280615,263665994,204.50,208.50,203.00,207.50,6.5000,1791
2026-09-04,1504,東元,4919804,354432618,72.50,73.00,71.20,72.20,1.2000,4566
2026-09-04,1506,正道,148462,1489591,10.05,10.10,10.00,10.10,0.0500,56
2026-09-04,1512,瑞利,78282,484672,6.21,6.25,6.18,6.25,0.0500,58
2026-09-04,1513,中興電,1475029,242550640,164.50,166.00,162.50,165.50,3.0000,1905
2026-09-04,1514,亞力,1169826,119391596,102.00,103.00,101.00,102.00,1.5000,2009
2026-09-04,1515,力山,1318907,40204658,31.30,31.50,30.00,30.80,-0.2000,1198
2026-09-04,1516,川飛,4540,65239,14.45,14.45,14.35,14.35,0.0000,43
2026-09-04,1517,利奇,284817,3096930,10.90,10.95,10.80,10.95,0.1500,259
2026-09-04,1519,華城,1702643,1261309624,730.00,755.00,724.00,746.00,24.0000,5137
2026-09-04,1521,大億,17551,451725,25.70,25.85,25.70,25.75,-0.0500,17
2026-09-04,1522,堤維西,522099,13998293,27.10,27.15,26.70,26.95,0.0000,478
2026-09-04,1522A,堤維西甲特,,,,,,,0.0000,
2026-09-04,1524,耿鼎,257060,6886943,26.80,26.90,26.65,26.90,0.1500,188
2026-09-04,1525,江申,36122,2386383,66.50,66.60,65.70,66.60,0.0000,47
2026-09-04,1526,日馳,123410,1939231,16.20,16.20,15.50,15.75,0.3500,103
2026-09-04,1527,鑽全,65919,2149119,32.55,32.70,32.50,32.70,0.0500,81
2026-09-04,1528,恩德,525394,9991705,18.75,19.20,18.75,19.15,0.4500,414
2026-09-04,1529,樂事綠能,496224,8151695,16.80,16.80,16.25,16.45,-0.2500,416
2026-09-04,1530,亞崴,20162,571544,28.30,28.50,28.25,28.25,-0.3500,47
2026-09-04,1531,高林股,176459,2107645,11.80,12.20,11.75,12.05,0.1500,157
2026-09-04,1532,勤美,169733,3910301,23.20,23.20,22.85,23.00,-0.0500,166
2026-09-04,1533,車王電,86609,2661469,31.20,31.20,30.50,30.95,-0.4500,94
2026-09-04,1535,中宇,22201,1008924,46.20,46.20,45.20,45.35,0.0500,26
2026-09-04,1536,和大,1176427,58136609,50.20,50.20,48.80,49.80,0.6000,911
2026-09-04,1537,廣隆,217745,25178597,116.00,116.00,115.00,115.50,-1.0000,402
2026-09-04,1538,正峰,218,1876,,,,,0.0000,2
2026-09-04,1539,巨庭,48414,752434,15.60,15.65,15.50,15.60,0.0000,35
2026-09-04,1540,喬福,119510,2360461,19.80,19.95,19.60,19.85,0.1500,134
2026-09-04,1541,錩泰,6099,130533,21.45,21.50,21.25,21.30,-0.2500,10
2026-09-04,1558,伸興,80444,8524818,106.00,106.50,105.50,106.50,0.5000,109
2026-09-04,1560,中砂,1570777,1094320259,728.00,731.00,683.00,695.00,-16.0000,4106
2026-09-04,1568,倉佑,268227,7807125,28.80,29.55,28.65,29.45,0.7500,212
2026-09-04,1582,信錦,302724,22292329,73.60,74.50,72.80,74.10,0.9000,336
2026-09-04,1583,程泰,10155,493540,48.25,48.95,48.25,48.95,0.7000,13
2026-09-04,1587,吉茂,131215,3152216,24.40,24.45,23.85,24.05,-0.1500,111
2026-09-04,1590,亞德客-KY,289906,402538681,1375.00,1415.00,1370.00,1395.00,20.0000,525
2026-09-04,1597,直得,7090442,1078318662,151.50,158.00,147.00,155.00,10.5000,6520
2026-09-04,1598,岱宇,233793,4708601,19.90,20.55,19.70,20.20,0.3000,196
2026-09-04,1603,華電,188210,5664006,30.40,30.40,29.85,30.40,0.0500,155
2026-09-04,1604,聲寶,226923,5337955,23.65,23.65,23.45,23.50,0.0500,166
2026-09-04,1605,華新,15702040,597285452,38.45,38.90,37.35,38.40,0.8000,7774
2026-09-04,1608,華榮,1715109,62425148,36.80,36.85,36.00,36.50,0.1500,1397
2026-09-04,1609,大亞,2202291,81801778,37.40,37.50,36.70,37.35,0.3500,1675
2026-09-04,1611,中電,438818,5137398,11.70,11.80,11.60,11.75,0.1000,326
2026-09-04,1612,宏泰,380239,13222758,34.95,35.05,34.55,34.85,0.1000,300
2026-09-04,1614,三洋電,68778,2108706,30.65,30.75,30.60,30.60,0.0500,59
2026-09-04,1615,大山,72692,3201814,44.20,44.20,43.90,44.00,-0.3000,78
2026-09-04,1616,億泰,235261,4440775,19.00,19.00,18.70,19.00,0.2000,149
2026-09-04,1617,榮星,290783,5401694,18.60,18.80,18.30,18.55,0.2500,239
2026-09-04,1618,合機,229424,9069831,39.70,39.75,39.40,39.65,0.1500,344
2026-09-04,1623,大東電,55139,11343960,210.00,210.00,203.50,208.00,1.0000,560
2026-09-04,1626,艾美特-KY,46167,444441,9.55,9.67,9.55,9.66,0.0300,41
2026-09-04,1702,南僑,170611,5531322,32.45,32.60,32.30,32.60,0.1500,146
2026-09-04,1707,葡萄王,179864,16318202,91.50,91.50,90.30,90.50,-0.2000,269
2026-09-04,1708,東鹼,2355430,120235449,51.80,51.90,50.40,51.20,0.6000,1634
2026-09-04,1709,和益,8132636,278989554,34.10,34.90,33.80,34.00,0.5500,5259
2026-09-04,1710,東聯,8694844,137799441,16.30,16.30,15.55,15.95,-0.2500,2885
2026-09-04,1711,永光,3891631,163148960,42.35,42.65,40.50,42.30,0.7500,3014
2026-09-04,1712,興農,594127,24078019,40.50,40.70,40.30,40.65,0.0500,606
2026-09-04,1713,國化,744550,32344248,44.00,44.00,43.30,43.45,-0.5000,341
2026-09-04,1714,和桐,9337144,154280885,16.75,16.85,16.25,16.65,0.1000,5118
2026-09-04,1717,長興,23667655,1778208185,78.00,78.50,73.10,76.10,-0.7000,17696
2026-09-04,1718,中纖,17782501,188006353,10.80,10.80,10.45,10.60,-0.1000,4397
2026-09-04,1720,生達,138309,7736480,56.40,56.40,55.80,56.00,0.0000,272
2026-09-04,1721,三晃,445734,8933853,20.20,20.40,19.80,20.40,0.4000,322
2026-09-04,1722,台肥,1890696,84755852,45.00,45.05,44.65,44.80,0.1500,1164
2026-09-04,1723,中碳,822693,70334696,86.50,86.50,84.60,86.00,-0.9000,1020
2026-09-04,1725,元禎,40132,1277110,31.90,32.00,31.50,32.00,0.6500,42
2026-09-04,1726,永記,14000,1079800,77.20,77.40,77.00,77.40,0.5000,14
2026-09-04,1727,中華化,5890316,544274351,90.00,95.20,88.20,94.70,5.5000,5769
2026-09-04,1730,花仙子,12078,622423,51.70,51.70,51.40,51.50,0.0000,35
2026-09-04,1731,美吾華,98682,2068738,21.00,21.00,20.90,20.95,0.0500,95
2026-09-04,1732,毛寶,40655,1054172,25.85,26.10,25.85,26.10,0.2500,54
2026-09-04,1733,五鼎,246259,7960819,32.25,32.45,32.15,32.35,0.1000,195
2026-09-04,1734,杏輝,117624,3597746,30.60,30.70,30.45,30.60,0.0000,184
2026-09-04,1735,日勝化,39609,800460,20.10,20.45,20.05,20.25,0.1500,57
2026-09-04,1736,喬山,137123,17066009,124.00,125.50,123.00,125.50,3.5000,211
2026-09-04,1737,臺鹽,282361,8672252,30.65,30.90,30.60,30.65,0.0000,375
2026-09-04,1752,南光,29128,922939,31.80,31.85,31.50,31.85,0.4000,28
2026-09-04,1760,寶齡富錦,155052,8721281,56.40,56.80,56.00,56.30,0.0000,143
2026-09-04,1762,中化生,99270,3539614,35.90,36.20,35.40,35.75,-0.1500,132
2026-09-04,1773,勝一,432260,70190557,163.50,164.50,160.00,162.50,1.5000,543
2026-09-04,1776,展宇,25000,427550,17.25,17.25,17.00,17.20,0.2000,16
2026-09-04,1783,和康生,71794,2758227,38.65,38.95,38.30,38.30,-0.5000,166
2026-09-04,1786,科妍,231246,10656982,44.90,47.65,44.55,47.05,2.7500,255
2026-09-04,1789,神隆,347013,6598230,19.00,19.15,18.90,19.10,0.2000,219
2026-09-04,1795,美時,750900,135937148,182.00,183.00,179.50,182.00,0.5000,1104
2026-09-04,1802,台玻,20537951,1207838626,60.10,60.70,57.50,59.10,0.5000,12888
2026-09-04,1805,寶徠,38009,385039,10.15,10.15,10.10,10.10,-0.0500,21
2026-09-04,1806,冠軍,333200,2671538,8.02,8.05,8.01,8.04,0.0200,151
2026-09-04,1808,潤隆,1770833,61752009,35.50,35.50,34.55,34.70,-1.1000,1606
2026-09-04,1809,中釉,1120950,42070290,37.95,38.25,36.70,37.75,0.6500,988
2026-09-04,1810,和成,2477267,59685133,24.55,24.55,23.90,24.25,0.2500,1120
2026-09-04,1817,凱撒衛,18713,750585,40.15,40.15,40.05,40.05,0.0000,47
2026-09-04,1903,士紙,55123,2618757,47.50,47.70,47.40,47.65,0.0500,57
2026-09-04,1904,正隆,1652062,41124407,25.30,25.30,24.75,24.80,-0.3000,1157
2026-09-04,1905,華紙,1518467,20492909,13.90,13.90,13.35,13.50,-0.1500,767
2026-09-04,1906,寶隆,16715,186620,11.10,11.25,11.05,11.20,0.0000,30
2026-09-04,1907,永豐餘,1034877,30886047,30.30,30.35,29.65,29.85,-0.4500,825
2026-09-04,1909,榮成,2960356,32492692,11.10,11.20,10.85,11.00,-0.1500,876
2026-09-04,2002,中鋼,14449723,275414448,19.15,19.15,19.00,19.10,0.1000,4841
2026-09-04,2002A,中鋼特,7098,264853,37.30,37.35,37.30,37.30,0.1500,10
2026-09-04,2006,東和鋼鐵,1379368,112491251,82.60,82.70,81.20,81.60,-1.0000,3227
2026-09-04,2007,燁興,109271,759422,7.00,7.00,6.93,7.00,0.0700,82
2026-09-04,2008,高興昌,12343,380062,30.75,30.95,30.75,30.80,0.3000,22
2026-09-04,2009,第一銅,1090587,42796420,39.70,39.90,38.85,39.40,0.2000,907
2026-09-04,2010,春源,803093,18020979,22.60,22.60,22.35,22.55,0.0000,408
2026-09-04,2012,春雨,66317,957589,14.50,14.50,14.35,14.50,0.0500,74
2026-09-04,2013,中鋼構,46346,1931583,41.75,41.75,41.50,41.75,0.0500,94
2026-09-04,2014,中鴻,1688324,28569793,17.05,17.05,16.85,17.00,0.1000,777
2026-09-04,2015,豐興,191579,12364578,64.40,64.90,64.10,64.90,0.5000,181
2026-09-04,2017,官田鋼,588119,5327892,9.04,9.19,9.00,9.15,0.1500,386
2026-09-04,2020,美亞,261361,5707380,21.80,21.95,21.75,21.85,0.0500,218
2026-09-04,2022,聚亨,221339,1665468,7.60,7.65,7.46,7.55,-0.0400,200
2026-09-04,2023,燁輝,743607,10279362,13.90,13.90,13.70,13.85,0.0500,391
2026-09-04,2024,志聯,6052,80183,13.25,13.25,13.25,13.25,0.0000,22
2026-09-04,2025,千興,254736,3214836,12.75,12.75,12.55,12.70,0.0500,151
2026-09-04,2027,大成鋼,17349221,863118634,50.70,50.80,49.00,50.20,0.0000,14711
2026-09-04,2028,威致,65045,1022851,15.70,15.75,15.65,15.75,0.1000,47
2026-09-04,2029,盛餘,325010,7048620,21.90,21.90,21.55,21.80,-0.1000,170
2026-09-04,2030,彰源,2348312,54922640,23.50,23.75,23.00,23.45,0.0500,1476
2026-09-04,2031,新光鋼,808729,36186868,45.30,45.40,44.40,44.95,-0.4000,1147
2026-09-04,2032,新鋼,320444,5467085,17.05,17.30,16.95,17.30,0.4000,145
2026-09-04,2033,佳大,1673188,43256145,25.15,26.65,24.45,26.05,0.5000,1196
2026-09-04,2034,允強,3109891,64974295,20.70,21.10,20.50,21.10,0.4500,1456
2026-09-04,2038,海光,239542,3022890,12.60,12.80,12.50,12.75,0.1500,254
2026-09-04,2049,上銀,4629639,1640396315,350.00,364.00,342.00,363.00,18.5000,5990
2026-09-04,2059,川湖,476556,6485707205,13890.00,14050.00,13150.00,13860.00,410.0000,6390
2026-09-04,2062,橋椿,129659,2507147,19.30,19.40,19.25,19.40,0.1500,121
2026-09-04,2069,運錩,276772,5805280,21.15,21.30,20.80,21.00,0.0500,200
2026-09-04,2072,世紀風電,454223,61770645,138.50,138.50,135.00,136.00,-2.0000,750
2026-09-04,2101,南港,745924,23406999,31.65,31.65,31.30,31.35,-0.0500,410
2026-09-04,2102,泰豐,181082,3298213,18.25,18.35,18.15,18.25,0.0000,195
2026-09-04,2103,台橡,3274701,91675885,28.20,28.30,27.70,28.25,0.3000,1460
2026-09-04,2104,國際中橡,2238720,23008532,10.45,10.45,10.20,10.30,0.0000,992
2026-09-04,2105,正新,2051707,63269547,30.80,30.95,30.65,30.95,0.2500,1547
2026-09-04,2106,建大,628048,10813226,17.20,17.35,17.10,17.30,0.1000,426
2026-09-04,2107,厚生,108761,2908624,26.80,26.85,26.65,26.80,0.0500,121
2026-09-04,2108,南帝,614304,18181711,30.35,30.35,29.25,29.70,-0.1500,489
2026-09-04,2109,華豐,56407,836887,14.85,14.90,14.80,14.80,0.0000,62
2026-09-04,2114,鑫永銓,18108,1610522,89.00,89.40,88.80,88.80,-0.4000,116
2026-09-04,2115,六暉-KY,39050,929989,23.80,24.10,23.70,23.80,0.0000,30
2026-09-04,2201,裕隆,5753813,178431830,31.15,31.25,30.85,31.10,-0.3000,3524
2026-09-04,2204,中華,522421,28235182,54.50,54.50,53.80,54.10,-0.3000,569
2026-09-04,2206,三陽工業,510772,32133281,63.10,63.40,62.40,63.40,0.3000,535
2026-09-04,2207,和泰車,388294,207397224,521.00,539.00,521.00,539.00,18.0000,980
2026-09-04,2208,台船,2173173,40901124,18.90,19.05,18.75,18.80,-0.0500,1127
2026-09-04,2211,長榮鋼,357617,29682522,83.60,83.60,82.70,83.00,-0.6000,560
2026-09-04,2227,裕日車,39553,1877642,47.50,47.90,47.10,47.65,0.0500,71
2026-09-04,2228,劍麟,141080,10437039,74.30,74.50,73.50,73.80,-0.5000,383
2026-09-04,2231,為升,147374,13344598,91.20,91.40,90.00,90.60,0.6000,199
2026-09-04,2233,宇隆,460742,76711696,166.00,169.00,164.00,168.50,3.5000,566
2026-09-04,2236,百達-KY,148367,18313156,125.50,126.50,121.50,121.50,-3.0000,137
2026-09-04,2237,華德動能-創,176160,4867725,27.70,27.90,27.50,27.70,0.0000,105
2026-09-04,2239,英利-KY,33036,656155,19.80,20.00,19.75,19.85,0.1000,33
2026-09-04,2241,艾姆勒,458358,16044910,34.40,36.10,34.20,35.35,1.1000,417
2026-09-04,2243,宏旭-KY,300575,13664013,44.50,46.50,43.85,46.00,2.1000,273
2026-09-04,2247,汎德永業,40934,9446806,231.00,231.50,229.50,231.50,2.0000,83
2026-09-04,2248,華勝-KY,42261,2594955,61.50,62.30,61.00,61.50,-0.2000,43
2026-09-04,2250,IKKA-KY,44061,2530396,57.50,58.00,56.80,57.60,0.5000,40
2026-09-04,2254,巨鎧精密-創,1536055,95277510,62.00,62.70,61.40,62.10,0.1000,590
2026-09-04,2258,鴻華先進-創,657298,19835911,30.50,30.90,30.00,30.30,0.2000,405
2026-09-04,2301,光寶科,27528977,8524055944,308.00,316.00,302.00,308.00,9.0000,25000
2026-09-04,2302,麗正,3020957,129718591,43.30,43.95,41.40,43.10,0.7500,2442
2026-09-04,2303,聯電,142867105,18470733693,128.50,131.00,126.50,130.00,5.0000,72525
2026-09-04,2305,全友,12795506,390331818,30.40,31.80,29.05,30.85,0.7500,7147
2026-09-04,2308,台達電,9195063,16707356595,1810.00,1850.00,1790.00,1825.00,65.0000,29993
2026-09-04,2312,金寶,11344593,371681086,32.20,33.15,32.10,32.85,1.0500,6100
2026-09-04,2313,華通,51923966,12859676469,246.50,255.00,238.00,249.50,13.5000,46853
2026-09-04,2314,台揚,73769,830701,11.50,11.50,11.15,11.35,-0.1500,110
2026-09-04,2316,楠梓電,2704675,426428022,157.50,165.00,154.00,155.00,2.0000,2587
2026-09-04,2317,鴻海,49402342,12576410974,252.50,256.00,251.00,256.00,8.5000,40906
2026-09-04,2321,東訊,4023,58208,14.50,14.50,14.50,14.50,0.0000,17
2026-09-04,2323,中環,5015060,54034306,10.90,10.95,10.65,10.80,-0.0500,1567
2026-09-04,2324,仁寶,141506043,5781097796,39.00,42.10,39.00,41.60,2.8500,57604
2026-09-04,2327,國巨*,57702985,31856140839,535.00,562.00,532.00,562.00,51.0000,84043
2026-09-04,2328,廣宇,1003854,46549501,46.30,46.70,45.80,46.60,0.8000,888
2026-09-04,2329,華泰,1438258,61397501,42.45,43.05,42.35,42.90,0.6500,1335
2026-09-04,2330,台積電,14102018,33917316870,2415.00,2415.00,2390.00,2410.00,20.0000,43438
2026-09-04,2331,精英,1404987,27504783,19.55,19.75,19.35,19.60,0.3500,628
2026-09-04,2332,友訊,20151630,387296042,19.05,19.80,18.65,19.55,0.9000,7750
2026-09-04,2337,旺宏,29768667,3559413747,120.50,123.00,116.50,121.50,4.5000,21222
2026-09-04,2338,光罩,746049,28595955,38.70,38.85,37.90,38.60,0.5500,792
2026-09-04,2340,台亞,2360654,79603197,33.65,34.65,32.75,34.05,0.8500,1836
2026-09-04,2342,茂矽,1592793,62806148,40.20,40.55,38.55,39.70,0.2000,1435
2026-09-04,2344,華邦電,100505993,17191041947,174.00,176.00,165.50,174.00,5.0000,78711
2026-09-04,2345,智邦,2163787,4571878280,2145.00,2190.00,2075.00,2100.00,10.0000,5477
2026-09-04,2347,聯強,5869385,515072011,87.20,88.40,86.70,88.00,1.6000,2984
2026-09-04,2348,海悅,286185,20544348,70.80,72.40,70.70,72.10,1.0000,473
2026-09-04,2348A,海悅甲特,36142,1391766,38.50,38.60,38.50,38.55,0.0500,17
2026-09-04,2349,錸德,1141475,12406127,11.05,11.05,10.80,10.95,0.1000,472
2026-09-04,2351,順德,6731626,1581202815,230.00,239.50,226.50,239.50,16.5000,9805
2026-09-04,2352,佳世達,7864250,228813780,28.95,29.30,28.75,29.25,0.7500,3364
2026-09-04,2353,宏碁,40071025,1305114004,31.95,33.05,31.95,32.70,1.4500,16502
2026-09-04,2354,鴻準,12470759,814039696,65.40,66.00,64.60,65.60,1.9000,9109
2026-09-04,2355,敬鵬,1236989,52821057,42.40,43.65,42.00,42.80,0.9500,1317
2026-09-04,2356,英業達,27074525,1821646579,66.30,67.90,66.20,67.50,2.5000,14896
2026-09-04,2357,華碩,5102743,5168660572,988.00,1030.00,986.00,1025.00,54.0000,11255
2026-09-04,2359,所羅門,2839159,402171813,142.00,143.50,139.50,142.00,1.5000,2883
2026-09-04,2360,致茂,1618618,3291340550,2095.00,2150.00,1975.00,2030.00,15.0000,3385
2026-09-04,2362,藍天,2070709,100875306,47.75,49.30,47.75,49.30,2.0500,1582
2026-09-04,2363,矽統,1964400,99852794,50.70,51.20,50.40,51.10,1.0000,1806
2026-09-04,2364,倫飛,285482,19153856,66.20,67.60,66.10,67.40,1.4000,280
2026-09-04,2365,昆盈,743600,21703210,29.50,29.50,28.85,29.15,0.0000,674
2026-09-04,2367,燿華,3650974,157294469,43.40,44.20,42.30,43.10,0.8000,3286
2026-09-04,2368,金像電,9549227,10209436370,1140.00,1145.00,1030.00,1045.00,-55.0000,25296
2026-09-04,2369,菱生,2779791,85826046,31.10,31.20,30.40,31.05,0.6500,1838
2026-09-04,2371,大同,7257358,201434248,27.95,28.20,27.30,28.15,0.5500,3442
2026-09-04,2373,震旦行,33919,1797677,52.80,53.40,52.80,53.20,0.3000,65
2026-09-04,2374,佳能,1527219,103787517,68.80,69.00,67.10,68.30,0.4000,1589
2026-09-04,2375,凱美,6198270,770602308,124.00,127.00,121.00,125.00,7.0000,5332
2026-09-04,2376,技嘉,7465984,2688078160,352.50,365.50,352.50,361.00,10.5000,8204
2026-09-04,2377,微星,23321408,3714731589,153.00,163.00,153.00,161.50,11.0000,19082
2026-09-04,2379,瑞昱,1403920,1003024735,710.00,725.00,706.00,713.00,6.0000,2810
2026-09-04,2380,虹光,57979,1059097,18.45,18.45,18.15,18.20,0.0000,202
2026-09-04,2382,廣達,20571056,7095877034,340.50,347.00,340.50,345.00,10.0000,20864
2026-09-04,2383,台光電,1701788,9122954390,5390.00,5515.00,5255.00,5415.00,125.0000,11633
2026-09-04,2385,群光,3413888,374587094,108.50,111.00,108.00,110.50,3.0000,2620
2026-09-04,2387,精元,354164,12902964,36.70,36.70,36.30,36.40,-0.2000,319
2026-09-04,2388,威盛,14272565,1151365614,75.40,82.40,75.40,81.40,6.4000,10256
