日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-08,特選臺灣高息動能指數,10946.62,+,16.86,0.15,
2026-09-08,臺灣電子成長高息等權重指數,8321.50,-,147.68,-1.74,
2026-09-08,特選臺灣優利成長指數,7193.45,-,98.29,-1.35,
2026-09-08,臺灣價值高息指數,7517.47,-,66.10,-0.87,
2026-09-08,特選臺灣IC設計動能指數,13686.89,+,24.73,0.18,
2026-09-08,臺灣趨勢動能高股息指數,8331.79,-,79.02,-0.94,
2026-09-08,特選臺灣科技高息成長指數,8458.49,-,214.71,-2.48,
2026-09-08,特選臺灣AI優息動能指數,7582.45,-,213.53,-2.74,
2026-09-08,臺灣優選AI 50指數,9051.24,-,250.41,-2.69,
2026-09-08,台灣旗艦動能50指數,10732.54,-,101.66,-0.94,
2026-09-08,特選臺灣動能趨勢指數,15949.73,-,229.16,-1.42,
2026-09-08,特選臺灣動能優息指數,7260.82,-,56.34,-0.77,
2026-09-08,特選臺灣璞玉精選收益指數,4616.81,-,47.89,-1.03,
2026-09-08,金融類日報酬兩倍指數,126267.16,+,"2,957.16",2.40,
2026-09-08,金融類日報酬反向一倍指數,1941.99,-,23.57,-1.20,
2026-09-08,漲升股利150指數,21853.60,-,256.91,-1.16,
2026-09-08,藍籌30指數,28219.01,-,437.89,-1.53,
2026-09-08,工業菁英30指數,26092.17,-,580.67,-2.18,
2026-09-08,低波動股利精選30指數,13479.98,+,39.90,0.30,
2026-09-08,中小型A級動能50指數,30524.92,-,341.42,-1.11,
2026-09-08,特選高息低波指數,12520.86,+,100.20,0.81,
2026-09-08,臺灣永續指數,26339.04,-,204.59,-0.77,
2026-09-08,存股雙十等權重指數,21336.24,-,630.19,-2.87,
2026-09-08,特選大蘋果指數,28298.30,-,605.09,-2.09,
2026-09-08,中小型300指數,17641.66,-,133.56,-0.75,
2026-09-08,微波高息精選20指數,14114.56,-,125.44,-0.88,
2026-09-08,特選世代行動通訊指數,19105.43,-,316.99,-1.63,
2026-09-08,智慧投資多因子30指數,8057.32,+,35.29,0.44,
2026-09-08,臺股期貨指數,25349.16,-,264.39,-1.03,
2026-09-08,臺灣上櫃永續指數,13369.30,-,12.24,-0.09,
2026-09-08,特選台股領航指數,26909.71,-,367.91,-1.35,
2026-09-08,特選Smart多因子指數,19584.22,-,144.29,-0.73,
2026-09-08,特選ESG高股息指數,13924.18,-,68.27,-0.49,
2026-09-08,特選上櫃ESG成長指數,10075.20,+,17.32,0.17,
2026-09-08,臺灣優息存股指數,6089.41,+,27.84,0.46,
2026-09-08,特選上櫃ESG永續高股息指數,13236.39,-,259.49,-1.92,
2026-09-08,特選臺灣金融高股息存股指數,11669.28,+,175.23,1.52,
2026-09-08,特選臺灣產業龍頭存股等權重指數,9533.90,+,2.77,0.03,
2026-09-08,上櫃ESG 30指數,14998.90,-,186.07,-1.23,
2026-09-08,臺灣ESG低碳50指數,17533.73,-,143.14,-0.81,
2026-09-08,臺灣創新板指數,24286.00,-,537.06,-2.16,
2026-09-08,特選上櫃ESG龍頭指數,12772.32,-,216.41,-1.67,
2026-09-08,臺灣市值動能50指數,11302.68,-,154.02,-1.34,
2026-09-08,臺灣護城河概念優選50指數,10721.34,-,69.38,-0.64,
2026-09-08,特選臺灣中小型精選動能100指數,7147.55,-,44.18,-0.61,
2026-09-08,特選臺灣大型股25指數,11948.71,-,43.74,-0.36,
2026-09-08,特選臺灣TOP 50指數,9481.50,-,8.92,-0.09,
2026-09-08,臺灣璞玉指數,5699.65,-,34.33,-0.60,
2026-09-08,特選臺灣市值領航50指數,6626.49,-,60.75,-0.91,
2026-09-08,臺灣璞玉中小優選100指數,4925.45,-,66.23,-1.33,
2026-09-08,寶島股價報酬指數,81152.87,-,375.30,-0.46,
2026-09-08,發行量加權股價報酬指數,108777.60,-,498.33,-0.46,
2026-09-08,臺灣公司治理100報酬指數,45050.82,-,50.13,-0.11,
2026-09-08,臺灣50報酬指數,101392.35,-,325.31,-0.32,
2026-09-08,臺灣50權重上限30%報酬指數,88149.22,-,695.53,-0.78,
2026-09-08,臺灣中型100報酬指數,78959.74,-,549.69,-0.69,
2026-09-08,臺灣資訊科技股報酬指數,196703.51,-,731.83,-0.37,
2026-09-08,臺灣發達報酬指數,40796.70,-,627.18,-1.51,
2026-09-08,臺灣高股息報酬指數,52396.85,+,48.25,0.09,
2026-09-08,臺灣就業99報酬指數,53043.61,-,355.14,-0.67,
2026-09-08,臺灣高薪100報酬指數,40758.05,-,190.81,-0.47,
2026-09-08,未含金融電子報酬指數,40896.09,-,6.93,-0.02,
2026-09-08,小型股300報酬指數,20699.28,-,244.12,-1.17,
2026-09-08,水泥類報酬指數,285.13,+,0.38,0.13,
2026-09-08,食品類報酬指數,3500.27,+,41.29,1.19,
2026-09-08,塑膠類報酬指數,776.32,+,5.08,0.66,
2026-09-08,紡織纖維類報酬指數,906.72,-,2.93,-0.32,
2026-09-08,電機機械類報酬指數,897.85,-,14.40,-1.58,
2026-09-08,電器電纜類報酬指數,190.38,+,0.87,0.46,
2026-09-08,化學生技醫療類報酬指數,291.73,+,1.84,0.63,
2026-09-08,化學類報酬指數,366.52,-,3.02,-0.82,
2026-09-08,生技醫療類報酬指數,146.99,+,1.80,1.24,
2026-09-08,玻璃陶瓷類報酬指數,182.27,-,2.18,-1.18,
2026-09-08,造紙類報酬指數,471.70,-,0.09,-0.02,
2026-09-08,鋼鐵類報酬指數,230.80,+,1.16,0.51,
2026-09-08,橡膠類報酬指數,352.22,-,3.06,-0.86,
2026-09-08,汽車類報酬指數,537.29,-,4.55,-0.84,
2026-09-08,電子工業類報酬指數,6159.84,-,42.57,-0.69,
2026-09-08,半導體類報酬指數,3057.11,+,6.77,0.22,
2026-09-08,電腦及週邊設備類報酬指數,1178.59,-,50.81,-4.13,
2026-09-08,光電類報酬指數,121.46,-,1.84,-1.49,
2026-09-08,通信網路類報酬指數,551.38,-,10.18,-1.81,
2026-09-08,電子零組件類報酬指數,1848.11,-,54.02,-2.84,
2026-09-08,電子通路類報酬指數,1020.63,-,9.39,-0.91,
2026-09-08,資訊服務類報酬指數,634.17,-,0.74,-0.12,
2026-09-08,其他電子類報酬指數,509.67,-,8.21,-1.59,
2026-09-08,建材營造類報酬指數,1089.74,+,2.42,0.22,
2026-09-08,航運類報酬指數,472.55,-,4.44,-0.93,
2026-09-08,觀光餐旅類報酬指數,164.20,-,0.71,-0.43,
2026-09-08,金融保險類報酬指數,7065.44,+,83.71,1.20,
2026-09-08,貿易百貨類報酬指數,423.18,+,4.03,0.96,
2026-09-08,油電燃氣類報酬指數,186.46,-,0.38,-0.20,
2026-09-08,綠能環保類報酬指數,152.67,+,1.00,0.66,
2026-09-08,數位雲端類報酬指數,42.92,-,0.54,-1.24,
2026-09-08,運動休閒類報酬指數,67.81,+,0.12,0.18,
2026-09-08,居家生活類報酬指數,117.48,+,2.32,2.01,
2026-09-08,其他類報酬指數,547.69,+,2.31,0.42,
2026-09-08,臺灣生技報酬指數,5066.80,+,14.42,0.29,
2026-09-08,臺灣中小型公司治理報酬指數,28492.44,-,462.28,-1.60,
2026-09-08,臺灣IPO報酬指數,11515.13,+,56.07,0.49,
2026-09-08,智慧中立報酬指數,4495.88,+,31.84,0.71,
2026-09-08,加權指數掩護性臺指買權價外5%報酬指數,17766.21,+,39.76,0.22,
2026-09-08,臺灣企業社會責任中小型報酬指數,21639.00,-,266.07,-1.21,
2026-09-08,特選臺灣電動車代表報酬指數,27221.02,-,559.68,-2.01,
2026-09-08,臺灣科技龍頭通訊報酬指數,31368.82,-,391.23,-1.23,
2026-09-08,臺灣全市場報酬指數,19523.27,-,122.06,-0.62,
2026-09-08,臺灣全市場半導體報酬指數,25405.25,-,20.84,-0.08,
2026-09-08,臺灣智慧移動與電動車報酬指數,21345.26,-,515.14,-2.36,
2026-09-08,特選小資高價30報酬指數,26364.17,-,251.03,-0.94,
2026-09-08,特選臺灣綠能及電動車報酬指數,14426.17,-,137.95,-0.95,
2026-09-08,特選臺灣智能車供應鏈聯盟報酬指數,22016.85,-,244.82,-1.10,
2026-09-08,臺灣全市場半導體精選30報酬指數,19346.99,+,30.08,0.16,
2026-09-08,特選臺灣高股息30報酬指數,11137.02,-,23.97,-0.21,
2026-09-08,臺灣友善環境報酬指數,16327.33,-,105.96,-0.64,
2026-09-08,台灣永續價值報酬指數,16105.34,-,30.40,-0.19,
2026-09-08,特選臺灣IC設計報酬指數,9652.30,-,4.88,-0.05,
2026-09-08,特選臺灣環境永續高股息報酬指數,11454.44,-,51.57,-0.45,
2026-09-08,特選臺灣IC設計產業代表報酬指數,14005.29,-,28.41,-0.20,
2026-09-08,特選臺灣綠能報酬指數,10809.45,-,193.03,-1.75,
2026-09-08,特選臺灣智慧50報酬指數,13793.98,-,14.48,-0.10,
2026-09-08,臺灣晶圓製造報酬指數,20093.57,-,69.97,-0.35,
2026-09-08,臺灣精選高息報酬指數,13094.87,-,88.38,-0.67,
2026-09-08,臺灣多因子優選高股息30報酬指數,15186.63,-,49.96,-0.33,
2026-09-08,特選臺灣優利高填息30報酬指數,17768.34,-,136.06,-0.76,
2026-09-08,特選臺灣科技優息報酬指數,17845.48,-,331.39,-1.82,
2026-09-08,臺灣半導體收益報酬指數,18759.93,-,193.72,-1.02,
2026-09-08,臺灣優選成長高股息報酬指數,15450.10,-,272.17,-1.73,
2026-09-08,特選臺灣ESG低碳高息40報酬指數,13537.90,-,68.66,-0.50,
2026-09-08,臺灣優選多因子30報酬指數,18251.20,+,183.61,1.02,
2026-09-08,臺灣創新科技50報酬指數,24585.34,-,259.02,-1.04,
2026-09-08,臺灣全市場新經濟產業報酬指數,4506.09,+,16.51,0.37,
2026-09-08,臺灣ESG永續高股息等權重報酬指數,8420.77,-,50.91,-0.60,
2026-09-08,臺灣永續高息中小型報酬指數,9020.00,-,30.81,-0.34,
2026-09-08,特選臺灣高息動能報酬指數,12684.38,+,30.81,0.24,
2026-09-08,臺灣電子成長高息等權重報酬指數,9524.70,-,157.49,-1.63,
2026-09-08,特選臺灣優利成長報酬指數,8343.39,-,97.60,-1.16,
2026-09-08,臺灣價值高息報酬指數,8702.11,-,67.91,-0.77,
2026-09-08,特選臺灣IC設計動能報酬指數,14511.95,+,45.37,0.31,
2026-09-08,臺灣趨勢動能高股息報酬指數,9590.67,-,79.76,-0.82,
2026-09-08,特選臺灣科技高息成長報酬指數,9799.01,-,213.52,-2.13,
2026-09-08,特選臺灣AI優息動能報酬指數,8420.06,-,237.12,-2.74,
2026-09-08,臺灣優選AI 50報酬指數,10024.86,-,277.34,-2.69,
2026-09-08,台灣旗艦動能50報酬指數,11497.25,-,108.90,-0.94,
2026-09-08,特選臺灣動能趨勢報酬指數,17291.72,-,248.44,-1.42,
2026-09-08,特選臺灣動能優息報酬指數,7638.36,-,57.11,-0.74,
2026-09-08,特選臺灣璞玉精選收益報酬指數,4782.59,-,49.61,-1.03,
2026-09-08,漲升股利150報酬指數,34298.34,-,389.19,-1.12,
2026-09-08,藍籌30報酬指數,40353.60,-,611.42,-1.49,
2026-09-08,工業菁英30報酬指數,37896.49,-,843.36,-2.18,
2026-09-08,低波動股利精選30報酬指數,20187.36,+,59.76,0.30,
2026-09-08,中小型A級動能50報酬指數,40580.47,-,453.88,-1.11,
2026-09-08,特選高息低波報酬指數,20931.31,+,179.65,0.87,
2026-09-08,臺灣永續報酬指數,37715.58,-,286.75,-0.75,
2026-09-08,存股雙十等權重報酬指數,32106.17,-,898.52,-2.72,
2026-09-08,特選大蘋果報酬指數,38369.17,-,820.43,-2.09,
2026-09-08,中小型300報酬指數,23266.04,-,162.34,-0.69,
2026-09-08,微波高息精選20報酬指數,19462.73,-,172.98,-0.88,
2026-09-08,特選世代行動通訊報酬指數,24428.78,-,405.31,-1.63,
2026-09-08,智慧投資多因子30報酬指數,11506.18,+,65.94,0.58,
2026-09-08,特選大蘋果報酬正向兩倍指數,212378.45,-,"9,280.83",-4.19,
2026-09-08,特選大蘋果報酬反向一倍指數,1044.73,+,21.42,2.09,
2026-09-08,臺灣上櫃永續報酬指數,16892.79,-,15.46,-0.09,
2026-09-08,特選台股領航報酬指數,35428.02,-,484.38,-1.35,
2026-09-08,特選Smart多因子報酬指數,24294.30,-,174.83,-0.71,
2026-09-08,特選ESG高股息報酬指數,20007.41,-,98.10,-0.49,
2026-09-08,特選上櫃ESG成長報酬指數,11807.84,+,20.29,0.17,
2026-09-08,臺灣優息存股報酬指數,7911.19,+,36.16,0.46,
2026-09-08,特選上櫃ESG永續高股息報酬指數,16047.63,-,314.60,-1.92,
2026-09-08,特選臺灣金融高股息存股報酬指數,13933.66,+,209.24,1.52,
2026-09-08,特選臺灣產業龍頭存股等權重報酬指數,11221.92,+,3.26,0.03,
2026-09-08,上櫃ESG 30報酬指數,16816.06,-,208.60,-1.23,
2026-09-08,臺灣ESG低碳50報酬指數,19772.37,-,158.08,-0.79,
2026-09-08,臺灣創新板報酬指數,25083.07,-,554.67,-2.16,
2026-09-08,特選上櫃ESG龍頭報酬指數,14062.99,-,238.28,-1.67,
2026-09-08,臺灣市值動能50報酬指數,11954.38,-,153.60,-1.27,
2026-09-08,臺灣護城河概念優選50報酬指數,11294.81,-,70.42,-0.62,
2026-09-08,特選臺灣中小型精選動能100報酬指數,7525.90,-,46.53,-0.61,
2026-09-08,特選臺灣大型股25報酬指數,12420.55,-,45.47,-0.36,
2026-09-08,特選臺灣TOP 50報酬指數,9615.34,-,9.04,-0.09,
2026-09-08,臺灣璞玉報酬指數,5918.19,-,35.14,-0.59,
2026-09-08,特選臺灣市值領航50報酬指數,6695.28,-,60.64,-0.90,
2026-09-08,臺灣璞玉中小優選100報酬指數,5026.81,-,66.89,-1.31,
