Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2026-09-15,7835,永悅健康-創,12053,255597,20.75,21.70,20.75,21.25,0.4000,17
2026-09-15,7855,和運租車,367485,15448282,42.05,42.10,42.00,42.00,0.0000,296
2026-09-15,8011,台通,197565,3064827,15.70,15.70,15.40,15.40,-0.1500,185
2026-09-15,8016,矽創,388121,106837259,277.00,278.00,274.00,274.00,-3.0000,2131
2026-09-15,8021,尖點,563545,244590378,442.50,445.00,428.00,431.50,-11.0000,1638
2026-09-15,8028,昇陽半導體,3338771,759066879,221.00,231.50,220.00,226.50,5.0000,3742
2026-09-15,8033,雷虎,2429775,411355703,171.00,172.00,166.50,166.50,-7.5000,4363
2026-09-15,8039,台虹,17266429,4767833421,273.00,285.00,269.50,270.00,-4.0000,20447
2026-09-15,8045,達運光電,144843,7535836,50.10,52.60,50.10,52.60,4.7500,146
2026-09-15,8046,南電,7742890,8444887345,1070.00,1110.00,1055.00,1085.00,30.0000,12934
2026-09-15,8070,長華*,878758,43683057,49.90,50.20,49.45,49.45,-0.7500,1730
2026-09-15,8072,陞泰,1107818,30443984,26.35,28.45,26.25,26.95,0.6000,966
2026-09-15,8081,致新,149828,36843136,246.50,248.50,245.00,246.00,-0.5000,682
2026-09-15,8101,華冠,5909,68970,11.50,11.85,11.50,11.80,-0.7500,19
2026-09-15,8103,瀚荃,1820514,207928627,111.00,116.50,111.00,114.00,1.0000,2500
2026-09-15,8104,錸寶,290666,8510146,29.60,29.75,28.90,28.90,-0.7500,271
2026-09-15,8105,凌巨,1668621,23868415,14.50,14.55,14.15,14.15,-0.3500,647
2026-09-15,8110,華東,1901645,78076929,41.70,41.70,40.50,40.50,-1.0000,1469
2026-09-15,8112,至上,3987720,331066872,83.20,83.90,82.50,82.60,-1.0000,4063
2026-09-15,8112A,至上甲特,3385,153000,45.20,45.20,45.20,45.20,-0.1000,8
2026-09-15,8114,振樺電,263909,46890878,177.00,180.00,176.00,176.00,-3.5000,401
2026-09-15,8131,福懋科,1423126,82931351,59.10,59.40,57.50,57.50,-1.5000,1632
2026-09-15,8150,南茂,11605119,998404979,86.00,88.10,84.40,84.40,-2.2000,12085
2026-09-15,8162,微矽電子-創,96728,5681576,59.00,59.70,58.10,58.80,-1.6000,98
2026-09-15,8163,達方,617702,18121482,29.60,29.80,29.05,29.05,-0.6500,619
2026-09-15,8201,無敵,41242,481515,11.70,12.05,11.60,11.60,-0.3000,34
2026-09-15,8210,勤誠,852882,753211850,887.00,903.00,873.00,874.00,-12.0000,5328
2026-09-15,8213,志超,268725,8775660,33.00,33.15,32.25,32.30,-0.5500,312
2026-09-15,8215,明基材,316404,7794734,25.00,25.00,24.50,24.50,-0.4500,343
2026-09-15,8222,寶一,252099,8668331,34.95,34.95,34.25,34.25,-0.4500,207
2026-09-15,8249,菱光,141470,5276991,37.55,37.55,37.10,37.10,-0.4500,144
2026-09-15,8261,富鼎,1836022,308427092,166.50,172.00,164.50,165.00,-1.5000,3934
2026-09-15,8271,宇瞻,1043149,209264495,202.00,203.00,198.50,199.50,-2.5000,1765
2026-09-15,8341,日友,132619,9862675,74.20,74.60,74.20,74.20,0.0000,148
2026-09-15,8367,建新國際,7065,286345,40.70,40.70,40.50,40.50,-0.2000,8
2026-09-15,8374,羅昇,124293,9519692,76.10,77.20,76.00,76.00,-1.2000,171
2026-09-15,8404,百和興業-KY,427126,5875074,13.90,13.90,13.65,13.65,-0.2500,224
2026-09-15,8411,福貞-KY,129927,1642293,12.70,12.75,12.55,12.75,0.1000,71
2026-09-15,8422,可寧衛*,4672298,121463964,26.15,26.20,25.80,25.95,-0.1500,3020
2026-09-15,8429,金麗-KY,170626,1008242,5.93,5.93,5.88,5.88,-0.0400,140
2026-09-15,8438,昶昕,72393,4850811,67.10,67.40,66.60,67.20,-0.5000,170
2026-09-15,8442,威宏-KY,48403,2188446,45.65,45.70,44.80,45.65,0.2000,111
2026-09-15,8443,阿瘦,21244,236214,11.15,11.20,11.10,11.20,0.0000,37
2026-09-15,8454,富邦媒,335448,81238166,242.00,245.00,241.00,242.00,-3.0000,711
2026-09-15,8462,柏文,43371,6938580,160.50,161.00,159.50,160.50,-1.5000,125
2026-09-15,8463,潤泰材,17025,359174,21.10,21.20,20.95,21.15,0.0500,15
2026-09-15,8464,億豐,318653,121446315,381.00,384.00,376.50,382.00,4.5000,408
2026-09-15,8466,美吉吉-KY,6307,85769,13.50,13.75,13.50,13.60,-0.1500,10
2026-09-15,8467,波力-KY,8260,691900,84.30,84.30,83.30,84.30,1.1000,13
2026-09-15,8473,山林水,461515,17527349,38.10,38.35,37.70,37.85,-0.5500,492
2026-09-15,8476,台境*,232621,4489428,19.30,19.50,19.05,19.50,-0.2000,164
2026-09-15,8478,東哥遊艇,41040,5788739,140.50,142.00,140.50,141.50,-0.5000,71
2026-09-15,8481,政伸,2003,81623,40.70,40.80,40.70,40.80,0.0000,3
2026-09-15,8482,商億-KY,1150,54366,47.30,47.30,47.30,47.30,0.0000,5
2026-09-15,8487,愛爾達-創,7216,507309,70.50,70.50,70.00,70.00,-0.1000,14
2026-09-15,8488,吉源-KY,21573,213515,9.93,9.94,9.86,9.86,-0.0800,24
2026-09-15,8499,鼎炫-KY,22406,5666221,252.00,259.00,250.50,251.00,-0.5000,154
2026-09-15,8926,台汽電,1459609,84176779,57.40,58.20,57.20,57.40,0.0000,1311
2026-09-15,8940,新天地,27563,407395,14.75,15.10,14.60,14.70,0.0500,76
2026-09-15,8996,高力,973745,1198421845,1245.00,1260.00,1200.00,1220.00,-15.0000,2911
2026-09-15,9103,美德醫療-DR,460315,2297516,4.99,5.04,4.96,4.96,0.0000,162
2026-09-15,910322,康師傅-DR,38498,917436,24.00,24.00,23.60,23.60,-0.4000,23
2026-09-15,9105,泰金寶-DR,11512792,96832741,8.38,8.54,8.32,8.42,0.0400,2726
2026-09-15,910861,神州-DR,23000,91490,4.00,4.02,3.93,3.93,-0.0600,14
2026-09-15,9110,越南控-DR,,,,,,,0.0000,
2026-09-15,911608,明輝-DR,1000,2710,2.71,2.71,2.71,2.71,-0.0100,1
2026-09-15,911622,泰聚亨-DR,25000,88450,3.56,3.56,3.52,3.52,-0.0400,11
2026-09-15,911868,同方友友-DR,207115,238984,1.15,1.17,1.15,1.16,0.0100,54
2026-09-15,912000,晨訊科-DR,205000,504620,2.48,2.48,2.45,2.46,-0.0100,33
2026-09-15,9136,巨騰-DR,269288,2570894,9.39,9.65,9.23,9.59,0.2000,103
2026-09-15,9802,鈺齊-KY,450323,28750158,63.10,65.00,63.10,63.80,-0.2000,456
2026-09-15,9902,台火,59332,781505,13.30,13.30,13.10,13.15,-0.1500,62
2026-09-15,9904,寶成,6567302,159019456,24.15,24.35,24.05,24.25,0.2000,2284
2026-09-15,9905,大華,203413,4304123,21.25,21.25,21.10,21.20,-0.0500,182
2026-09-15,9906,欣巴巴,93242,3544335,39.00,39.00,36.95,36.95,-1.6000,401
2026-09-15,9907,統一實,1312596,19628212,15.00,15.05,14.90,14.90,-0.1000,804
2026-09-15,9908,大台北,90067,2610975,29.10,29.10,28.95,29.00,0.0500,99
2026-09-15,9910,豐泰,821779,56145656,67.80,68.80,67.70,68.40,0.6000,814
2026-09-15,9911,櫻花,291881,23766004,81.60,81.70,81.30,81.30,-0.3000,397
2026-09-15,9912,偉聯,23074,301304,13.15,13.20,13.00,13.00,-0.1000,49
2026-09-15,9914,美利達,2615301,178585668,68.20,69.20,67.20,68.10,-0.6000,2326
2026-09-15,9917,中保科,336597,35575602,106.00,106.00,105.50,106.00,-0.5000,518
2026-09-15,9918,欣天然,38153,1634424,42.75,43.50,42.75,42.80,-0.7000,32
2026-09-15,9919,康那香,94790,1311170,13.95,13.95,13.80,13.90,-0.0500,117
2026-09-15,9921,巨大,1449432,131501353,89.50,91.80,88.50,91.10,1.4000,1671
2026-09-15,9924,福興,145334,5486100,38.00,38.00,37.60,37.70,-0.3000,248
2026-09-15,9925,新保,274170,10812129,39.40,39.55,39.35,39.45,0.0500,232
2026-09-15,9926,新海,7174,351948,49.00,49.45,48.95,49.00,-0.5000,12
2026-09-15,9927,泰銘,79512,5529742,69.50,69.70,69.40,69.70,0.1000,110
2026-09-15,9928,中視,32000,565150,17.60,17.70,17.60,17.70,0.1000,15
2026-09-15,9929,秋雨,10001,109060,11.00,11.00,10.80,10.95,0.0000,8
2026-09-15,9930,中聯資源,139278,8497627,61.60,61.60,60.80,61.00,-0.4000,268
2026-09-15,9931,欣高,3006,101905,33.90,33.90,33.90,33.90,0.0000,4
2026-09-15,9933,中鼎,3421059,143546056,41.60,42.40,40.90,41.90,0.7000,2643
2026-09-15,9934,成霖,706017,6904565,9.86,9.87,9.73,9.75,-0.1000,376
2026-09-15,9935,慶豐富,261765,4692893,17.95,18.00,17.85,17.90,0.0500,179
2026-09-15,9937,全國,138988,7550921,54.50,54.80,53.90,54.80,0.0000,233
2026-09-15,9938,百和,875487,33208799,37.80,38.15,37.80,37.85,-0.1000,709
2026-09-15,9939,宏全,820511,102737619,125.50,126.00,124.50,125.50,-0.5000,998
2026-09-15,9940,信義,231983,4597701,19.85,19.90,19.75,19.85,0.0000,215
2026-09-15,9941,裕融,428413,34950664,82.00,82.20,81.00,81.00,-0.6000,1305
2026-09-15,9941A,裕融甲特,1010,49188,48.70,48.70,48.70,48.70,-0.0500,2
2026-09-15,9942,茂順,22482,2550822,113.50,114.00,113.00,113.50,0.0000,29
2026-09-15,9943,好樂迪,31152,1577898,50.80,50.80,50.50,50.50,-0.4000,51
2026-09-15,9944,新麗,28024,480697,17.15,17.30,17.00,17.15,0.0000,38
2026-09-15,9945,潤泰新,3583516,99613068,27.80,27.95,27.65,27.95,0.1000,1497
2026-09-15,9946,三發地產,224867,3760690,16.90,16.90,16.60,16.70,-0.2000,135
2026-09-15,9955,佳龍,107382,2489946,23.30,23.30,23.10,23.10,-0.2500,124
2026-09-15,9958,世紀鋼,1329255,121620509,91.40,92.50,90.50,90.50,-0.6000,2548
