日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-22,臺灣IPO指數,8768.06,-,1.13,-0.01,
2026-09-22,臺灣企業社會責任中小型指數,16165.74,+,18.93,0.12,
2026-09-22,特選臺灣電動車代表指數,22172.91,+,60.19,0.27,
2026-09-22,臺灣科技龍頭通訊指數,26442.02,+,176.95,0.67,
2026-09-22,臺灣全市場指數,16584.95,+,61.71,0.37,
2026-09-22,臺灣全市場半導體指數,21913.71,+,305.30,1.41,
2026-09-22,臺灣智慧移動與電動車指數,18340.34,+,265.92,1.47,
2026-09-22,特選小資高價30指數,23366.31,+,313.36,1.36,
2026-09-22,特選臺灣綠能及電動車指數,12120.62,+,20.84,0.17,
2026-09-22,特選臺灣智能車供應鏈聯盟指數,18837.99,+,210.10,1.13,
2026-09-22,臺灣全市場半導體精選30指數,16855.87,+,194.65,1.17,
2026-09-22,特選臺灣高股息30指數,7065.39,-,28.79,-0.41,
2026-09-22,臺灣友善環境指數,13928.78,+,64.21,0.46,
2026-09-22,台灣永續價值指數,14163.65,+,7.31,0.05,
2026-09-22,特選臺灣IC設計指數,8618.47,+,354.62,4.29,
2026-09-22,特選臺灣環境永續高股息指數,7282.66,-,40.46,-0.55,
2026-09-22,特選臺灣IC設計產業代表指數,12298.64,+,346.01,2.89,
2026-09-22,特選臺灣綠能指數,9758.57,+,69.36,0.72,
2026-09-22,特選臺灣智慧50指數,11493.80,-,2.08,-0.02,
2026-09-22,臺灣晶圓製造指數,17967.69,+,275.07,1.55,
2026-09-22,臺灣精選高息指數,8757.48,-,53.04,-0.60,
2026-09-22,臺灣多因子優選高股息30指數,11903.74,+,13.36,0.11,
2026-09-22,特選臺灣優利高填息30指數,13090.10,-,56.33,-0.43,
2026-09-22,特選臺灣科技優息指數,15079.38,+,50.39,0.34,
2026-09-22,臺灣半導體收益指數,16972.39,+,241.74,1.44,
2026-09-22,臺灣優選成長高股息指數,12869.58,-,3.07,-0.02,
2026-09-22,特選臺灣ESG低碳高息40指數,11452.24,+,54.79,0.48,
2026-09-22,臺灣優選多因子30指數,16181.81,-,126.36,-0.77,
2026-09-22,臺灣創新科技50指數,23251.94,+,394.89,1.73,
2026-09-22,臺灣全市場新經濟產業指數,3834.18,-,7.12,-0.19,
2026-09-22,臺灣ESG永續高股息等權重指數,7036.55,-,10.97,-0.16,
2026-09-22,臺灣永續高息中小型指數,7790.87,-,18.07,-0.23,
2026-09-22,特選臺灣高息動能指數,11122.37,-,52.29,-0.47,
2026-09-22,臺灣電子成長高息等權重指數,8417.70,-,46.31,-0.55,
2026-09-22,臺灣價值高息指數,7693.64,+,0.46,0.01,
2026-09-22,特選臺灣IC設計動能指數,14360.09,+,282.20,2.00,
2026-09-22,臺灣趨勢動能高股息指數,8602.95,+,24.28,0.28,
2026-09-22,特選臺灣科技高息成長指數,8525.45,+,5.45,0.06,
2026-09-22,特選臺灣AI優息動能指數,7675.74,-,15.24,-0.20,
2026-09-22,臺灣優選AI 50指數,9236.75,-,7.88,-0.09,
2026-09-22,台灣旗艦動能50指數,10713.02,-,4.82,-0.04,
2026-09-22,特選臺灣動能趨勢指數,16671.23,+,167.35,1.01,
2026-09-22,特選臺灣動能優息指數,7264.30,-,22.53,-0.31,
2026-09-22,特選臺灣璞玉精選收益指數,4595.98,-,30.52,-0.66,
2026-09-22,金融類日報酬兩倍指數,130795.44,-,"1,783.70",-1.35,
2026-09-22,金融類日報酬反向一倍指數,1904.45,+,12.73,0.67,
2026-09-22,漲升股利150指數,22659.08,+,239.27,1.07,
2026-09-22,藍籌30指數,29324.21,+,316.47,1.09,
2026-09-22,工業菁英30指數,26972.41,+,128.09,0.48,
2026-09-22,低波動股利精選30指數,13973.83,-,20.24,-0.14,
2026-09-22,中小型A級動能50指數,31586.07,+,359.46,1.15,
2026-09-22,特選高息低波指數,12668.13,-,33.99,-0.27,
2026-09-22,臺灣永續指數,27009.88,+,155.48,0.58,
2026-09-22,存股雙十等權重指數,21620.70,+,134.32,0.63,
2026-09-22,特選大蘋果指數,29692.58,+,689.58,2.38,
2026-09-22,中小型300指數,17752.82,+,44.60,0.25,
2026-09-22,微波高息精選20指數,15031.73,+,50.01,0.33,
2026-09-22,特選世代行動通訊指數,19509.38,+,212.20,1.10,
2026-09-22,臺股期貨指數,25944.76,+,89.27,0.35,
2026-09-22,臺灣上櫃永續指數,13681.05,+,198.26,1.47,
2026-09-22,特選台股領航指數,28086.43,+,354.58,1.28,
2026-09-22,特選Smart多因子指數,20034.46,+,138.25,0.69,
2026-09-22,特選ESG高股息指數,14804.31,+,131.20,0.89,
2026-09-22,臺灣優息存股指數,6155.82,-,19.00,-0.31,
2026-09-22,特選上櫃ESG永續高股息指數,14234.58,+,59.62,0.42,
2026-09-22,特選臺灣金融高股息存股指數,11856.25,-,123.32,-1.03,
2026-09-22,特選臺灣產業龍頭存股等權重指數,9491.67,-,14.67,-0.15,
2026-09-22,上櫃ESG 30指數,15408.03,+,151.95,1.00,
2026-09-22,臺灣ESG低碳50指數,17921.47,+,100.35,0.56,
2026-09-22,臺灣創新板指數,22414.99,-,286.32,-1.26,
2026-09-22,特選上櫃ESG龍頭指數,13370.33,+,214.50,1.63,
2026-09-22,臺灣市值動能50指數,11522.70,+,44.62,0.39,
2026-09-22,臺灣護城河概念優選50指數,10877.81,+,27.45,0.25,
2026-09-22,特選臺灣中小型精選動能100指數,7201.24,+,77.19,1.08,
2026-09-22,特選臺灣大型股25指數,12124.60,+,3.62,0.03,
2026-09-22,特選臺灣TOP 50指數,9650.00,+,8.09,0.08,
2026-09-22,臺灣璞玉指數,5748.65,-,5.07,-0.09,
2026-09-22,特選臺灣市值領航50指數,6694.74,+,17.69,0.26,
2026-09-22,臺灣璞玉中小優選100指數,4881.71,+,3.08,0.06,
2026-09-22,寶島股價報酬指數,82478.25,+,166.02,0.20,
2026-09-22,發行量加權股價報酬指數,110523.10,+,188.06,0.17,
2026-09-22,臺灣公司治理100報酬指數,45908.92,+,50.29,0.11,
2026-09-22,臺灣50報酬指數,103123.71,+,102.23,0.10,
2026-09-22,臺灣50權重上限30%報酬指數,90666.71,+,594.84,0.66,
2026-09-22,臺灣中型100報酬指數,79700.77,+,454.93,0.57,
2026-09-22,臺灣資訊科技股報酬指數,200027.20,+,378.15,0.19,
2026-09-22,臺灣發達報酬指數,41282.54,+,219.33,0.53,
2026-09-22,臺灣高股息報酬指數,53031.15,-,404.65,-0.76,
2026-09-22,臺灣就業99報酬指數,54797.13,+,357.36,0.66,
2026-09-22,臺灣高薪100報酬指數,41733.76,-,47.75,-0.11,
2026-09-22,未含金融電子報酬指數,40609.29,-,244.69,-0.60,
2026-09-22,小型股300報酬指數,20931.00,+,7.24,0.03,
2026-09-22,水泥類報酬指數,286.21,+,2.75,0.97,
2026-09-22,食品類報酬指數,3409.72,-,13.84,-0.40,
2026-09-22,塑膠類報酬指數,762.41,-,20.97,-2.68,
2026-09-22,紡織纖維類報酬指數,877.78,-,5.07,-0.57,
2026-09-22,電機機械類報酬指數,901.98,+,9.30,1.04,
2026-09-22,電器電纜類報酬指數,187.19,-,0.31,-0.17,
2026-09-22,化學生技醫療類報酬指數,278.45,-,1.21,-0.43,
2026-09-22,化學類報酬指數,368.40,-,2.30,-0.62,
2026-09-22,生技醫療類報酬指數,137.26,-,0.47,-0.34,
2026-09-22,玻璃陶瓷類報酬指數,179.61,-,3.35,-1.83,
2026-09-22,造紙類報酬指數,468.99,+,2.33,0.50,
2026-09-22,鋼鐵類報酬指數,227.17,+,0.51,0.23,
2026-09-22,橡膠類報酬指數,348.97,-,2.25,-0.64,
2026-09-22,汽車類報酬指數,530.09,-,1.42,-0.27,
2026-09-22,電子工業類報酬指數,6276.27,+,22.66,0.36,
2026-09-22,半導體類報酬指數,3110.49,+,2.34,0.08,
2026-09-22,電腦及週邊設備類報酬指數,1172.93,-,11.14,-0.94,
2026-09-22,光電類報酬指數,125.63,+,1.47,1.18,
2026-09-22,通信網路類報酬指數,558.75,+,4.30,0.78,
2026-09-22,電子零組件類報酬指數,1909.30,+,41.15,2.20,
2026-09-22,電子通路類報酬指數,1063.07,-,3.73,-0.35,
2026-09-22,資訊服務類報酬指數,663.62,-,3.60,-0.54,
2026-09-22,其他電子類報酬指數,524.01,+,4.89,0.94,
2026-09-22,建材營造類報酬指數,1080.29,-,5.23,-0.48,
2026-09-22,航運類報酬指數,484.18,-,0.18,-0.04,
2026-09-22,觀光餐旅類報酬指數,162.96,-,0.02,-0.01,
2026-09-22,金融保險類報酬指數,7195.57,-,48.72,-0.67,
2026-09-22,貿易百貨類報酬指數,422.37,-,1.64,-0.39,
2026-09-22,油電燃氣類報酬指數,202.32,-,2.84,-1.38,
2026-09-22,綠能環保類報酬指數,148.86,+,0.38,0.26,
2026-09-22,數位雲端類報酬指數,43.67,-,0.41,-0.93,
2026-09-22,運動休閒類報酬指數,65.12,-,0.13,-0.20,
2026-09-22,居家生活類報酬指數,117.34,+,0.99,0.85,
2026-09-22,其他類報酬指數,540.93,-,4.91,-0.90,
2026-09-22,臺灣生技報酬指數,4889.33,-,28.77,-0.58,
2026-09-22,臺灣中小型公司治理報酬指數,28846.85,-,9.36,-0.03,
2026-09-22,臺灣IPO報酬指數,10970.84,-,1.42,-0.01,
2026-09-22,加權指數掩護性臺指買權價外5%報酬指數,18041.60,-,9.14,-0.05,
2026-09-22,臺灣企業社會責任中小型報酬指數,22076.12,+,25.84,0.12,
2026-09-22,特選臺灣電動車代表報酬指數,27896.30,+,75.73,0.27,
2026-09-22,臺灣科技龍頭通訊報酬指數,32270.14,+,215.95,0.67,
2026-09-22,臺灣全市場報酬指數,19914.49,+,74.11,0.37,
2026-09-22,臺灣全市場半導體報酬指數,26557.29,+,370.00,1.41,
2026-09-22,臺灣智慧移動與電動車報酬指數,22384.27,+,324.55,1.47,
2026-09-22,特選小資高價30報酬指數,27300.62,+,366.12,1.36,
2026-09-22,特選臺灣綠能及電動車報酬指數,14801.59,+,25.45,0.17,
2026-09-22,特選臺灣智能車供應鏈聯盟報酬指數,22657.98,+,252.71,1.13,
2026-09-22,臺灣全市場半導體精選30報酬指數,20021.00,+,231.20,1.17,
2026-09-22,特選臺灣高股息30報酬指數,11279.41,-,45.95,-0.41,
2026-09-22,臺灣友善環境報酬指數,16786.98,+,77.39,0.46,
2026-09-22,台灣永續價值報酬指數,16523.41,+,8.53,0.05,
2026-09-22,特選臺灣IC設計報酬指數,10659.11,+,438.59,4.29,
2026-09-22,特選臺灣環境永續高股息報酬指數,11446.09,-,63.59,-0.55,
2026-09-22,特選臺灣IC設計產業代表報酬指數,15194.10,+,427.48,2.89,
2026-09-22,特選臺灣綠能報酬指數,11403.34,+,81.05,0.72,
2026-09-22,特選臺灣智慧50報酬指數,13991.55,-,2.53,-0.02,
2026-09-22,臺灣晶圓製造報酬指數,21327.80,+,326.51,1.55,
2026-09-22,臺灣精選高息報酬指數,13311.65,-,80.61,-0.60,
2026-09-22,臺灣多因子優選高股息30報酬指數,15655.69,+,17.57,0.11,
2026-09-22,特選臺灣優利高填息30報酬指數,17951.63,-,77.25,-0.43,
2026-09-22,特選臺灣科技優息報酬指數,18347.68,+,61.31,0.34,
2026-09-22,臺灣半導體收益報酬指數,19968.97,+,284.43,1.44,
2026-09-22,臺灣優選成長高股息報酬指數,15528.67,-,3.70,-0.02,
2026-09-22,特選臺灣ESG低碳高息40報酬指數,13860.81,+,66.32,0.48,
2026-09-22,臺灣優選多因子30報酬指數,18449.66,-,144.07,-0.77,
2026-09-22,臺灣創新科技50報酬指數,25845.33,+,438.94,1.73,
2026-09-22,臺灣全市場新經濟產業報酬指數,4428.79,-,8.23,-0.19,
2026-09-22,臺灣ESG永續高股息等權重報酬指數,8500.44,-,13.25,-0.16,
2026-09-22,臺灣永續高息中小型報酬指數,9111.49,-,21.13,-0.23,
2026-09-22,特選臺灣高息動能報酬指數,12888.03,-,60.59,-0.47,
2026-09-22,臺灣電子成長高息等權重報酬指數,9634.81,-,53.01,-0.55,
2026-09-22,臺灣價值高息報酬指數,8911.57,+,0.53,0.01,
2026-09-22,特選臺灣IC設計動能報酬指數,15225.74,+,299.22,2.00,
2026-09-22,臺灣趨勢動能高股息報酬指數,9902.80,+,27.94,0.28,
2026-09-22,特選臺灣科技高息成長報酬指數,9878.40,+,6.32,0.06,
2026-09-22,特選臺灣AI優息動能報酬指數,8534.02,-,16.95,-0.20,
2026-09-22,臺灣優選AI 50報酬指數,10236.84,-,8.73,-0.09,
2026-09-22,台灣旗艦動能50報酬指數,11476.34,-,5.16,-0.04,
2026-09-22,特選臺灣動能趨勢報酬指數,18103.04,+,181.72,1.01,
2026-09-22,特選臺灣動能優息報酬指數,7642.01,-,23.71,-0.31,
2026-09-22,特選臺灣璞玉精選收益報酬指數,4772.11,-,31.69,-0.66,
2026-09-22,漲升股利150報酬指數,35577.91,+,375.70,1.07,
2026-09-22,藍籌30報酬指數,41965.93,+,452.90,1.09,
2026-09-22,工業菁英30報酬指數,39214.46,+,186.23,0.48,
2026-09-22,低波動股利精選30報酬指數,20926.94,-,30.31,-0.14,
2026-09-22,中小型A級動能50報酬指數,41991.18,+,477.88,1.15,
2026-09-22,特選高息低波報酬指數,21177.51,-,56.82,-0.27,
2026-09-22,臺灣永續報酬指數,38710.04,+,222.83,0.58,
2026-09-22,存股雙十等權重報酬指數,32538.89,+,202.16,0.63,
2026-09-22,特選大蘋果報酬指數,40271.96,+,935.28,2.38,
2026-09-22,中小型300報酬指數,23420.68,+,58.84,0.25,
2026-09-22,微波高息精選20報酬指數,20734.84,+,68.99,0.33,
2026-09-22,特選世代行動通訊報酬指數,24945.28,+,271.33,1.10,
2026-09-22,特選大蘋果報酬正向兩倍指數,233301.77,+,"10,590.49",4.76,
2026-09-22,特選大蘋果報酬反向一倍指數,992.50,-,24.17,-2.38,
2026-09-22,臺灣上櫃永續報酬指數,17305.67,+,250.78,1.47,
2026-09-22,特選台股領航報酬指數,36994.53,+,467.04,1.28,
2026-09-22,特選Smart多因子報酬指數,24878.53,+,171.67,0.69,
2026-09-22,特選ESG高股息報酬指數,21272.05,+,188.52,0.89,
2026-09-22,臺灣優息存股報酬指數,7997.48,-,24.67,-0.31,
2026-09-22,特選上櫃ESG永續高股息報酬指數,17257.83,+,72.28,0.42,
2026-09-22,特選臺灣金融高股息存股報酬指數,14156.91,-,147.25,-1.03,
2026-09-22,特選臺灣產業龍頭存股等權重報酬指數,11195.73,-,17.30,-0.15,
2026-09-22,上櫃ESG 30報酬指數,17289.35,+,170.50,1.00,
2026-09-22,臺灣ESG低碳50報酬指數,20234.84,+,113.31,0.56,
2026-09-22,臺灣創新板報酬指數,23152.78,-,295.74,-1.26,
2026-09-22,特選上櫃ESG龍頭報酬指數,14721.42,+,236.17,1.63,
2026-09-22,臺灣市值動能50報酬指數,12202.25,+,47.25,0.39,
2026-09-22,臺灣護城河概念優選50報酬指數,11473.35,+,28.96,0.25,
2026-09-22,特選臺灣中小型精選動能100報酬指數,7582.73,+,81.28,1.08,
2026-09-22,特選臺灣大型股25報酬指數,12625.38,+,3.77,0.03,
2026-09-22,特選臺灣TOP 50報酬指數,9798.13,+,8.21,0.08,
2026-09-22,臺灣璞玉報酬指數,5970.97,-,5.27,-0.09,
2026-09-22,特選臺灣市值領航50報酬指數,6772.45,+,17.90,0.27,
2026-09-22,臺灣璞玉中小優選100報酬指數,4985.66,+,3.15,0.06,
