日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-23,臺灣創新板指數,21909.97,-,505.02,-2.25,
2026-09-23,特選上櫃ESG龍頭指數,13110.48,-,259.85,-1.94,
2026-09-23,臺灣市值動能50指數,11602.88,+,80.18,0.70,
2026-09-23,臺灣護城河概念優選50指數,10943.19,+,65.38,0.60,
2026-09-23,特選臺灣中小型精選動能100指數,7215.68,+,14.44,0.20,
2026-09-23,特選臺灣大型股25指數,12235.50,+,110.90,0.91,
2026-09-23,特選臺灣TOP 50指數,9717.64,+,67.64,0.70,
2026-09-23,臺灣璞玉指數,5755.13,+,6.48,0.11,
2026-09-23,特選臺灣市值領航50指數,6762.69,+,67.95,1.01,
2026-09-23,臺灣璞玉中小優選100指數,4921.61,+,39.90,0.82,
2026-09-23,寶島股價報酬指數,83038.83,+,560.58,0.68,
2026-09-23,發行量加權股價報酬指數,111356.64,+,833.54,0.75,
2026-09-23,臺灣公司治理100報酬指數,46374.52,+,465.60,1.01,
2026-09-23,臺灣50報酬指數,104164.65,+,"1,040.94",1.01,
2026-09-23,臺灣50權重上限30%報酬指數,91240.56,+,573.85,0.63,
2026-09-23,臺灣中型100報酬指數,79603.84,-,96.93,-0.12,
2026-09-23,臺灣資訊科技股報酬指數,202620.65,+,"2,593.45",1.30,
2026-09-23,臺灣發達報酬指數,41021.00,-,261.54,-0.63,
2026-09-23,臺灣高股息報酬指數,52958.84,-,72.31,-0.14,
2026-09-23,臺灣就業99報酬指數,54672.04,-,125.09,-0.23,
2026-09-23,臺灣高薪100報酬指數,41678.48,-,55.28,-0.13,
2026-09-23,未含金融電子報酬指數,40461.11,-,148.18,-0.36,
2026-09-23,小型股300報酬指數,20935.57,+,4.57,0.02,
2026-09-23,水泥類報酬指數,294.32,+,8.11,2.83,
2026-09-23,食品類報酬指數,3435.24,+,25.52,0.75,
2026-09-23,塑膠類報酬指數,749.64,-,12.77,-1.67,
2026-09-23,紡織纖維類報酬指數,882.43,+,4.65,0.53,
2026-09-23,電機機械類報酬指數,891.60,-,10.38,-1.15,
2026-09-23,電器電纜類報酬指數,186.02,-,1.17,-0.63,
2026-09-23,化學生技醫療類報酬指數,280.55,+,2.10,0.75,
2026-09-23,化學類報酬指數,370.28,+,1.88,0.51,
2026-09-23,生技醫療類報酬指數,138.44,+,1.18,0.86,
2026-09-23,玻璃陶瓷類報酬指數,176.44,-,3.17,-1.76,
2026-09-23,造紙類報酬指數,464.69,-,4.30,-0.92,
2026-09-23,鋼鐵類報酬指數,227.26,+,0.09,0.04,
2026-09-23,橡膠類報酬指數,352.42,+,3.45,0.99,
2026-09-23,汽車類報酬指數,529.36,-,0.73,-0.14,
2026-09-23,電子工業類報酬指數,6342.99,+,66.72,1.06,
2026-09-23,半導體類報酬指數,3149.38,+,38.89,1.25,
2026-09-23,電腦及週邊設備類報酬指數,1175.38,+,2.45,0.21,
2026-09-23,光電類報酬指數,122.72,-,2.91,-2.32,
2026-09-23,通信網路類報酬指數,557.08,-,1.67,-0.30,
2026-09-23,電子零組件類報酬指數,1937.74,+,28.44,1.49,
2026-09-23,電子通路類報酬指數,1075.57,+,12.50,1.18,
2026-09-23,資訊服務類報酬指數,658.66,-,4.96,-0.75,
2026-09-23,其他電子類報酬指數,527.38,+,3.37,0.64,
2026-09-23,建材營造類報酬指數,1067.60,-,12.69,-1.17,
2026-09-23,航運類報酬指數,481.82,-,2.36,-0.49,
2026-09-23,觀光餐旅類報酬指數,162.88,-,0.08,-0.05,
2026-09-23,金融保險類報酬指數,7139.31,-,56.26,-0.78,
2026-09-23,貿易百貨類報酬指數,422.17,-,0.20,-0.05,
2026-09-23,油電燃氣類報酬指數,202.45,+,0.13,0.06,
2026-09-23,綠能環保類報酬指數,147.22,-,1.64,-1.10,
2026-09-23,數位雲端類報酬指數,43.99,+,0.32,0.73,
2026-09-23,運動休閒類報酬指數,65.60,+,0.48,0.74,
2026-09-23,居家生活類報酬指數,117.17,-,0.17,-0.14,
2026-09-23,其他類報酬指數,541.76,+,0.83,0.15,
2026-09-23,臺灣生技報酬指數,4922.66,+,33.33,0.68,
2026-09-23,臺灣中小型公司治理報酬指數,28826.99,-,19.86,-0.07,
2026-09-23,臺灣IPO報酬指數,10914.11,-,56.73,-0.52,
2026-09-23,加權指數掩護性臺指買權價外5%報酬指數,18169.25,+,127.65,0.71,
2026-09-23,臺灣企業社會責任中小型報酬指數,22017.43,-,58.69,-0.27,
2026-09-23,特選臺灣電動車代表報酬指數,27655.47,-,240.83,-0.86,
2026-09-23,臺灣科技龍頭通訊報酬指數,32546.14,+,276.00,0.86,
2026-09-23,臺灣全市場報酬指數,20021.82,+,107.33,0.54,
2026-09-23,臺灣全市場半導體報酬指數,26678.63,+,121.34,0.46,
2026-09-23,臺灣智慧移動與電動車報酬指數,22763.52,+,379.25,1.69,
2026-09-23,特選小資高價30報酬指數,27512.49,+,211.87,0.78,
2026-09-23,特選臺灣綠能及電動車報酬指數,14833.97,+,32.38,0.22,
2026-09-23,特選臺灣智能車供應鏈聯盟報酬指數,22821.40,+,163.42,0.72,
2026-09-23,臺灣全市場半導體精選30報酬指數,20177.61,+,156.61,0.78,
2026-09-23,特選臺灣高股息30報酬指數,11183.48,-,95.93,-0.85,
2026-09-23,臺灣友善環境報酬指數,16852.98,+,66.00,0.39,
2026-09-23,台灣永續價值報酬指數,16571.51,+,48.10,0.29,
2026-09-23,特選臺灣IC設計報酬指數,10678.97,+,19.86,0.19,
2026-09-23,特選臺灣環境永續高股息報酬指數,11354.28,-,91.81,-0.80,
2026-09-23,特選臺灣IC設計產業代表報酬指數,15256.49,+,62.39,0.41,
2026-09-23,特選臺灣綠能報酬指數,11372.57,-,30.77,-0.27,
2026-09-23,特選臺灣智慧50報酬指數,14082.75,+,91.20,0.65,
2026-09-23,臺灣晶圓製造報酬指數,21304.13,-,23.67,-0.11,
2026-09-23,臺灣精選高息報酬指數,13280.76,-,30.89,-0.23,
2026-09-23,臺灣多因子優選高股息30報酬指數,15665.05,+,9.36,0.06,
2026-09-23,特選臺灣優利高填息30報酬指數,17957.64,+,6.01,0.03,
2026-09-23,特選臺灣科技優息報酬指數,18328.06,-,19.62,-0.11,
2026-09-23,臺灣半導體收益報酬指數,19920.93,-,48.04,-0.24,
2026-09-23,臺灣優選成長高股息報酬指數,15582.99,+,54.32,0.35,
2026-09-23,特選臺灣ESG低碳高息40報酬指數,13849.85,-,10.96,-0.08,
2026-09-23,臺灣優選多因子30報酬指數,18455.32,+,5.66,0.03,
2026-09-23,臺灣創新科技50報酬指數,26030.97,+,185.64,0.72,
2026-09-23,臺灣全市場新經濟產業報酬指數,4426.49,-,2.30,-0.05,
2026-09-23,臺灣ESG永續高股息等權重報酬指數,8501.12,+,0.68,0.01,
2026-09-23,臺灣永續高息中小型報酬指數,9098.70,-,12.79,-0.14,
2026-09-23,特選臺灣高息動能報酬指數,12861.47,-,26.56,-0.21,
2026-09-23,臺灣電子成長高息等權重報酬指數,9622.21,-,12.60,-0.13,
2026-09-23,臺灣價值高息報酬指數,8919.26,+,7.69,0.09,
2026-09-23,特選臺灣IC設計動能報酬指數,15340.11,+,114.37,0.75,
2026-09-23,臺灣趨勢動能高股息報酬指數,9874.21,-,28.59,-0.29,
2026-09-23,特選臺灣科技高息成長報酬指數,9891.77,+,13.37,0.14,
2026-09-23,特選臺灣AI優息動能報酬指數,8487.21,-,46.81,-0.55,
2026-09-23,臺灣優選AI 50報酬指數,10233.67,-,3.17,-0.03,
2026-09-23,台灣旗艦動能50報酬指數,11470.38,-,5.96,-0.05,
2026-09-23,特選臺灣動能趨勢報酬指數,18159.78,+,56.74,0.31,
2026-09-23,特選臺灣動能優息報酬指數,7664.25,+,22.24,0.29,
2026-09-23,特選臺灣璞玉精選收益報酬指數,4780.93,+,8.82,0.18,
2026-09-23,漲升股利150報酬指數,35684.37,+,106.46,0.30,
2026-09-23,藍籌30報酬指數,42187.08,+,221.15,0.53,
2026-09-23,工業菁英30報酬指數,39260.03,+,45.57,0.12,
2026-09-23,低波動股利精選30報酬指數,20804.17,-,122.77,-0.59,
2026-09-23,中小型A級動能50報酬指數,41815.19,-,175.99,-0.42,
2026-09-23,特選高息低波報酬指數,21150.29,-,27.22,-0.13,
2026-09-23,臺灣永續報酬指數,38937.19,+,227.15,0.59,
2026-09-23,存股雙十等權重報酬指數,32568.74,+,29.85,0.09,
2026-09-23,特選大蘋果報酬指數,40642.42,+,370.46,0.92,
2026-09-23,中小型300報酬指數,23393.35,-,27.33,-0.12,
2026-09-23,微波高息精選20報酬指數,20747.16,+,12.32,0.06,
2026-09-23,特選世代行動通訊報酬指數,24816.80,-,128.48,-0.52,
2026-09-23,特選大蘋果報酬正向兩倍指數,237594.04,+,"4,292.27",1.84,
2026-09-23,特選大蘋果報酬反向一倍指數,983.37,-,9.13,-0.92,
2026-09-23,臺灣上櫃永續報酬指數,17245.06,-,60.61,-0.35,
2026-09-23,特選台股領航報酬指數,37110.81,+,116.28,0.31,
2026-09-23,特選Smart多因子報酬指數,25128.49,+,249.96,1.00,
2026-09-23,特選ESG高股息報酬指數,21173.95,-,98.10,-0.46,
2026-09-23,臺灣優息存股報酬指數,7966.18,-,31.30,-0.39,
2026-09-23,特選上櫃ESG永續高股息報酬指數,16925.36,-,332.47,-1.93,
2026-09-23,特選臺灣金融高股息存股報酬指數,14063.79,-,93.12,-0.66,
2026-09-23,特選臺灣產業龍頭存股等權重報酬指數,11155.34,-,40.39,-0.36,
2026-09-23,上櫃ESG 30報酬指數,17223.11,-,66.24,-0.38,
2026-09-23,臺灣ESG低碳50報酬指數,20391.16,+,156.32,0.77,
2026-09-23,臺灣創新板報酬指數,22631.14,-,521.64,-2.25,
2026-09-23,特選上櫃ESG龍頭報酬指數,14435.31,-,286.11,-1.94,
2026-09-23,臺灣市值動能50報酬指數,12287.16,+,84.91,0.70,
2026-09-23,臺灣護城河概念優選50報酬指數,11542.30,+,68.95,0.60,
2026-09-23,特選臺灣中小型精選動能100報酬指數,7597.93,+,15.20,0.20,
2026-09-23,特選臺灣大型股25報酬指數,12740.86,+,115.48,0.91,
2026-09-23,特選臺灣TOP 50報酬指數,9866.82,+,68.69,0.70,
2026-09-23,臺灣璞玉報酬指數,5978.27,+,7.30,0.12,
2026-09-23,特選臺灣市值領航50報酬指數,6841.18,+,68.73,1.01,
2026-09-23,臺灣璞玉中小優選100報酬指數,5026.56,+,40.90,0.82,
