日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-10,台灣永續價值指數,13700.70,-,98.32,-0.71,
2026-09-10,特選臺灣IC設計指數,7809.80,+,77.17,1.00,
2026-09-10,特選臺灣環境永續高股息指數,7262.77,-,83.10,-1.13,
2026-09-10,特選臺灣IC設計產業代表指數,11315.53,+,59.12,0.53,
2026-09-10,特選臺灣綠能指數,9114.92,-,193.51,-2.08,
2026-09-10,特選臺灣智慧50指數,11231.06,-,59.87,-0.53,
2026-09-10,臺灣晶圓製造指數,16998.05,-,75.91,-0.44,
2026-09-10,臺灣精選高息指數,8580.87,-,8.18,-0.10,
2026-09-10,臺灣多因子優選高股息30指數,11556.25,-,38.03,-0.33,
2026-09-10,特選臺灣優利高填息30指數,12906.38,-,58.18,-0.45,
2026-09-10,特選臺灣科技優息指數,14745.88,-,81.61,-0.55,
2026-09-10,臺灣半導體收益指數,16061.65,-,8.26,-0.05,
2026-09-10,臺灣優選成長高股息指數,12906.13,-,38.00,-0.29,
2026-09-10,特選臺灣ESG低碳高息40指數,11127.55,-,73.00,-0.65,
2026-09-10,臺灣優選多因子30指數,15840.56,+,1.61,0.01,
2026-09-10,臺灣創新科技50指數,22066.93,-,117.95,-0.53,
2026-09-10,臺灣全市場新經濟產業指數,3861.60,-,40.19,-1.03,
2026-09-10,臺灣ESG永續高股息等權重指數,6957.04,-,37.33,-0.53,
2026-09-10,臺灣永續高息中小型指數,7705.50,-,52.74,-0.68,
2026-09-10,特選臺灣高息動能指數,10893.36,-,0.58,-0.01,
2026-09-10,臺灣電子成長高息等權重指數,8298.31,-,68.94,-0.82,
2026-09-10,特選臺灣優利成長指數,7160.09,-,78.16,-1.08,
2026-09-10,臺灣價值高息指數,7535.46,-,42.03,-0.55,
2026-09-10,特選臺灣IC設計動能指數,13532.38,-,54.46,-0.40,
2026-09-10,臺灣趨勢動能高股息指數,8334.27,-,25.99,-0.31,
2026-09-10,特選臺灣科技高息成長指數,8433.05,-,76.91,-0.90,
2026-09-10,特選臺灣AI優息動能指數,7602.48,-,31.96,-0.42,
2026-09-10,臺灣優選AI 50指數,9065.37,-,53.67,-0.59,
2026-09-10,台灣旗艦動能50指數,10666.43,-,51.27,-0.48,
2026-09-10,特選臺灣動能趨勢指數,16051.30,+,60.56,0.38,
2026-09-10,特選臺灣動能優息指數,7188.93,-,77.78,-1.07,
2026-09-10,特選臺灣璞玉精選收益指數,4595.76,-,39.40,-0.85,
2026-09-10,金融類日報酬兩倍指數,123394.47,+,831.70,0.68,
2026-09-10,金融類日報酬反向一倍指數,1963.79,-,6.69,-0.34,
2026-09-10,漲升股利150指數,22033.31,-,29.52,-0.13,
2026-09-10,藍籌30指數,28130.44,-,124.68,-0.44,
2026-09-10,工業菁英30指數,26241.63,-,189.73,-0.72,
2026-09-10,低波動股利精選30指數,13448.48,+,52.19,0.39,
2026-09-10,中小型A級動能50指數,30797.87,-,98.97,-0.32,
2026-09-10,特選高息低波指數,12493.91,-,1.78,-0.01,
2026-09-10,臺灣永續指數,26279.00,-,95.39,-0.36,
2026-09-10,存股雙十等權重指數,21494.47,+,56.31,0.26,
2026-09-10,特選大蘋果指數,28520.79,-,205.02,-0.71,
2026-09-10,中小型300指數,17607.57,-,128.36,-0.72,
2026-09-10,微波高息精選20指數,14269.12,-,24.21,-0.17,
2026-09-10,特選世代行動通訊指數,19109.81,+,38.19,0.20,
2026-09-10,智慧投資多因子30指數,8063.27,-,21.68,-0.27,
2026-09-10,臺股期貨指數,25290.90,-,169.95,-0.67,
2026-09-10,臺灣上櫃永續指數,13177.38,-,120.94,-0.91,
2026-09-10,特選台股領航指數,26717.02,-,47.75,-0.18,
2026-09-10,特選Smart多因子指數,19563.16,-,99.30,-0.51,
2026-09-10,特選ESG高股息指數,14005.44,+,66.39,0.48,
2026-09-10,特選上櫃ESG成長指數,9917.57,-,68.22,-0.68,
2026-09-10,臺灣優息存股指數,6038.74,-,35.09,-0.58,
2026-09-10,特選上櫃ESG永續高股息指數,13527.37,+,104.33,0.78,
2026-09-10,特選臺灣金融高股息存股指數,11521.71,+,59.27,0.52,
2026-09-10,特選臺灣產業龍頭存股等權重指數,9486.16,-,77.35,-0.81,
2026-09-10,上櫃ESG 30指數,14943.79,-,55.75,-0.37,
2026-09-10,臺灣ESG低碳50指數,17460.39,-,80.12,-0.46,
2026-09-10,臺灣創新板指數,23960.13,+,453.27,1.93,
2026-09-10,特選上櫃ESG龍頭指數,12853.60,-,102.18,-0.79,
2026-09-10,臺灣市值動能50指數,11297.23,-,51.56,-0.45,
2026-09-10,臺灣護城河概念優選50指數,10668.76,-,48.28,-0.45,
2026-09-10,特選臺灣中小型精選動能100指數,7145.09,-,50.91,-0.71,
2026-09-10,特選臺灣大型股25指數,11882.05,-,43.48,-0.36,
2026-09-10,特選臺灣TOP 50指數,9433.36,-,34.52,-0.36,
2026-09-10,臺灣璞玉指數,5683.23,-,31.22,-0.55,
2026-09-10,特選臺灣市值領航50指數,6598.09,-,35.53,-0.54,
2026-09-10,臺灣璞玉中小優選100指數,4914.69,-,29.43,-0.60,
2026-09-10,寶島股價報酬指數,80864.05,-,427.99,-0.53,
2026-09-10,發行量加權股價報酬指數,108399.70,-,560.20,-0.51,
2026-09-10,臺灣公司治理100報酬指數,44829.84,-,172.48,-0.38,
2026-09-10,臺灣50報酬指數,100925.71,-,438.97,-0.43,
2026-09-10,臺灣50權重上限30%報酬指數,87942.28,-,282.49,-0.32,
2026-09-10,臺灣中型100報酬指數,78972.89,-,528.39,-0.66,
2026-09-10,臺灣資訊科技股報酬指數,196458.99,-,510.49,-0.26,
2026-09-10,臺灣發達報酬指數,40030.95,-,983.75,-2.40,
2026-09-10,臺灣高股息報酬指數,52376.90,-,24.61,-0.05,
2026-09-10,臺灣就業99報酬指數,53293.63,-,120.71,-0.23,
2026-09-10,臺灣高薪100報酬指數,40572.64,-,83.31,-0.20,
2026-09-10,未含金融電子報酬指數,41042.46,-,210.31,-0.51,
2026-09-10,小型股300報酬指數,20644.47,-,202.12,-0.97,
2026-09-10,水泥類報酬指數,288.64,+,0.22,0.08,
2026-09-10,食品類報酬指數,3468.23,-,14.86,-0.43,
2026-09-10,塑膠類報酬指數,798.38,+,13.10,1.67,
2026-09-10,紡織纖維類報酬指數,902.94,-,10.74,-1.18,
2026-09-10,電機機械類報酬指數,892.10,-,15.95,-1.76,
2026-09-10,電器電纜類報酬指數,190.22,-,2.08,-1.08,
2026-09-10,化學生技醫療類報酬指數,286.75,-,0.45,-0.16,
2026-09-10,化學類報酬指數,363.56,-,4.48,-1.22,
2026-09-10,生技醫療類報酬指數,143.94,+,0.42,0.29,
2026-09-10,玻璃陶瓷類報酬指數,181.39,-,1.83,-1.00,
2026-09-10,造紙類報酬指數,475.65,+,2.52,0.53,
2026-09-10,鋼鐵類報酬指數,229.83,-,1.55,-0.67,
2026-09-10,橡膠類報酬指數,352.57,-,3.53,-0.99,
2026-09-10,汽車類報酬指數,532.94,-,4.00,-0.74,
2026-09-10,電子工業類報酬指數,6137.72,-,37.26,-0.60,
2026-09-10,半導體類報酬指數,3043.13,-,7.94,-0.26,
2026-09-10,電腦及週邊設備類報酬指數,1193.64,-,0.87,-0.07,
2026-09-10,光電類報酬指數,123.81,-,1.97,-1.57,
2026-09-10,通信網路類報酬指數,555.42,-,3.22,-0.58,
2026-09-10,電子零組件類報酬指數,1825.64,-,42.26,-2.26,
2026-09-10,電子通路類報酬指數,1027.41,+,5.87,0.57,
2026-09-10,資訊服務類報酬指數,639.09,+,0.99,0.16,
2026-09-10,其他電子類報酬指數,506.01,-,8.05,-1.57,
2026-09-10,建材營造類報酬指數,1086.54,-,12.52,-1.14,
2026-09-10,航運類報酬指數,471.20,-,8.69,-1.81,
2026-09-10,觀光餐旅類報酬指數,163.44,-,0.35,-0.21,
2026-09-10,金融保險類報酬指數,6985.41,+,23.61,0.34,
2026-09-10,貿易百貨類報酬指數,424.67,+,0.97,0.23,
2026-09-10,油電燃氣類報酬指數,200.39,-,2.79,-1.37,
2026-09-10,綠能環保類報酬指數,151.91,-,0.55,-0.36,
2026-09-10,數位雲端類報酬指數,42.20,-,0.65,-1.52,
2026-09-10,運動休閒類報酬指數,66.47,-,0.86,-1.28,
2026-09-10,居家生活類報酬指數,116.56,-,1.84,-1.55,
2026-09-10,其他類報酬指數,542.73,-,1.58,-0.29,
2026-09-10,臺灣生技報酬指數,5007.93,+,11.59,0.23,
2026-09-10,臺灣中小型公司治理報酬指數,28401.70,-,208.24,-0.73,
2026-09-10,臺灣IPO報酬指數,11301.40,-,174.74,-1.52,
2026-09-10,智慧中立報酬指數,4500.52,-,8.34,-0.18,
2026-09-10,加權指數掩護性臺指買權價外5%報酬指數,17762.87,+,0.87,--,
2026-09-10,臺灣企業社會責任中小型報酬指數,21625.21,-,150.46,-0.69,
2026-09-10,特選臺灣電動車代表報酬指數,26977.90,-,641.27,-2.32,
2026-09-10,臺灣科技龍頭通訊報酬指數,31273.37,-,216.12,-0.69,
2026-09-10,臺灣全市場報酬指數,19461.85,-,93.74,-0.48,
2026-09-10,臺灣全市場半導體報酬指數,25392.20,+,34.25,0.14,
2026-09-10,臺灣智慧移動與電動車報酬指數,21583.46,-,126.09,-0.58,
2026-09-10,特選小資高價30報酬指數,26295.11,-,127.08,-0.48,
2026-09-10,特選臺灣綠能及電動車報酬指數,14378.53,-,78.83,-0.55,
2026-09-10,特選臺灣智能車供應鏈聯盟報酬指數,21946.14,-,153.18,-0.69,
2026-09-10,臺灣全市場半導體精選30報酬指數,19325.57,-,15.21,-0.08,
2026-09-10,特選臺灣高股息30報酬指數,11081.11,-,68.04,-0.61,
2026-09-10,臺灣友善環境報酬指數,16257.20,-,79.18,-0.48,
2026-09-10,台灣永續價值報酬指數,15969.74,-,114.60,-0.71,
2026-09-10,特選臺灣IC設計報酬指數,9658.96,+,95.44,1.00,
2026-09-10,特選臺灣環境永續高股息報酬指數,11366.23,-,130.05,-1.13,
2026-09-10,特選臺灣IC設計產業代表報酬指數,13979.53,+,73.04,0.53,
2026-09-10,特選臺灣綠能報酬指數,10651.20,-,226.13,-2.08,
2026-09-10,特選臺灣智慧50報酬指數,13655.63,-,72.79,-0.53,
2026-09-10,臺灣晶圓製造報酬指數,20164.13,-,90.05,-0.44,
2026-09-10,臺灣精選高息報酬指數,13039.53,-,12.43,-0.10,
2026-09-10,臺灣多因子優選高股息30報酬指數,15198.68,-,50.01,-0.33,
2026-09-10,特選臺灣優利高填息30報酬指數,17699.68,-,79.79,-0.45,
2026-09-10,特選臺灣科技優息報酬指數,17919.71,-,99.17,-0.55,
2026-09-10,臺灣半導體收益報酬指數,18868.71,-,9.69,-0.05,
2026-09-10,臺灣優選成長高股息報酬指數,15536.44,-,45.75,-0.29,
2026-09-10,特選臺灣ESG低碳高息40報酬指數,13462.46,-,88.33,-0.65,
2026-09-10,臺灣優選多因子30報酬指數,18047.52,+,1.84,0.01,
2026-09-10,臺灣創新科技50報酬指數,24509.91,-,131.01,-0.53,
2026-09-10,臺灣全市場新經濟產業報酬指數,4459.95,-,43.57,-0.97,
2026-09-10,臺灣ESG永續高股息等權重報酬指數,8404.39,-,45.10,-0.53,
2026-09-10,臺灣永續高息中小型報酬指數,8984.58,-,61.50,-0.68,
2026-09-10,特選臺灣高息動能報酬指數,12622.67,-,0.67,-0.01,
2026-09-10,臺灣電子成長高息等權重報酬指數,9498.15,-,78.91,-0.82,
2026-09-10,特選臺灣優利成長報酬指數,8304.70,-,90.65,-1.08,
2026-09-10,臺灣價值高息報酬指數,8728.35,-,48.68,-0.55,
2026-09-10,特選臺灣IC設計動能報酬指數,14348.13,-,57.74,-0.40,
2026-09-10,臺灣趨勢動能高股息報酬指數,9593.53,-,29.92,-0.31,
2026-09-10,特選臺灣科技高息成長報酬指數,9769.54,-,89.10,-0.90,
2026-09-10,特選臺灣AI優息動能報酬指數,8452.57,-,35.53,-0.42,
2026-09-10,臺灣優選AI 50報酬指數,10046.90,-,59.48,-0.59,
2026-09-10,台灣旗艦動能50報酬指數,11426.43,-,54.91,-0.48,
2026-09-10,特選臺灣動能趨勢報酬指數,17401.83,+,65.65,0.38,
2026-09-10,特選臺灣動能優息報酬指數,7562.73,-,81.82,-1.07,
2026-09-10,特選臺灣璞玉精選收益報酬指數,4760.79,-,40.81,-0.85,
2026-09-10,漲升股利150報酬指數,34581.28,-,45.43,-0.13,
2026-09-10,藍籌30報酬指數,40226.94,-,178.29,-0.44,
2026-09-10,工業菁英30報酬指數,38113.57,-,275.56,-0.72,
2026-09-10,低波動股利精選30報酬指數,20140.18,+,78.16,0.39,
2026-09-10,中小型A級動能50報酬指數,40943.32,-,131.58,-0.32,
2026-09-10,特選高息低波報酬指數,20886.25,-,2.99,-0.01,
2026-09-10,臺灣永續報酬指數,37629.61,-,136.60,-0.36,
2026-09-10,存股雙十等權重報酬指數,32344.27,+,84.73,0.26,
2026-09-10,特選大蘋果報酬指數,38670.84,-,277.98,-0.71,
2026-09-10,中小型300報酬指數,23225.10,-,169.32,-0.72,
2026-09-10,微波高息精選20報酬指數,19675.86,-,33.38,-0.17,
2026-09-10,特選世代行動通訊報酬指數,24434.38,+,48.84,0.20,
2026-09-10,智慧投資多因子30報酬指數,11514.67,-,30.97,-0.27,
2026-09-10,特選大蘋果報酬正向兩倍指數,215672.22,-,"3,123.11",-1.43,
2026-09-10,特選大蘋果報酬反向一倍指數,1036.29,+,7.34,0.71,
2026-09-10,臺灣上櫃永續報酬指數,16650.40,-,152.70,-0.91,
2026-09-10,特選台股領航報酬指數,35174.34,-,62.86,-0.18,
2026-09-10,特選Smart多因子報酬指數,24268.17,-,123.18,-0.51,
2026-09-10,特選ESG高股息報酬指數,20124.18,+,95.39,0.48,
2026-09-10,特選上櫃ESG成長報酬指數,11623.10,-,79.96,-0.68,
2026-09-10,臺灣優息存股報酬指數,7845.37,-,45.58,-0.58,
2026-09-10,特選上櫃ESG永續高股息報酬指數,16400.42,+,126.49,0.78,
2026-09-10,特選臺灣金融高股息存股報酬指數,13757.46,+,70.77,0.52,
2026-09-10,特選臺灣產業龍頭存股等權重報酬指數,11165.72,-,91.05,-0.81,
2026-09-10,上櫃ESG 30報酬指數,16755.46,-,62.51,-0.37,
2026-09-10,臺灣ESG低碳50報酬指數,19689.66,-,90.36,-0.46,
2026-09-10,臺灣創新板報酬指數,24746.49,+,468.14,1.93,
2026-09-10,特選上櫃ESG龍頭報酬指數,14152.48,-,112.50,-0.79,
2026-09-10,臺灣市值動能50報酬指數,11948.61,-,54.54,-0.45,
2026-09-10,臺灣護城河概念優選50報酬指數,11239.42,-,50.86,-0.45,
2026-09-10,特選臺灣中小型精選動能100報酬指數,7523.32,-,53.60,-0.71,
2026-09-10,特選臺灣大型股25報酬指數,12351.26,-,45.20,-0.36,
2026-09-10,特選臺灣TOP 50報酬指數,9566.52,-,35.01,-0.36,
2026-09-10,臺灣璞玉報酬指數,5901.62,-,32.12,-0.54,
2026-09-10,特選臺灣市值領航50報酬指數,6666.59,-,35.90,-0.54,
2026-09-10,臺灣璞玉中小優選100報酬指數,5015.83,-,30.04,-0.60,
