日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-11,臺灣企業社會責任中小型指數,15720.51,-,117.01,-0.74,
2026-09-11,特選臺灣電動車代表指數,21071.32,-,387.55,-1.81,
2026-09-11,臺灣科技龍頭通訊指數,25209.34,-,445.65,-1.74,
2026-09-11,臺灣全市場指數,15950.68,-,272.93,-1.68,
2026-09-11,臺灣全市場半導體指數,20429.81,-,546.36,-2.60,
2026-09-11,臺灣智慧移動與電動車指數,17434.78,-,253.77,-1.43,
2026-09-11,特選小資高價30指數,22043.74,-,491.86,-2.18,
2026-09-11,特選臺灣綠能及電動車指數,11562.35,-,215.93,-1.83,
2026-09-11,特選臺灣智能車供應鏈聯盟指數,17862.95,-,402.18,-2.20,
2026-09-11,臺灣全市場半導體精選30指數,15905.41,-,393.08,-2.41,
2026-09-11,特選臺灣高股息30指數,6969.57,+,28.40,0.41,
2026-09-11,臺灣友善環境指數,13341.85,-,161.21,-1.19,
2026-09-11,台灣永續價值指數,13519.36,-,181.34,-1.32,
2026-09-11,特選臺灣IC設計指數,7569.12,-,240.68,-3.08,
2026-09-11,特選臺灣環境永續高股息指數,7257.00,-,5.77,-0.08,
2026-09-11,特選臺灣IC設計產業代表指數,11014.31,-,301.22,-2.66,
2026-09-11,特選臺灣綠能指數,8932.13,-,182.79,-2.01,
2026-09-11,特選臺灣智慧50指數,11051.53,-,179.53,-1.60,
2026-09-11,臺灣晶圓製造指數,16547.12,-,450.93,-2.65,
2026-09-11,臺灣精選高息指數,8568.84,-,12.03,-0.14,
2026-09-11,臺灣多因子優選高股息30指數,11590.32,+,34.07,0.29,
2026-09-11,特選臺灣優利高填息30指數,12914.64,+,8.26,0.06,
2026-09-11,特選臺灣科技優息指數,14547.21,-,198.67,-1.35,
2026-09-11,臺灣半導體收益指數,15710.30,-,351.35,-2.19,
2026-09-11,臺灣優選成長高股息指數,12718.51,-,187.62,-1.45,
2026-09-11,特選臺灣ESG低碳高息40指數,11032.09,-,95.46,-0.86,
2026-09-11,臺灣優選多因子30指數,15865.96,+,25.40,0.16,
2026-09-11,臺灣創新科技50指數,21513.42,-,553.51,-2.51,
2026-09-11,臺灣全市場新經濟產業指數,3813.26,-,48.34,-1.25,
2026-09-11,臺灣ESG永續高股息等權重指數,6930.71,-,26.33,-0.38,
2026-09-11,臺灣永續高息中小型指數,7674.17,-,31.33,-0.41,
2026-09-11,特選臺灣高息動能指數,10930.40,+,37.04,0.34,
2026-09-11,臺灣電子成長高息等權重指數,8257.46,-,40.85,-0.49,
2026-09-11,特選臺灣優利成長指數,7106.05,-,54.04,-0.75,
2026-09-11,臺灣價值高息指數,7492.20,-,43.26,-0.57,
2026-09-11,特選臺灣IC設計動能指數,13057.20,-,475.18,-3.51,
2026-09-11,臺灣趨勢動能高股息指數,8307.27,-,27.00,-0.32,
2026-09-11,特選臺灣科技高息成長指數,8350.02,-,83.03,-0.98,
2026-09-11,特選臺灣AI優息動能指數,7477.58,-,124.90,-1.64,
2026-09-11,臺灣優選AI 50指數,8939.34,-,126.03,-1.39,
2026-09-11,台灣旗艦動能50指數,10454.69,-,211.74,-1.99,
2026-09-11,特選臺灣動能趨勢指數,15656.43,-,394.87,-2.46,
2026-09-11,特選臺灣動能優息指數,7168.06,-,20.87,-0.29,
2026-09-11,特選臺灣璞玉精選收益指數,4573.50,-,22.26,-0.48,
2026-09-11,金融類日報酬兩倍指數,126164.70,+,"2,770.23",2.25,
2026-09-11,金融類日報酬反向一倍指數,1941.75,-,22.04,-1.12,
2026-09-11,漲升股利150指數,21619.32,-,413.99,-1.88,
2026-09-11,藍籌30指數,27577.64,-,552.80,-1.97,
2026-09-11,工業菁英30指數,25882.72,-,358.91,-1.37,
2026-09-11,低波動股利精選30指數,13539.05,+,90.57,0.67,
2026-09-11,中小型A級動能50指數,30149.63,-,648.24,-2.10,
2026-09-11,特選高息低波指數,12565.11,+,71.20,0.57,
2026-09-11,臺灣永續指數,25849.51,-,429.49,-1.63,
2026-09-11,存股雙十等權重指數,20971.69,-,522.78,-2.43,
2026-09-11,特選大蘋果指數,27771.75,-,749.04,-2.63,
2026-09-11,中小型300指數,17367.32,-,240.25,-1.36,
2026-09-11,微波高息精選20指數,14283.36,+,14.24,0.10,
2026-09-11,特選世代行動通訊指數,18754.35,-,355.46,-1.86,
2026-09-11,智慧投資多因子30指數,8107.63,+,44.36,0.55,
2026-09-11,臺股期貨指數,24935.75,-,355.15,-1.40,
2026-09-11,臺灣上櫃永續指數,12871.79,-,305.59,-2.32,
2026-09-11,特選台股領航指數,26235.21,-,481.81,-1.80,
2026-09-11,特選Smart多因子指數,19190.10,-,373.06,-1.91,
2026-09-11,特選ESG高股息指數,14077.40,+,71.96,0.51,
2026-09-11,特選上櫃ESG成長指數,9662.60,-,254.97,-2.57,
2026-09-11,臺灣優息存股指數,6091.29,+,52.55,0.87,
2026-09-11,特選上櫃ESG永續高股息指數,13175.46,-,351.91,-2.60,
2026-09-11,特選臺灣金融高股息存股指數,11662.23,+,140.52,1.22,
2026-09-11,特選臺灣產業龍頭存股等權重指數,9400.21,-,85.95,-0.91,
2026-09-11,上櫃ESG 30指數,14606.96,-,336.83,-2.25,
2026-09-11,臺灣ESG低碳50指數,17149.49,-,310.90,-1.78,
2026-09-11,臺灣創新板指數,22928.31,-,"1,031.82",-4.31,
2026-09-11,特選上櫃ESG龍頭指數,12583.27,-,270.33,-2.10,
2026-09-11,臺灣市值動能50指數,11088.75,-,208.48,-1.85,
2026-09-11,臺灣護城河概念優選50指數,10515.07,-,153.69,-1.44,
2026-09-11,特選臺灣中小型精選動能100指數,7034.93,-,110.16,-1.54,
2026-09-11,特選臺灣大型股25指數,11686.08,-,195.97,-1.65,
2026-09-11,特選臺灣TOP 50指數,9317.99,-,115.37,-1.22,
2026-09-11,臺灣璞玉指數,5671.60,-,11.63,-0.20,
2026-09-11,特選臺灣市值領航50指數,6481.22,-,116.87,-1.77,
2026-09-11,臺灣璞玉中小優選100指數,4773.23,-,141.46,-2.88,
2026-09-11,寶島股價報酬指數,79519.10,-,"1,344.95",-1.66,
2026-09-11,發行量加權股價報酬指數,106654.71,-,"1,744.99",-1.61,
2026-09-11,臺灣公司治理100報酬指數,44152.16,-,677.68,-1.51,
2026-09-11,臺灣50報酬指數,99222.71,-,"1,703.00",-1.69,
2026-09-11,臺灣50權重上限30%報酬指數,86427.49,-,"1,514.79",-1.72,
2026-09-11,臺灣中型100報酬指數,77894.16,-,"1,078.73",-1.37,
2026-09-11,臺灣資訊科技股報酬指數,192792.43,-,"3,666.56",-1.87,
2026-09-11,臺灣發達報酬指數,39134.37,-,896.58,-2.24,
2026-09-11,臺灣高股息報酬指數,52009.88,-,367.02,-0.70,
2026-09-11,臺灣就業99報酬指數,52550.26,-,743.37,-1.39,
2026-09-11,臺灣高薪100報酬指數,40509.38,-,63.26,-0.16,
2026-09-11,未含金融電子報酬指數,40488.55,-,553.91,-1.35,
2026-09-11,小型股300報酬指數,20408.44,-,236.03,-1.14,
2026-09-11,水泥類報酬指數,286.18,-,2.46,-0.85,
2026-09-11,食品類報酬指數,3437.90,-,30.33,-0.87,
2026-09-11,塑膠類報酬指數,773.93,-,24.45,-3.06,
2026-09-11,紡織纖維類報酬指數,897.56,-,5.38,-0.60,
2026-09-11,電機機械類報酬指數,882.04,-,10.06,-1.13,
2026-09-11,電器電纜類報酬指數,188.28,-,1.94,-1.02,
2026-09-11,化學生技醫療類報酬指數,279.41,-,7.34,-2.56,
2026-09-11,化學類報酬指數,359.61,-,3.95,-1.09,
2026-09-11,生技醫療類報酬指數,139.37,-,4.57,-3.17,
2026-09-11,玻璃陶瓷類報酬指數,177.42,-,3.97,-2.19,
2026-09-11,造紙類報酬指數,470.37,-,5.28,-1.11,
2026-09-11,鋼鐵類報酬指數,226.92,-,2.91,-1.27,
2026-09-11,橡膠類報酬指數,350.74,-,1.83,-0.52,
2026-09-11,汽車類報酬指數,530.95,-,1.99,-0.37,
2026-09-11,電子工業類報酬指數,6019.17,-,118.55,-1.93,
2026-09-11,半導體類報酬指數,2982.33,-,60.80,-2.00,
2026-09-11,電腦及週邊設備類報酬指數,1174.16,-,19.48,-1.63,
2026-09-11,光電類報酬指數,121.83,-,1.98,-1.60,
2026-09-11,通信網路類報酬指數,548.29,-,7.13,-1.28,
2026-09-11,電子零組件類報酬指數,1786.28,-,39.36,-2.16,
2026-09-11,電子通路類報酬指數,1019.54,-,7.87,-0.77,
2026-09-11,資訊服務類報酬指數,645.77,+,6.68,1.05,
2026-09-11,其他電子類報酬指數,497.89,-,8.12,-1.60,
2026-09-11,建材營造類報酬指數,1076.04,-,10.50,-0.97,
2026-09-11,航運類報酬指數,476.11,+,4.91,1.04,
2026-09-11,觀光餐旅類報酬指數,162.70,-,0.74,-0.45,
2026-09-11,金融保險類報酬指數,7063.83,+,78.42,1.12,
2026-09-11,貿易百貨類報酬指數,421.33,-,3.34,-0.79,
2026-09-11,油電燃氣類報酬指數,194.83,-,5.56,-2.77,
2026-09-11,綠能環保類報酬指數,148.93,-,2.98,-1.96,
2026-09-11,數位雲端類報酬指數,42.69,+,0.49,1.16,
2026-09-11,運動休閒類報酬指數,65.08,-,1.39,-2.09,
2026-09-11,居家生活類報酬指數,116.60,+,0.04,0.03,
2026-09-11,其他類報酬指數,541.66,-,1.07,-0.20,
2026-09-11,臺灣生技報酬指數,4855.91,-,152.02,-3.04,
2026-09-11,臺灣中小型公司治理報酬指數,28241.63,-,160.07,-0.56,
2026-09-11,臺灣IPO報酬指數,10857.44,-,443.96,-3.93,
2026-09-11,智慧中立報酬指數,4533.39,+,32.87,0.73,
2026-09-11,加權指數掩護性臺指買權價外5%報酬指數,17587.87,-,175.00,-0.99,
2026-09-11,臺灣企業社會責任中小型報酬指數,21465.44,-,159.77,-0.74,
2026-09-11,特選臺灣電動車代表報酬指數,26490.68,-,487.22,-1.81,
2026-09-11,臺灣科技龍頭通訊報酬指數,30730.12,-,543.25,-1.74,
2026-09-11,臺灣全市場報酬指數,19134.46,-,327.39,-1.68,
2026-09-11,臺灣全市場半導體報酬指數,24730.84,-,661.36,-2.60,
2026-09-11,臺灣智慧移動與電動車報酬指數,21273.81,-,309.65,-1.43,
2026-09-11,特選小資高價30報酬指數,25721.20,-,573.91,-2.18,
2026-09-11,特選臺灣綠能及電動車報酬指數,14114.92,-,263.61,-1.83,
2026-09-11,特選臺灣智能車供應鏈聯盟報酬指數,21462.91,-,483.23,-2.20,
2026-09-11,臺灣全市場半導體精選30報酬指數,18859.48,-,466.09,-2.41,
2026-09-11,特選臺灣高股息30報酬指數,11126.43,+,45.32,0.41,
2026-09-11,臺灣友善環境報酬指數,16063.11,-,194.09,-1.19,
2026-09-11,台灣永續價值報酬指數,15758.36,-,211.38,-1.32,
2026-09-11,特選臺灣IC設計報酬指數,9361.30,-,297.66,-3.08,
2026-09-11,特選臺灣環境永續高股息報酬指數,11357.20,-,9.03,-0.08,
2026-09-11,特選臺灣IC設計產業代表報酬指數,13607.40,-,372.13,-2.66,
2026-09-11,特選臺灣綠能報酬指數,10437.60,-,213.60,-2.01,
2026-09-11,特選臺灣智慧50報酬指數,13437.34,-,218.29,-1.60,
2026-09-11,臺灣晶圓製造報酬指數,19629.21,-,534.92,-2.65,
2026-09-11,臺灣精選高息報酬指數,13021.25,-,18.28,-0.14,
2026-09-11,臺灣多因子優選高股息30報酬指數,15243.48,+,44.80,0.29,
2026-09-11,特選臺灣優利高填息30報酬指數,17711.01,+,11.33,0.06,
2026-09-11,特選臺灣科技優息報酬指數,17678.27,-,241.44,-1.35,
2026-09-11,臺灣半導體收益報酬指數,18455.94,-,412.77,-2.19,
2026-09-11,臺灣優選成長高股息報酬指數,15310.58,-,225.86,-1.45,
2026-09-11,特選臺灣ESG低碳高息40報酬指數,13346.98,-,115.48,-0.86,
2026-09-11,臺灣優選多因子30報酬指數,18076.45,+,28.93,0.16,
2026-09-11,臺灣創新科技50報酬指數,23895.13,-,614.78,-2.51,
2026-09-11,臺灣全市場新經濟產業報酬指數,4404.12,-,55.83,-1.25,
2026-09-11,臺灣ESG永續高股息等權重報酬指數,8372.58,-,31.81,-0.38,
2026-09-11,臺灣永續高息中小型報酬指數,8948.06,-,36.52,-0.41,
2026-09-11,特選臺灣高息動能報酬指數,12665.59,+,42.92,0.34,
2026-09-11,臺灣電子成長高息等權重報酬指數,9451.40,-,46.75,-0.49,
2026-09-11,特選臺灣優利成長報酬指數,8242.02,-,62.68,-0.75,
2026-09-11,臺灣價值高息報酬指數,8678.24,-,50.11,-0.57,
2026-09-11,特選臺灣IC設計動能報酬指數,13844.31,-,503.82,-3.51,
2026-09-11,臺灣趨勢動能高股息報酬指數,9562.45,-,31.08,-0.32,
2026-09-11,特選臺灣科技高息成長報酬指數,9673.35,-,96.19,-0.98,
2026-09-11,特選臺灣AI優息動能報酬指數,8313.70,-,138.87,-1.64,
2026-09-11,臺灣優選AI 50報酬指數,9907.23,-,139.67,-1.39,
2026-09-11,台灣旗艦動能50報酬指數,11199.60,-,226.83,-1.99,
2026-09-11,特選臺灣動能趨勢報酬指數,16973.75,-,428.08,-2.46,
2026-09-11,特選臺灣動能優息報酬指數,7540.77,-,21.96,-0.29,
2026-09-11,特選臺灣璞玉精選收益報酬指數,4737.73,-,23.06,-0.48,
2026-09-11,漲升股利150報酬指數,33931.53,-,649.75,-1.88,
2026-09-11,藍籌30報酬指數,39436.43,-,790.51,-1.97,
2026-09-11,工業菁英30報酬指數,37592.28,-,521.29,-1.37,
2026-09-11,低波動股利精選30報酬指數,20275.82,+,135.64,0.67,
2026-09-11,中小型A級動能50報酬指數,40081.54,-,861.78,-2.10,
2026-09-11,特選高息低波報酬指數,21005.29,+,119.04,0.57,
2026-09-11,臺灣永續報酬指數,37014.62,-,614.99,-1.63,
2026-09-11,存股雙十等權重報酬指數,31557.61,-,786.66,-2.43,
2026-09-11,特選大蘋果報酬指數,37655.23,-,"1,015.61",-2.63,
2026-09-11,中小型300報酬指數,22908.21,-,316.89,-1.36,
2026-09-11,微波高息精選20報酬指數,19695.49,+,19.63,0.10,
2026-09-11,特選世代行動通訊報酬指數,23979.87,-,454.51,-1.86,
2026-09-11,智慧投資多因子30報酬指數,11578.03,+,63.36,0.55,
2026-09-11,特選大蘋果報酬正向兩倍指數,204343.85,-,"11,328.37",-5.25,
2026-09-11,特選大蘋果報酬反向一倍指數,1063.51,+,27.22,2.63,
2026-09-11,臺灣上櫃永續報酬指數,16264.34,-,386.06,-2.32,
2026-09-11,特選台股領航報酬指數,34540.02,-,634.32,-1.80,
2026-09-11,特選Smart多因子報酬指數,23805.39,-,462.78,-1.91,
2026-09-11,特選ESG高股息報酬指數,20227.57,+,103.39,0.51,
2026-09-11,特選上櫃ESG成長報酬指數,11324.29,-,298.81,-2.57,
2026-09-11,臺灣優息存股報酬指數,7913.63,+,68.26,0.87,
2026-09-11,特選上櫃ESG永續高股息報酬指數,15973.77,-,426.65,-2.60,
2026-09-11,特選臺灣金融高股息存股報酬指數,13925.24,+,167.78,1.22,
2026-09-11,特選臺灣產業龍頭存股等權重報酬指數,11064.55,-,101.17,-0.91,
2026-09-11,上櫃ESG 30報酬指數,16377.79,-,377.67,-2.25,
2026-09-11,臺灣ESG低碳50報酬指數,19339.07,-,350.59,-1.78,
2026-09-11,臺灣創新板報酬指數,23680.81,-,"1,065.68",-4.31,
2026-09-11,特選上櫃ESG龍頭報酬指數,13854.84,-,297.64,-2.10,
2026-09-11,臺灣市值動能50報酬指數,11728.11,-,220.50,-1.85,
2026-09-11,臺灣護城河概念優選50報酬指數,11077.50,-,161.92,-1.44,
2026-09-11,特選臺灣中小型精選動能100報酬指數,7407.32,-,116.00,-1.54,
2026-09-11,特選臺灣大型股25報酬指數,12147.55,-,203.71,-1.65,
2026-09-11,特選臺灣TOP 50報酬指數,9449.51,-,117.01,-1.22,
2026-09-11,臺灣璞玉報酬指數,5889.54,-,12.08,-0.20,
2026-09-11,特選臺灣市值領航50報酬指數,6548.51,-,118.08,-1.77,
2026-09-11,臺灣璞玉中小優選100報酬指數,4871.46,-,144.37,-2.88,
