日期,指數,收盤指數,漲跌,漲跌點數,漲跌百分比,特殊處理註記
2026-09-03,數位雲端類指數,39.11,-,0.52,-1.31,
2026-09-03,運動休閒類指數,57.84,-,0.44,-0.75,
2026-09-03,居家生活類指數,99.63,-,0.94,-0.93,
2026-09-03,其他類指數,275.67,-,2.85,-1.02,
2026-09-03,臺指日報酬兩倍指數,220181.90,-,"2,968.53",-1.33,
2026-09-03,臺指反向一倍指數,1248.46,+,8.25,0.67,
2026-09-03,電子類兩倍槓桿指數,358313.77,-,"6,228.05",-1.71,
2026-09-03,電子類反向指數,770.63,+,6.53,0.85,
2026-09-03,臺灣生技指數,4308.55,-,25.18,-0.58,
2026-09-03,臺灣中小型公司治理指數,19058.10,-,403.50,-2.07,
2026-09-03,臺灣IPO指數,8592.48,-,93.80,-1.08,
2026-09-03,智慧中立指數,3141.30,+,4.82,0.15,
2026-09-03,臺灣企業社會責任中小型指數,15832.81,-,250.99,-1.56,
2026-09-03,特選臺灣電動車代表指數,21596.76,-,451.81,-2.05,
2026-09-03,臺灣科技龍頭通訊指數,25052.06,-,224.89,-0.89,
2026-09-03,臺灣全市場指數,15843.85,-,137.40,-0.86,
2026-09-03,臺灣全市場半導體指數,19913.18,-,208.90,-1.04,
2026-09-03,臺灣智慧移動與電動車指數,17197.75,-,397.98,-2.26,
2026-09-03,特選小資高價30指數,21878.67,-,304.14,-1.37,
2026-09-03,特選臺灣綠能及電動車指數,11531.81,-,197.94,-1.69,
2026-09-03,特選臺灣智能車供應鏈聯盟指數,17687.17,-,177.30,-0.99,
2026-09-03,臺灣全市場半導體精選30指數,15577.34,-,182.98,-1.16,
2026-09-03,特選臺灣高股息30指數,6951.67,-,61.26,-0.87,
2026-09-03,臺灣友善環境指數,13239.23,-,29.14,-0.22,
2026-09-03,台灣永續價值指數,13413.92,+,34.00,0.25,
2026-09-03,特選臺灣IC設計指數,7487.59,-,130.44,-1.71,
2026-09-03,特選臺灣環境永續高股息指數,7393.44,-,28.29,-0.38,
2026-09-03,特選臺灣IC設計產業代表指數,10776.67,-,313.80,-2.83,
2026-09-03,特選臺灣綠能指數,9185.79,-,94.25,-1.02,
2026-09-03,特選臺灣智慧50指數,10944.92,-,81.16,-0.74,
2026-09-03,臺灣晶圓製造指數,15903.83,-,214.36,-1.33,
2026-09-03,臺灣精選高息指數,8571.79,+,40.49,0.47,
2026-09-03,臺灣多因子優選高股息30指數,11369.32,-,13.34,-0.12,
2026-09-03,特選臺灣優利高填息30指數,12947.55,-,19.89,-0.15,
2026-09-03,特選臺灣科技優息指數,14663.93,-,344.96,-2.30,
2026-09-03,臺灣半導體收益指數,15400.10,-,185.06,-1.19,
2026-09-03,臺灣優選成長高股息指數,12788.30,-,253.38,-1.94,
2026-09-03,特選臺灣ESG低碳高息40指數,11079.53,-,50.07,-0.45,
2026-09-03,臺灣優選多因子30指數,15641.51,+,214.15,1.39,
2026-09-03,臺灣創新科技50指數,21200.36,-,180.26,-0.84,
2026-09-03,臺灣全市場新經濟產業指數,3819.41,-,21.12,-0.55,
2026-09-03,臺灣ESG永續高股息等權重指數,7016.97,-,80.59,-1.14,
2026-09-03,臺灣永續高息中小型指數,7671.67,-,120.39,-1.55,
2026-09-03,特選臺灣高息動能指數,10822.39,+,102.90,0.96,
2026-09-03,臺灣電子成長高息等權重指數,8375.31,-,156.36,-1.83,
2026-09-03,特選臺灣優利成長指數,7173.26,-,99.61,-1.37,
2026-09-03,臺灣價值高息指數,7459.84,-,63.66,-0.85,
2026-09-03,特選臺灣IC設計動能指數,12989.36,-,375.45,-2.81,
2026-09-03,臺灣趨勢動能高股息指數,8214.71,-,24.33,-0.30,
2026-09-03,特選臺灣科技高息成長指數,8499.45,-,222.25,-2.55,
2026-09-03,特選臺灣AI優息動能指數,7605.52,-,169.98,-2.19,
2026-09-03,臺灣優選AI 50指數,9058.61,-,210.35,-2.27,
2026-09-03,台灣旗艦動能50指數,10398.60,-,12.17,-0.12,
2026-09-03,特選臺灣動能趨勢指數,15301.33,-,121.35,-0.79,
2026-09-03,特選臺灣動能優息指數,7256.12,-,32.22,-0.44,
2026-09-03,特選臺灣璞玉精選收益指數,4611.59,-,69.96,-1.49,
2026-09-03,金融類日報酬兩倍指數,121037.24,+,"5,082.12",4.38,
2026-09-03,金融類日報酬反向一倍指數,1984.35,-,44.46,-2.19,
2026-09-03,漲升股利150指數,21340.06,-,323.55,-1.49,
2026-09-03,藍籌30指數,27397.83,-,140.22,-0.51,
2026-09-03,工業菁英30指數,25695.40,-,433.79,-1.66,
2026-09-03,低波動股利精選30指數,13134.73,+,190.72,1.47,
2026-09-03,中小型A級動能50指數,29452.59,-,"1,004.42",-3.30,
2026-09-03,特選高息低波指數,12351.17,+,81.74,0.67,
2026-09-03,臺灣永續指數,25606.01,-,146.18,-0.57,
2026-09-03,存股雙十等權重指數,21435.04,-,405.42,-1.86,
2026-09-03,特選大蘋果指數,27532.58,-,567.63,-2.02,
2026-09-03,中小型300指數,17487.15,-,282.92,-1.59,
2026-09-03,微波高息精選20指數,13641.20,-,16.24,-0.12,
2026-09-03,特選世代行動通訊指數,18911.80,-,216.39,-1.13,
2026-09-03,智慧投資多因子30指數,8051.33,+,4.68,0.06,
2026-09-03,臺股期貨指數,24732.43,-,189.93,-0.76,
2026-09-03,臺灣上櫃永續指數,12727.49,-,350.71,-2.68,
2026-09-03,特選台股領航指數,25912.42,+,228.73,0.89,
2026-09-03,特選Smart多因子指數,18961.88,-,195.57,-1.02,
2026-09-03,特選ESG高股息指數,13430.71,+,206.34,1.56,
2026-09-03,特選上櫃ESG成長指數,9544.34,-,337.91,-3.42,
2026-09-03,臺灣優息存股指數,6058.08,+,75.07,1.25,
2026-09-03,特選上櫃ESG永續高股息指數,13030.25,-,334.29,-2.50,
2026-09-03,特選臺灣金融高股息存股指數,11391.02,+,259.92,2.34,
2026-09-03,特選臺灣產業龍頭存股等權重指數,9441.90,-,108.11,-1.13,
2026-09-03,上櫃ESG 30指數,14600.59,-,608.58,-4.00,
2026-09-03,臺灣ESG低碳50指數,17029.24,-,59.86,-0.35,
2026-09-03,臺灣創新板指數,23896.84,+,575.78,2.47,
2026-09-03,特選上櫃ESG龍頭指數,12497.93,-,383.02,-2.97,
2026-09-03,臺灣市值動能50指數,11077.88,-,109.29,-0.98,
2026-09-03,臺灣護城河概念優選50指數,10436.33,-,20.57,-0.20,
2026-09-03,特選臺灣中小型精選動能100指數,7031.33,-,150.69,-2.10,
2026-09-03,特選臺灣大型股25指數,11553.91,+,20.80,0.18,
2026-09-03,特選臺灣TOP 50指數,9190.35,-,1.22,-0.01,
2026-09-03,臺灣璞玉指數,5681.22,-,58.90,-1.03,
2026-09-03,特選臺灣市值領航50指數,6458.96,-,36.01,-0.55,
2026-09-03,臺灣璞玉中小優選100指數,4897.68,-,98.06,-1.96,
2026-09-03,寶島股價報酬指數,78979.13,-,648.90,-0.81,
2026-09-03,發行量加權股價報酬指數,105884.91,-,706.75,-0.66,
2026-09-03,臺灣公司治理100報酬指數,43649.06,-,117.70,-0.27,
2026-09-03,臺灣50報酬指數,98235.23,-,221.05,-0.22,
2026-09-03,臺灣50權重上限30%報酬指數,85475.60,-,431.29,-0.50,
2026-09-03,臺灣中型100報酬指數,77773.52,-,"1,460.41",-1.84,
2026-09-03,臺灣資訊科技股報酬指數,190251.09,-,"1,149.50",-0.60,
2026-09-03,臺灣發達報酬指數,40295.89,-,289.59,-0.71,
2026-09-03,臺灣高股息報酬指數,51129.13,-,627.95,-1.21,
2026-09-03,臺灣就業99報酬指數,51889.17,-,610.88,-1.16,
2026-09-03,臺灣高薪100報酬指數,40037.55,+,233.94,0.59,
2026-09-03,未含金融電子報酬指數,40453.99,-,589.41,-1.44,
2026-09-03,小型股300報酬指數,20717.35,-,375.45,-1.78,
2026-09-03,水泥類報酬指數,286.33,-,1.16,-0.40,
2026-09-03,食品類報酬指數,3465.45,-,27.40,-0.78,
2026-09-03,塑膠類報酬指數,746.21,-,43.02,-5.45,
2026-09-03,紡織纖維類報酬指數,918.45,-,5.80,-0.63,
2026-09-03,電機機械類報酬指數,882.86,-,22.71,-2.51,
2026-09-03,電器電纜類報酬指數,188.79,-,2.21,-1.16,
2026-09-03,化學生技醫療類報酬指數,291.63,-,1.65,-0.56,
2026-09-03,化學類報酬指數,369.64,-,10.77,-2.83,
2026-09-03,生技醫療類報酬指數,146.41,+,0.60,0.41,
2026-09-03,玻璃陶瓷類報酬指數,178.56,-,6.43,-3.48,
2026-09-03,造紙類報酬指數,484.93,+,1.67,0.35,
2026-09-03,鋼鐵類報酬指數,230.68,+,0.22,0.10,
2026-09-03,橡膠類報酬指數,358.08,-,3.48,-0.96,
2026-09-03,汽車類報酬指數,532.65,-,2.28,-0.43,
2026-09-03,電子工業類報酬指數,5979.38,-,51.37,-0.85,
2026-09-03,半導體類報酬指數,2931.94,-,4.44,-0.15,
2026-09-03,電腦及週邊設備類報酬指數,1199.86,-,29.88,-2.43,
2026-09-03,光電類報酬指數,124.42,-,6.89,-5.25,
2026-09-03,通信網路類報酬指數,562.65,-,4.72,-0.83,
2026-09-03,電子零組件類報酬指數,1819.44,-,52.85,-2.82,
2026-09-03,電子通路類報酬指數,1011.44,-,5.44,-0.53,
2026-09-03,資訊服務類報酬指數,629.85,-,4.64,-0.73,
2026-09-03,其他電子類報酬指數,498.79,-,5.05,-1.00,
2026-09-03,建材營造類報酬指數,1083.39,+,4.02,0.37,
2026-09-03,航運類報酬指數,481.24,+,6.71,1.41,
2026-09-03,觀光餐旅類報酬指數,164.48,-,0.86,-0.52,
2026-09-03,金融保險類報酬指數,6916.60,+,148.31,2.19,
2026-09-03,貿易百貨類報酬指數,421.40,-,0.74,-0.18,
2026-09-03,油電燃氣類報酬指數,179.94,-,4.44,-2.41,
2026-09-03,綠能環保類報酬指數,143.61,+,1.49,1.05,
2026-09-03,數位雲端類報酬指數,42.91,-,0.57,-1.31,
2026-09-03,運動休閒類報酬指數,67.51,-,0.51,-0.75,
2026-09-03,居家生活類報酬指數,116.42,-,1.10,-0.94,
2026-09-03,其他類報酬指數,544.41,-,5.61,-1.02,
2026-09-03,臺灣生技報酬指數,5066.77,-,29.61,-0.58,
2026-09-03,臺灣中小型公司治理報酬指數,28400.31,-,601.29,-2.07,
2026-09-03,臺灣IPO報酬指數,10749.22,-,117.08,-1.08,
2026-09-03,智慧中立報酬指數,4500.27,+,6.89,0.15,
2026-09-03,加權指數掩護性臺指買權價外5%報酬指數,17406.98,-,46.69,-0.27,
2026-09-03,臺灣企業社會責任中小型報酬指數,21589.70,-,341.19,-1.56,
2026-09-03,特選臺灣電動車代表報酬指數,27151.25,-,558.40,-2.02,
2026-09-03,臺灣科技龍頭通訊報酬指數,30526.50,-,274.04,-0.89,
2026-09-03,臺灣全市場報酬指數,19003.02,-,164.09,-0.86,
2026-09-03,臺灣全市場半導體報酬指數,24094.02,-,250.29,-1.03,
2026-09-03,臺灣智慧移動與電動車報酬指數,20984.58,-,485.62,-2.26,
2026-09-03,特選小資高價30報酬指數,25528.59,-,354.87,-1.37,
2026-09-03,特選臺灣綠能及電動車報酬指數,14075.57,-,240.68,-1.68,
2026-09-03,特選臺灣智能車供應鏈聯盟報酬指數,21251.71,-,213.03,-0.99,
2026-09-03,臺灣全市場半導體精選30報酬指數,18457.79,-,214.53,-1.15,
2026-09-03,特選臺灣高股息30報酬指數,11073.80,-,97.58,-0.87,
2026-09-03,臺灣友善環境報酬指數,15935.64,-,34.67,-0.22,
2026-09-03,台灣永續價值報酬指數,15635.18,+,39.64,0.25,
2026-09-03,特選臺灣IC設計報酬指數,9232.09,-,153.41,-1.63,
2026-09-03,特選臺灣環境永續高股息報酬指數,11570.73,-,44.27,-0.38,
2026-09-03,特選臺灣IC設計產業代表報酬指數,13279.10,-,386.67,-2.83,
2026-09-03,特選臺灣綠能報酬指數,10734.01,-,110.14,-1.02,
2026-09-03,特選臺灣智慧50報酬指數,13305.06,-,98.66,-0.74,
2026-09-03,臺灣晶圓製造報酬指數,18862.58,-,254.23,-1.33,
2026-09-03,臺灣精選高息報酬指數,13012.41,+,61.47,0.47,
2026-09-03,臺灣多因子優選高股息30報酬指數,14934.27,-,17.53,-0.12,
2026-09-03,特選臺灣優利高填息30報酬指數,17728.63,-,27.24,-0.15,
2026-09-03,特選臺灣科技優息報酬指數,17787.44,-,418.44,-2.30,
2026-09-03,臺灣半導體收益報酬指數,18057.38,-,214.46,-1.17,
2026-09-03,臺灣優選成長高股息報酬指數,15373.50,-,304.61,-1.94,
2026-09-03,特選臺灣ESG低碳高息40報酬指數,13404.36,-,60.59,-0.45,
2026-09-03,臺灣優選多因子30報酬指數,17820.73,+,243.98,1.39,
2026-09-03,臺灣創新科技50報酬指數,23540.24,-,198.62,-0.84,
2026-09-03,臺灣全市場新經濟產業報酬指數,4406.91,-,24.36,-0.55,
2026-09-03,臺灣ESG永續高股息等權重報酬指數,8476.78,-,89.08,-1.04,
2026-09-03,臺灣永續高息中小型報酬指數,8945.13,-,140.38,-1.55,
2026-09-03,特選臺灣高息動能報酬指數,12529.27,+,119.13,0.96,
2026-09-03,臺灣電子成長高息等權重報酬指數,9574.88,-,173.56,-1.78,
2026-09-03,特選臺灣優利成長報酬指數,8303.83,-,115.32,-1.37,
2026-09-03,臺灣價值高息報酬指數,8626.94,-,73.61,-0.85,
2026-09-03,特選臺灣IC設計動能報酬指數,13754.17,-,390.82,-2.76,
2026-09-03,臺灣趨勢動能高股息報酬指數,9444.96,-,27.98,-0.30,
2026-09-03,特選臺灣科技高息成長報酬指數,9811.96,-,255.45,-2.54,
2026-09-03,特選臺灣AI優息動能報酬指數,8445.68,-,188.76,-2.19,
2026-09-03,臺灣優選AI 50報酬指數,10033.02,-,232.97,-2.27,
2026-09-03,台灣旗艦動能50報酬指數,11139.51,-,13.03,-0.12,
2026-09-03,特選臺灣動能趨勢報酬指數,16588.77,-,131.56,-0.79,
2026-09-03,特選臺灣動能優息報酬指數,7631.27,-,33.88,-0.44,
2026-09-03,特選臺灣璞玉精選收益報酬指數,4777.19,-,71.30,-1.47,
2026-09-03,漲升股利150報酬指數,33478.83,-,506.68,-1.49,
2026-09-03,藍籌30報酬指數,39165.17,-,197.44,-0.50,
2026-09-03,工業菁英30報酬指數,37320.22,-,630.03,-1.66,
2026-09-03,低波動股利精選30報酬指數,19670.31,+,285.61,1.47,
2026-09-03,中小型A級動能50報酬指數,39154.89,-,"1,335.29",-3.30,
2026-09-03,特選高息低波報酬指數,20635.57,+,136.58,0.67,
2026-09-03,臺灣永續報酬指數,36659.95,-,207.98,-0.56,
2026-09-03,存股雙十等權重報酬指數,32206.28,-,600.13,-1.83,
2026-09-03,特選大蘋果報酬指數,37330.95,-,769.63,-2.02,
2026-09-03,中小型300報酬指數,23048.70,-,369.95,-1.58,
2026-09-03,微波高息精選20報酬指數,18810.01,-,22.40,-0.12,
2026-09-03,特選世代行動通訊報酬指數,24181.20,-,276.68,-1.13,
2026-09-03,智慧投資多因子30報酬指數,11482.03,+,6.68,0.06,
2026-09-03,特選大蘋果報酬正向兩倍指數,201367.18,-,"8,477.72",-4.04,
2026-09-03,特選大蘋果報酬反向一倍指數,1075.58,+,21.30,2.02,
2026-09-03,臺灣上櫃永續報酬指數,16080.74,-,440.78,-2.67,
2026-09-03,特選台股領航報酬指數,34115.04,+,301.13,0.89,
2026-09-03,特選Smart多因子報酬指數,23518.29,-,242.56,-1.02,
2026-09-03,特選ESG高股息報酬指數,19298.35,+,296.48,1.56,
2026-09-03,特選上櫃ESG成長報酬指數,11185.69,-,396.02,-3.42,
2026-09-03,臺灣優息存股報酬指數,7870.49,+,97.53,1.25,
2026-09-03,特選上櫃ESG永續高股息報酬指數,15797.71,-,405.29,-2.50,
2026-09-03,特選臺灣金融高股息存股報酬指數,13601.40,+,310.36,2.34,
2026-09-03,特選臺灣產業龍頭存股等權重報酬指數,11113.62,-,127.25,-1.13,
2026-09-03,上櫃ESG 30報酬指數,16369.48,-,682.32,-4.00,
2026-09-03,臺灣ESG低碳50報酬指數,19200.25,-,66.80,-0.35,
2026-09-03,臺灣創新板報酬指數,24681.13,+,594.68,2.47,
2026-09-03,特選上櫃ESG龍頭報酬指數,13760.86,-,421.74,-2.97,
2026-09-03,臺灣市值動能50報酬指數,11707.63,-,114.96,-0.97,
2026-09-03,臺灣護城河概念優選50報酬指數,10991.97,-,21.66,-0.20,
2026-09-03,特選臺灣中小型精選動能100報酬指數,7403.53,-,158.67,-2.10,
2026-09-03,特選臺灣大型股25報酬指數,12010.16,+,21.62,0.18,
2026-09-03,特選臺灣TOP 50報酬指數,9320.07,-,1.24,-0.01,
2026-09-03,臺灣璞玉報酬指數,5898.56,-,61.15,-1.03,
2026-09-03,特選臺灣市值領航50報酬指數,6525.29,-,36.38,-0.55,
2026-09-03,臺灣璞玉中小優選100報酬指數,4997.78,-,95.86,-1.88,
